"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
6.371647663426648067e-02,-8.750134920466964492e-03,9.889375714237540801e-04,9.879547202636658563e-04,6.372316531218019664e-02,-8.737425706993248720e-03,6.271147434349211292e-02,-9.694628761243911930e-03,6.470177365629578570e-02,-7.791611632326791992e-03
