k1 k2 k3 k4 k5
8.050891500343723695e-02 -1.681610389067343669e-02 6.805707837433658258e-03 -3.354420979444508455e-03 -9.714935483625952717e-04
8.049658719665417350e-02 -1.750683420875513707e-02 5.808227405240895536e-03 -1.655150906629015983e-03 1.000451098064875088e-03
8.058582063498639925e-02 -1.530396583758369955e-02 5.767098792562139198e-03 -2.872982950342023445e-03 8.735034203801034236e-04
8.124284509301002433e-02 -1.638459985978159283e-02 5.886194595524821271e-03 -2.974867203503900326e-03 -4.482278999406452691e-04
7.918021316925036301e-02 -1.812697525811823862e-02 5.457832428569939220e-03 -2.072644367651602093e-03 1.666677358934484654e-03
8.072409892789547681e-02 -1.707914176673906714e-02 5.976166562308704577e-03 -2.645356732072917660e-03 4.995880627712834254e-04
7.906481126425299322e-02 -1.758706188344487387e-02 5.777506205380755766e-03 -3.871614828138372766e-03 -2.737361100556834348e-04
7.941464517580451576e-02 -1.680489777251183148e-02 4.289939545344886862e-03 -1.297094392653505568e-03 1.415354977354899013e-05
7.965650352159606151e-02 -1.630971035191539076e-02 5.837611347194376910e-03 -2.392053055503967629e-03 1.839788560838134801e-03
8.064132012127450677e-02 -1.683588361114976562e-02 5.156773896126648493e-03 -1.318960824550491351e-03 1.714837994592627313e-04
8.038023449475784066e-02 -1.825771469721552964e-02 4.262448724028339297e-03 -2.977259600912302018e-03 1.169311226110997248e-03
7.957281410376770836e-02 -1.719535356897276823e-02 6.115295405034817944e-03 -2.814236405710254796e-03 6.533131106347400685e-04
7.932050653350072866e-02 -1.773144059387528337e-02 6.560851091877512031e-03 -2.363603314347956230e-03 -2.835513319421334444e-05
8.050891500343723695e-02 -1.681610389067343669e-02 6.805707837433658258e-03 -3.354420979444508455e-03 -9.714935483625952717e-04
8.056829686354904929e-02 -1.651358988823437013e-02 5.317541706728448614e-03 -1.719526237248705791e-03 4.945666261222114723e-04
7.857492433864768366e-02 -1.880693729450465257e-02 5.148287283619934485e-03 -2.495734710425107084e-03 2.839964387712778926e-04
7.893139662755738195e-02 -1.689700317421191644e-02 6.509933280607296813e-03 -4.360548750514586791e-03 8.497348987394764963e-04
8.050514149067133918e-02 -1.685922399037173558e-02 5.212268022975335979e-03 -4.385603588758238414e-03 1.331658767705773405e-03
8.072250091491781077e-02 -1.531449729223337275e-02 6.591619494055372952e-03 -2.815137914658316642e-03 1.336093553618994401e-03
7.988910940553803353e-02 -1.695429816941942947e-02 7.707244909439081582e-03 -3.030625771115333378e-03 1.291259173560502238e-03
7.950748896628490048e-02 -1.809092132980162637e-02 6.060466179605941694e-03 -2.731085899321861188e-03 -1.391023624552886750e-03
7.941826768370396916e-02 -1.680331461070821986e-02 4.521971924662568365e-03 -4.204083290485827185e-03 7.145268101341334388e-04
8.045830653514113306e-02 -1.776242486979891233e-02 5.851486603079186777e-03 -3.188883208340292930e-03 1.439900726657492025e-03
7.986991385336289495e-02 -1.651592267703295980e-02 4.456058715598579245e-03 -2.817759975359462876e-03 9.359546734813289914e-04
8.017653888663489603e-02 -1.517767575086961807e-02 5.298815583457905376e-03 -1.679052152103926998e-03 1.114210564549050764e-03
7.903845434944264947e-02 -1.509242255127668519e-02 7.106082292045873272e-03 -1.627486243858805581e-03 1.466467469283777580e-03
7.831702250035207924e-02 -1.684610878938289091e-02 6.780884558563446407e-03 -1.173812283719322114e-04 1.804307389424761321e-03
7.916327022570665561e-02 -1.709061660738220301e-02 6.609045978714672698e-03 -7.266993600813925758e-04 3.478945960811163918e-04
7.952604140631810981e-02 -1.792975614011128871e-02 7.234863572714050894e-03 -2.884755901417429547e-03 -2.744332261715720644e-04
7.878352128128282561e-02 -1.765110593968841068e-02 6.289621128369810021e-03 -3.522443833086488785e-03 -1.023604134793854037e-04
7.908466257037261027e-02 -1.815126497825575447e-02 6.471080968639644770e-03 -2.897411753395057188e-03 -9.814380640067177364e-04
