weight logl k1 k2
0.000000000000000000e+00 -5.422311583789821714e+07 8.721026577559173321e-01 4.894508256469187746e-02
0.000000000000000000e+00 -5.422311583789821714e+07 4.138515202775272517e-02 7.284074140858021185e-02
0.000000000000000000e+00 -5.422311583789821714e+07 3.872501092466329453e-02 5.775491554219436274e-02
0.000000000000000000e+00 -5.422311583789821714e+07 8.920381218942661228e-01 1.780919954848214637e-02
0.000000000000000000e+00 -5.422311583789821714e+07 8.530681165905337204e-01 1.686896534479620513e-04
0.000000000000000000e+00 -5.422311583789821714e+07 1.240586864109385346e-01 3.857818671835389068e-02
0.000000000000000000e+00 -5.422311583789821714e+07 4.096610850227810907e-02 8.879000696268057879e-02
0.000000000000000000e+00 -5.422311583789821714e+07 9.725544512162801469e-01 5.909977737015525978e-02
0.000000000000000000e+00 -5.422311583789821714e+07 9.471439416869964489e-01 9.092108758098715882e-02
0.000000000000000000e+00 -5.422311583789821714e+07 7.850249576759504855e-03 8.914877031697954202e-02
0.000000000000000000e+00 -5.422311583789821714e+07 9.394881413215424582e-01 2.763874939311428136e-02
0.000000000000000000e+00 -5.422311583789821714e+07 9.603402315808142742e-01 1.329894515153196011e-02
0.000000000000000000e+00 -5.422311583789821714e+07 9.652348580696437086e-01 1.335701157970230479e-01
0.000000000000000000e+00 -5.422311583789821714e+07 9.282408328796863950e-01 8.174958239731522358e-02
0.000000000000000000e+00 -5.422311583789821714e+07 9.416302737861935723e-01 3.181515674065948929e-02
0.000000000000000000e+00 -5.422311583789821714e+07 7.359684148542100512e-02 7.030202221871684198e-02
0.000000000000000000e+00 -5.422311583789821714e+07 1.796785606399150526e-01 1.462704943943426983e-02
0.000000000000000000e+00 -5.428490353342279559e+05 1.179989441144293494e-01 1.064549436917787695e-01
0.000000000000000000e+00 -5.244504404698464787e+05 7.367837006222610619e-02 1.926580986930847006e-01
0.000000000000000000e+00 -5.214754082963048713e+05 4.871247167438164105e-02 2.341131745210435211e-01
0.000000000000000000e+00 -5.183176921738136443e+05 1.891375669239644397e-01 6.383853556920282557e-02
0.000000000000000000e+00 -5.152734941704253433e+05 1.960183962301913496e-01 6.250973735345632942e-02
0.000000000000000000e+00 -5.151694494422776042e+05 6.855496898446045151e-02 2.265792311617704780e-01
0.000000000000000000e+00 -5.138721958083292702e+05 1.622592328903680325e-01 1.071195187886473388e-01
0.000000000000000000e+00 -5.009441914172786055e+05 1.555991369135463209e-01 1.580756446435978013e-01
0.000000000000000000e+00 -4.971523492408016464e+05 1.033392042624007301e-01 2.520426076693704776e-01
0.000000000000000000e+00 -4.954774789474220015e+05 3.881939300519010594e-02 3.766066565195046456e-01
0.000000000000000000e+00 -4.950076353293237626e+05 2.926142905125463933e-01 6.576008705776903440e-03
0.000000000000000000e+00 -4.945735786058341619e+05 1.508465930226282614e-01 1.931622693621302123e-01
0.000000000000000000e+00 -4.933230411285043228e+05 2.175958486237561385e-02 4.333274370606740034e-01
0.000000000000000000e+00 -4.927052335000690073e+05 7.846413453328704435e-03 8.534196913069520551e-01
0.000000000000000000e+00 -4.916511733136000112e+05 2.543320483218618477e-01 6.596214570090019880e-02
0.000000000000000000e+00 -4.898383579881442711e+05 1.753438682461799791e-01 1.816790176866158735e-01
0.000000000000000000e+00 -4.895340409456942580e+05 2.156852133570943408e-01 1.261418003077207084e-01
0.000000000000000000e+00 -4.887419782237816253e+05 3.462066290134124813e-03 5.591244972623328202e-01
0.000000000000000000e+00 -4.879208993930922588e+05 1.106077754114376255e-02 7.774887157050225373e-01
0.000000000000000000e+00 -4.875536712698499323e+05 7.398873940505723557e-02 3.724507299086304846e-01
0.000000000000000000e+00 -4.868923447344319429e+05 1.772324578224446778e-01 9.931398315816458711e-01
0.000000000000000000e+00 -4.866041498280075612e+05 4.780529052840665205e-02 8.461570916810093879e-01
0.000000000000000000e+00 -4.861828869365208666e+05 3.352497726128811362e-02 8.085203692972884326e-01
0.000000000000000000e+00 -4.856857805901826941e+05 1.127789227033537678e-02 6.992505716194883369e-01
