k1 k2
6.284679568593984356e-02 -6.949858041695025634e-03
6.393601529430911756e-02 -6.751235130464744438e-03
6.273315151916819543e-02 -7.488068429524027958e-03
6.302525269180106471e-02 -7.412097764019034973e-03
6.245719078411621217e-02 -7.549087548432614758e-03
6.204719757205076625e-02 -7.919926256613488147e-03
6.204291005512374557e-02 -7.497721499044193716e-03
6.248964139459406431e-02 -7.053233625312793631e-03
6.268258240423560390e-02 -6.691903813814542579e-03
6.180043091831724511e-02 -6.571125099458730023e-03
6.316909213852989202e-02 -7.824201146602885459e-03
6.330676150151887116e-02 -7.225579469187476400e-03
6.301344423646157433e-02 -7.388936649291744097e-03
6.284313806168154160e-02 -6.400323204189289905e-03
6.271882104102960431e-02 -7.760358624278318462e-03
6.234180588775453669e-02 -7.777727884976964878e-03
6.306204897289860445e-02 -7.540823032235646761e-03
6.339989611348462173e-02 -7.301318442168164280e-03
6.325024050583147317e-02 -7.282290839846078390e-03
6.275709443327512349e-02 -7.539045683631784289e-03
6.273010523055727594e-02 -7.285118616021088456e-03
6.261867213446214997e-02 -6.928018073168895619e-03
6.254264770509718185e-02 -7.467128346956286578e-03
6.290176220301510468e-02 -6.749357321681831445e-03
6.156482651273625928e-02 -6.752279039866110333e-03
6.280785372313404946e-02 -6.906685612960955511e-03
6.284280363290073446e-02 -7.500179982406290913e-03
6.321684002600844177e-02 -7.155227779456901915e-03
6.280145270842726890e-02 -6.718098076523085216e-03
6.365667717351880528e-02 -6.297172288746683000e-03
6.273902211121337724e-02 -7.595049456947416955e-03
6.340298696911331189e-02 -7.248968685774320742e-03
6.274191593374278675e-02 -6.251132182363436374e-03
6.252492355873573437e-02 -7.221726843802456219e-03
6.300691629064966715e-02 -6.992388244083713733e-03
6.349610730721327867e-02 -6.501855569267231405e-03
6.252588270737083342e-02 -6.494106037498920125e-03
6.420357204381244021e-02 -7.511828245236967794e-03
6.284424676488217787e-02 -6.568829076076948548e-03
6.288120978145791962e-02 -7.008364768526759159e-03
6.314361198299375810e-02 -7.295328224851710397e-03
6.257994973594735444e-02 -7.901013120938896184e-03
6.210764057329173915e-02 -7.066409996541275773e-03
6.280133735758106073e-02 -7.481994552859291825e-03
6.333739247303835085e-02 -7.513851530673604229e-03
6.230543265777174766e-02 -7.918509419057390142e-03
6.255521144690784352e-02 -6.863509929754943450e-03
6.254834307538403859e-02 -7.531475313304378250e-03
6.254877844694237132e-02 -7.720393419858848083e-03
6.296640675429535094e-02 -6.507258880858665662e-03
6.271409580545872497e-02 -8.036711618458980411e-03
6.273262524810743757e-02 -6.964258216103580423e-03
6.246357400599217291e-02 -7.612042880308006465e-03
6.205971407824881214e-02 -7.784286844908852587e-03
6.244418337712304146e-02 -6.870072123739634495e-03
6.316673751127960257e-02 -6.819169113794154580e-03
6.254638080002403178e-02 -7.813496509522815936e-03
6.243224470594030406e-02 -6.413462508643191784e-03
6.340433068934181460e-02 -7.292011804660797347e-03
6.308128534800810927e-02 -7.311990118158778751e-03
6.242143328563626303e-02 -7.118546896287963888e-03
6.305644163987866868e-02 -7.082209989031182373e-03
6.264547375225834602e-02 -7.218198693185781667e-03
6.267936332717807812e-02 -6.891705099267994572e-03
6.301186087089788446e-02 -7.562237200912674817e-03
6.211591667982588327e-02 -7.690737583215506712e-03
6.219489297742739065e-02 -7.099579825421226120e-03
6.179504967954049799e-02 -7.894034601764965409e-03
6.230509859330271571e-02 -7.460899448740038187e-03
6.209846138883959310e-02 -6.813338367223045755e-03
6.303558386020155502e-02 -7.174994145177915339e-03
6.332689638401528542e-02 -6.982212773954249441e-03
6.260280321410513493e-02 -6.905808736314036911e-03
6.234730032767729635e-02 -6.621503581788229509e-03
6.252178391233778609e-02 -7.426870769788346260e-03
6.199685013140265877e-02 -6.886208764322179765e-03
6.187853032183907032e-02 -7.759379209176728298e-03
6.242205770883257898e-02 -7.897707446833171496e-03
6.235548623844888727e-02 -6.607947538927141928e-03
6.189026957292337316e-02 -7.402342743337481101e-03
6.261849844939859633e-02 -7.092719751315035293e-03
6.321684002600844177e-02 -7.155227779456901915e-03
6.207048806813963981e-02 -7.513797549230191719e-03
6.232595947839789097e-02 -6.659465876364747960e-03
6.247312177764999253e-02 -7.451570125966505698e-03
6.260276400823025500e-02 -7.490349418306521678e-03
6.303218328592574693e-02 -7.303532552321065352e-03
6.280826130840952426e-02 -6.904427246993319334e-03
6.331863403210388763e-02 -7.651136757383381060e-03
6.342215360018801928e-02 -6.698690318480665651e-03
6.334651435377178230e-02 -7.483176277952183209e-03
6.290290430053577242e-02 -7.964211248494154627e-03
6.277558726175253012e-02 -6.872127194017557672e-03
6.239079873687253253e-02 -8.133273033608723335e-03
6.166889940757133703e-02 -8.162137773459449130e-03
6.272439127533813163e-02 -7.491215662653621932e-03
6.265047301163514937e-02 -6.165718404559969446e-03
6.241114763018493217e-02 -6.893252929777188287e-03
6.326445529249549726e-02 -6.660813981090349389e-03
6.284736795361187123e-02 -7.047429665311355507e-03
6.256380009397841113e-02 -6.967705278249483603e-03
6.282316032327248112e-02 -7.223339341164619620e-03
6.331518855791457012e-02 -7.072421208639725898e-03
6.272466018860936576e-02 -7.427852450341165813e-03
6.264429348154890165e-02 -6.922239332056226435e-03
6.303114326864131534e-02 -7.227536122183741973e-03
6.298032919179030742e-02 -6.834540021234333795e-03
6.269881427110909899e-02 -7.554065562802733669e-03
6.188877858099586793e-02 -7.989426224820156408e-03
6.211947080285012968e-02 -7.571087507911924974e-03
6.345344429169688660e-02 -6.796547891800022723e-03
6.241559283502987054e-02 -7.271459016062326031e-03
6.341594764100302872e-02 -7.114225269684790187e-03
6.342215360018801928e-02 -6.698690318480665651e-03
6.303069253517970538e-02 -6.513880361194851476e-03
6.182659424783307212e-02 -7.214820178742004098e-03
6.214330737368764512e-02 -6.533057607900530361e-03
6.261632053633539585e-02 -7.488047120677562840e-03
6.299472082607190937e-02 -6.740134328352118120e-03
6.180031179170972222e-02 -6.871772132928388732e-03
6.257054008036108672e-02 -6.967299806579382859e-03
6.261918376615635551e-02 -6.977553614663595249e-03
6.323587129750934954e-02 -6.830716483934226591e-03
6.277782728943140378e-02 -6.690390421953990030e-03
6.297039623243541606e-02 -7.236160333532581923e-03
6.203881593012619544e-02 -7.079717538152618950e-03
6.344967089882477818e-02 -7.203976659812247330e-03
6.320752850009120349e-02 -7.081492763959126857e-03
6.236147179493711779e-02 -7.757505549661591893e-03
6.243278708872973537e-02 -6.734913432157679791e-03
6.196175545845147847e-02 -7.560344374369615261e-03
6.260897462512668432e-02 -7.675642529783657797e-03
6.302589903763466950e-02 -7.155928423611249145e-03
6.315018489092949494e-02 -6.904822539365876310e-03
6.255026750680356407e-02 -6.849857262125641499e-03
6.284705577147664535e-02 -7.151945476943200042e-03
6.211947080285012968e-02 -7.571087507911924974e-03
6.252792761772901775e-02 -7.254313397382999851e-03
6.278927422942914838e-02 -7.677294900401449018e-03
6.339989611348462173e-02 -7.301318442168164280e-03
6.202715604329775423e-02 -7.763596372704420490e-03
6.220049785679621079e-02 -7.101388401045349852e-03
6.375609931753309367e-02 -6.493451847631878660e-03
6.290274662212713697e-02 -7.425212690034432850e-03
6.290220358349937757e-02 -5.847946689684357935e-03
6.210456943191036694e-02 -7.301703838022408077e-03
6.232818058992167787e-02 -7.203976933752187506e-03
6.304145223698073841e-02 -6.534173526725042813e-03
6.252045410721560059e-02 -7.428863509235716922e-03
6.287868215274836081e-02 -7.120878782702552701e-03
6.292284013186436042e-02 -6.440202276763867806e-03
6.251620708966088014e-02 -8.091651886788189807e-03
6.248495508010123989e-02 -7.095052385201805478e-03
6.246902349965288703e-02 -6.435365727675376735e-03
6.353731679132268440e-02 -6.987817199034393467e-03
