weight logl k1 k2 k3
0.000000000000000000e+00 -9.210340371976181865e+06 7.577810310571395647e-01 1.504818852168786636e-01 9.196177127253182260e-01
0.000000000000000000e+00 -9.210340371976181865e+06 5.877958424651252844e-02 4.450241484614739784e-01 1.402948159962579266e-01
0.000000000000000000e+00 -9.210340371976181865e+06 8.819652908577308992e-01 9.921574420657608417e-02 7.381749865395709209e-01
0.000000000000000000e+00 -9.210340371976181865e+06 7.809302287311302715e-01 1.476659527161916508e-02 7.290039593279903363e-01
0.000000000000000000e+00 -9.210340371976181865e+06 9.391106339459920349e-01 9.963561772520926896e-01 9.178354458200654875e-02
0.000000000000000000e+00 -9.210340371976181865e+06 1.782055927280095098e-01 1.287070551559247322e-01 4.118910301596978574e-02
0.000000000000000000e+00 -9.210340371976181865e+06 9.347318209739227113e-01 9.734993670889313666e-02 9.395568208563432888e-01
0.000000000000000000e+00 -9.210340371976181865e+06 8.607851533180517212e-01 1.754738549385070900e-01 9.482480959473990056e-01
0.000000000000000000e+00 -9.210340371976181865e+06 9.184049892439779539e-01 2.013067283488934045e-01 9.117282809517700537e-01
0.000000000000000000e+00 -9.210340371976181865e+06 9.910667487192248437e-01 1.100203560010336590e-01 9.214318348469245912e-01
0.000000000000000000e+00 -9.210340371976181865e+06 2.687937505541400096e-01 2.598761794523951618e-02 2.132504851180331285e-01
0.000000000000000000e+00 -9.210340371976181865e+06 1.617359953203191258e-01 3.742713693290721233e-01 5.941106173970489568e-02
0.000000000000000000e+00 -9.210340371976181865e+06 1.805166439237215759e-02 1.779627669515946309e-01 1.757590562246925669e-01
0.000000000000000000e+00 -9.210340371976181865e+06 8.641160497030677679e-01 4.777378021677602948e-02 7.480388647589973905e-01
0.000000000000000000e+00 -9.210340371976181865e+06 7.612401379236695131e-01 1.035931974125825494e-02 6.740537557677033220e-01
0.000000000000000000e+00 -9.210340371976181865e+06 9.292456973129319397e-01 5.009372892751297046e-01 8.975578382431144142e-01
0.000000000000000000e+00 -9.210340371976181865e+06 5.779580925925995594e-01 1.234134856330838526e-01 9.549674002075373425e-01
0.000000000000000000e+00 -9.210340371976181865e+06 5.961054485314065676e-02 9.570944249679151916e-01 8.550572823038390391e-01
0.000000000000000000e+00 -9.210340371976181865e+06 9.554473282745401530e-01 1.221689606927268690e-01 9.715344883635887996e-01
0.000000000000000000e+00 -9.210340371976181865e+06 1.157533889402942995e-01 1.953452327577567260e-01 3.347573623724076075e-01
0.000000000000000000e+00 -9.210340371976181865e+06 6.221374732631559379e-01 3.276357076527736112e-02 7.196760415486757045e-01
0.000000000000000000e+00 -9.210340371976181865e+06 8.914456018578822416e-01 3.447156120775085597e-01 8.653929546255807459e-01
0.000000000000000000e+00 -9.210340371976181865e+06 8.718686139229195886e-01 7.401549355697789601e-02 9.257982561932724952e-01
0.000000000000000000e+00 -9.210340371976181865e+06 6.683964788587998251e-01 1.715105727079001552e-01 9.769500604781203856e-01
0.000000000000000000e+00 -9.210340371976181865e+06 6.702244792351113034e-01 2.662318382339866618e-01 9.353364923155542687e-01
0.000000000000000000e+00 -9.210340371976181865e+06 9.622199559279240866e-01 3.824881599100287133e-01 8.598852956398557179e-01
0.000000000000000000e+00 -9.210340371976181865e+06 6.606784271460077740e-01 1.825486309102034577e-01 9.276724136568736956e-01
0.000000000000000000e+00 -9.210340371976181865e+06 9.654137392567276876e-01 7.396273470112546544e-01 3.347027021135429159e-03
0.000000000000000000e+00 -9.210340371976181865e+06 8.579007424562802298e-01 3.692133675745057353e-02 9.063245967795220404e-01
0.000000000000000000e+00 -9.210340371976181865e+06 5.625526276601042763e-01 1.246621920624090274e-01 8.869962080853970310e-01
0.000000000000000000e+00 -9.210340371976181865e+06 9.625780559920238399e-01 2.387189491565465671e-01 6.638268400104849754e-01
0.000000000000000000e+00 -9.210340371976181865e+06 8.185158587071786895e-01 8.640425797842721245e-02 7.575611266695673196e-01
0.000000000000000000e+00 -9.210340371976181865e+06 5.638238000347584045e-02 3.106513717310075418e-01 1.026940359770185385e-01
0.000000000000000000e+00 -9.210340371976181865e+06 8.555902358040922140e-01 2.343478582247237041e-01 9.846951486174876367e-01
0.000000000000000000e+00 -9.210340371976181865e+06 1.373003094069289443e-01 3.518931763136819990e-01 6.926731883833181502e-02
0.000000000000000000e+00 -9.210340371976181865e+06 7.888330782710309963e-01 9.550622141633655637e-01 1.439430978118172444e-02
0.000000000000000000e+00 -9.210340371976181865e+06 6.639467705097638062e-01 8.613599727690846031e-02 8.357699493974892757e-01
0.000000000000000000e+00 -9.210340371976181865e+06 5.463522345879889830e-02 5.225421799856632132e-01 6.593189989703784892e-02
0.000000000000000000e+00 -9.210340371976181865e+06 1.854585137386366434e-02 1.182532465010512901e-01 4.662866043458528953e-01
0.000000000000000000e+00 -9.210340371976181865e+06 6.735167456696067312e-02 1.997164911452851133e-01 2.311128946133798046e-01
0.000000000000000000e+00 -9.210340371976181865e+06 1.008103157838302621e-01 9.983568925611807643e-03 3.522871208313755886e-01
0.000000000000000000e+00 -9.210340371976181865e+06 2.414306498588713046e-01 2.012845821579656302e-01 2.597588938115557022e-01
0.000000000000000000e+00 -9.210340371976181865e+06 3.080943762630072857e-02 8.360626576133639576e-01 9.248354602030148808e-01
0.000000000000000000e+00 -9.210340371976181865e+06 1.111874555395621078e-01 2.456218946376805823e-01 4.755887411036863188e-02
