"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
7.978657751337192572e-02,-1.551027030791037910e-02,8.120735609274279485e-04,8.607643134592933261e-04,7.979097212376104475e-02,-1.549920014532782386e-02,7.897058199250192589e-02,-1.641433917980464341e-02,8.062820574282836272e-02,-1.465650387251410391e-02
