k1 k2 k3 k4 k5
8.132723008819559007e-02 -1.655283216016462111e-02 4.603929478439128253e-03 -1.960842804731396938e-03 -2.609373333212205992e-04
7.934448980399824713e-02 -1.713893299617921806e-02 3.607877496594857902e-03 -9.547904877513502253e-04 3.272034023648839884e-03
7.908413251135162914e-02 -1.446854557328543234e-02 5.019207991366861354e-03 -3.096720411178102705e-03 1.482365834512666680e-03
8.065384801823954897e-02 -1.588396606904869668e-02 4.477319396631873616e-03 -3.454536717419312564e-03 1.351953316301710006e-03
7.908774425181133716e-02 -1.496473447457047357e-02 4.506509330921115719e-03 -2.327765620640853683e-03 -1.299287928729769837e-04
7.848243628099557667e-02 -1.572675711106540086e-02 6.509921283519307100e-03 -1.643214102109366581e-03 2.090249035741356676e-03
7.962055886228841528e-02 -1.703781988679915760e-02 3.387702525750088678e-03 -2.761076257949690582e-03 -5.330162268770699541e-04
7.975595609850824608e-02 -1.703654185767909668e-02 3.422299921924554233e-03 -4.388830689175116095e-04 3.021751311064302392e-03
7.888255127144583323e-02 -1.646195154800343674e-02 4.743857107487592373e-03 -2.654524012558653889e-03 8.119045515934814050e-04
7.874769211903701049e-02 -1.503130188244153342e-02 4.352547158684522133e-03 -1.898280351215392292e-03 1.605448154433614105e-03
8.007280168843461388e-02 -1.700449298095108031e-02 4.450567011248102167e-03 -1.662356608892676113e-03 2.352746028283420054e-03
7.929153183270218341e-02 -1.530329980526087819e-02 4.920286851464311662e-03 -3.005781059568543578e-03 5.008895807897539854e-04
7.972088812647473710e-02 -1.814789996728702337e-02 3.419312477074193390e-03 -2.371838106727239270e-03 2.061725865671618085e-03
7.959520811995909884e-02 -1.693824153990339254e-02 3.665545973289691117e-03 -2.427044893780497259e-03 6.439509692090228388e-04
7.897828343148488583e-02 -1.562003846324858114e-02 6.052008184628324128e-03 -2.779939070564757531e-03 5.734155674587543272e-04
8.102200384093025121e-02 -1.529468611631509822e-02 3.532397612027726730e-03 -1.345869555171380627e-03 2.238855837972009155e-03
7.938423211840558991e-02 -1.848389080064215262e-02 3.811543880478079904e-03 -1.202497995162671307e-03 1.363830431889076489e-03
7.726061746031417932e-02 -1.792353866835900977e-02 3.618688200205541494e-03 -2.101991030275376926e-03 1.261399264874896176e-03
7.965319217059896317e-02 -1.491980797699390959e-02 3.681609094993903986e-03 -1.549826640840384906e-03 1.367004031867916081e-03
8.025216279878480408e-02 -1.467693271584422088e-02 4.082489290246307800e-03 -3.549744763269163661e-04 2.419267913114864221e-03
7.970399820843468430e-02 -1.592443449225777741e-02 4.062572785518497875e-03 -3.939525114046729670e-03 1.848609116472513247e-03
