"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup"
7.955321999676157052e-02,-1.616614383507289365e-02,4.623530782723190777e-03,-2.386131225494262254e-03,1.008327424669158614e-03,1.078201462478990203e-03,1.096747644579845792e-03,1.041711605339960085e-03,7.952854128032638137e-02,-1.617400988754623403e-02,4.586158686302369003e-03,-2.376237477569181911e-03,7.853967522885954566e-02,-1.724263241462291318e-02,3.558211044381111993e-03,-3.384719422018103198e-03,8.055663848706484664e-02,-1.506423223643034437e-02,5.740248695836669413e-03,-1.339110107700824948e-03
