weight logl k1 k2
0.000000000000000000e+00 -1.381551055796427280e+07 6.847210183732560518e-02 -9.966052060019250924e-02
0.000000000000000000e+00 -1.381551055796427280e+07 6.888485054452295198e-02 -9.932826721319615304e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.382517904114875962e-02 -6.826719200722949910e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.307963576243036274e-02 -8.494000723797941188e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -9.181829418901198137e-02 -9.832778434216592200e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.725772993639111852e-02 -9.704777450246811210e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -9.597999222617650816e-02 -6.406119461697164230e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -6.753480093277522411e-02 -9.370888965153223449e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -8.915132165326263014e-02 -9.632814226910030309e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -7.750762081925506586e-02 -8.645996807500239134e-02
0.000000000000000000e+00 -1.439549228973237623e+05 -8.902195040201109355e-02 -6.698567647875171283e-02
0.000000000000000000e+00 -1.432629563644124428e+05 -7.231195608153720422e-02 -8.524862585525150305e-02
0.000000000000000000e+00 -1.420644617768697790e+05 -6.959537377312270678e-02 -8.757363774843614224e-02
0.000000000000000000e+00 -1.408354128271486843e+05 -7.731322312712463063e-02 -7.802258421955482470e-02
0.000000000000000000e+00 -1.402641907851770811e+05 -7.364068823317193591e-02 -8.176041616561786907e-02
0.000000000000000000e+00 -1.382449888345040963e+05 -9.071904402599982598e-02 -5.862514986286476021e-02
0.000000000000000000e+00 -1.355796806028146530e+05 -9.593554188958093587e-02 -4.629762596109385925e-02
0.000000000000000000e+00 -1.353267338220330712e+05 -8.397060148590201889e-02 -6.250535482800334552e-02
0.000000000000000000e+00 -1.333969417740860081e+05 -6.773194726949556543e-02 -8.010255112576841752e-02
0.000000000000000000e+00 -1.317752340863679710e+05 -7.958797975810290304e-02 -6.055101884064511414e-02
0.000000000000000000e+00 -1.317133645705734962e+05 -5.889960691153000444e-02 -8.812589796170332279e-02
0.000000000000000000e+00 -1.315989245171799266e+05 -8.736862453435301212e-02 -4.834653204703463075e-02
0.000000000000000000e+00 -1.315761875661719241e+05 -9.411027258699966591e-02 -3.723025111278820132e-02
0.000000000000000000e+00 -1.305435868695966783e+05 -9.744584894286589805e-02 -2.677818822732823401e-02
0.000000000000000000e+00 -1.304974814954056055e+05 -9.534353807625733923e-02 -3.057783446419828910e-02
0.000000000000000000e+00 -1.295752791736650106e+05 -5.558948739837996783e-02 -8.780207061203777752e-02
0.000000000000000000e+00 -1.295575906202252954e+05 -9.996269085979828106e-02 8.279481423209117397e-02
0.000000000000000000e+00 -1.295258163447032712e+05 -8.765581509114153680e-02 9.723257390424233648e-02
0.000000000000000000e+00 -1.290942152691189403e+05 -8.284138961881633290e-02 -4.674449716671720545e-02
0.000000000000000000e+00 -1.289907352324887179e+05 -8.532188324529577095e-02 -4.206184932817427780e-02
0.000000000000000000e+00 -1.289637227700600197e+05 -5.334698863543643754e-02 -8.924209631123325437e-02
0.000000000000000000e+00 -1.289257061350971053e+05 -8.146369308146350630e-02 -4.837686792292932719e-02
0.000000000000000000e+00 -1.288702459383117384e+05 -4.939699572695324670e-02 -9.407616241446853378e-02
0.000000000000000000e+00 -1.284934039029690030e+05 -9.931968638555205287e-02 7.522181174412675975e-02
0.000000000000000000e+00 -1.282180728338743356e+05 -6.911738809889111934e-02 -6.523837405706592318e-02
0.000000000000000000e+00 -1.280299401769666729e+05 -5.129797105166788995e-02 -8.953805857371173460e-02
0.000000000000000000e+00 -1.280174078232874890e+05 -7.624593337202234533e-02 9.963448615376299666e-02
0.000000000000000000e+00 -1.276545877680148551e+05 -6.129534686496310170e-02 -7.481457642764013927e-02
0.000000000000000000e+00 -1.274754939780044369e+05 -9.733587640053671663e-02 6.925742032840284668e-02
0.000000000000000000e+00 -1.272864744915558840e+05 -8.158051271671780402e-02 9.060195066973122935e-02
0.000000000000000000e+00 -1.270847853020866314e+05 -9.032675859153005415e-02 -2.167522718423275929e-02
0.000000000000000000e+00 -1.268820763192387385e+05 -7.845515703106101246e-02 9.135446274731243155e-02
0.000000000000000000e+00 -1.268445725913178758e+05 -9.925162009762114601e-02 5.586654839956178842e-02
