k1 k2
8.042086759961872278e-02 -1.611828882512889027e-02
8.151921978578183237e-02 -1.541823983966855716e-02
8.111938502944840423e-02 -1.563458179718581198e-02
7.864144189966720822e-02 -1.620891104788886594e-02
7.955747213443775667e-02 -1.577345786018403972e-02
8.160894538337434834e-02 -1.523440125445973958e-02
7.961863237259889092e-02 -1.572433797655586885e-02
7.992322903584492266e-02 -1.680337580742717607e-02
7.854703148384281630e-02 -1.580943966002064383e-02
7.909407755294692310e-02 -1.686452264906203313e-02
7.902283335656248853e-02 -1.459297566960895964e-02
7.987711894363022647e-02 -1.608107673774648860e-02
7.986709865157187727e-02 -1.513796885820876958e-02
7.980882182952583892e-02 -1.633247754706761146e-02
7.991766605113134747e-02 -1.680327092464528604e-02
8.063218997127974408e-02 -1.534740290860338308e-02
8.226298316487720697e-02 -1.534191317264524401e-02
7.958921618673897580e-02 -1.381054490713849725e-02
8.018627708312039970e-02 -1.675666093941363677e-02
8.082730737194832038e-02 -1.549663633100926974e-02
8.009875859178461344e-02 -1.550827826387865538e-02
7.888775193823735488e-02 -1.619802188167508705e-02
7.997219205920189089e-02 -1.595399515003897983e-02
7.964388546071851649e-02 -1.626243152065900976e-02
8.062538264199486937e-02 -1.776996864659460829e-02
8.033565176843399103e-02 -1.515811821385873448e-02
8.040085245615818943e-02 -1.517077118168877470e-02
8.020520060461683309e-02 -1.519191921892273922e-02
8.034208743970402966e-02 -1.575913828674946338e-02
7.941483541826763193e-02 -1.644382454302849295e-02
7.939128117945051799e-02 -1.666736409504436522e-02
7.934414238914289097e-02 -1.438018608503958962e-02
7.902283335656248853e-02 -1.459297566960895964e-02
7.978000688946393359e-02 -1.509261206439004022e-02
7.972640769965533281e-02 -1.692108088103866370e-02
7.966413150215276295e-02 -1.570760115632290066e-02
7.990347330092875677e-02 -1.529894678653595519e-02
7.974940120270998523e-02 -1.493673039920416501e-02
7.991256366815049916e-02 -1.488574032417695758e-02
8.128404440529285457e-02 -1.487200542719105401e-02
7.942012744786242084e-02 -1.652149462982795136e-02
7.986109270319965980e-02 -1.641377494660468950e-02
8.001857724828842500e-02 -1.629606000456834680e-02
7.882874244907375760e-02 -1.502881494281491093e-02
7.979681353216203088e-02 -1.575584545695885019e-02
7.947173865565720918e-02 -1.570278173954629819e-02
7.790534439744198347e-02 -1.592680625208749146e-02
7.961576880008724988e-02 -1.614042692717269911e-02
7.969551195156041046e-02 -1.677945243227804695e-02
7.981580962226084153e-02 -1.546520953099686513e-02
8.058798257158353295e-02 -1.460654116344480002e-02
8.184448618072628912e-02 -1.457302927683147564e-02
8.007252919043472694e-02 -1.623996693137884362e-02
7.972600839794480310e-02 -1.600319426531252032e-02
7.936624206928180603e-02 -1.598936768248057638e-02
7.877774915098717523e-02 -1.581838419633703474e-02
7.942012744786242084e-02 -1.652149462982795136e-02
7.938091372416009039e-02 -1.499090795588985114e-02
7.921437157296876141e-02 -1.581131021396199599e-02
8.014471887548960116e-02 -1.357312388009354609e-02
7.943708719977907173e-02 -1.563892226268889796e-02
8.153339311923138433e-02 -1.577891168849408776e-02
8.112331587906701502e-02 -1.613736345959894403e-02
