"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup"
7.871988673926354207e-02,-1.269203738910688363e-02,3.818682303776791808e-03,5.063927064304275414e-04,5.504040799859697764e-04,5.206446123931662449e-04,7.872313763958702082e-02,-1.269098339351923399e-02,3.821821343995140952e-03,7.822883481072213929e-02,-1.322029344903420667e-02,3.299888039464973777e-03,7.922198014322109905e-02,-1.213967562976420167e-02,4.331798723553673125e-03
