"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
6.326919224152260934e-02,-7.831918047363639265e-03,5.593851863137000620e-04,5.560857647449018440e-04,6.328142220134971851e-02,-7.823041105778277826e-03,6.271360432848006872e-02,-8.380337191126144281e-03,6.384097589992440702e-02,-7.272281017355011756e-03
