weight logl k1 k2 k3
0.000000000000000000e+00 -9.044554245280610397e+06 8.406245158552942964e-01 4.145066776870831582e-02 6.728816427023645019e-01
0.000000000000000000e+00 -9.044554245280610397e+06 8.034299061912829609e-01 6.601437800583986881e-02 9.150562700607220989e-01
0.000000000000000000e+00 -9.044554245280610397e+06 8.666803522656403302e-01 1.489776813663838961e-01 8.063634001088860748e-01
0.000000000000000000e+00 -9.044554245280610397e+06 9.647645877570646400e-01 1.709346182647482060e-01 6.262889431263902740e-01
0.000000000000000000e+00 -9.044554245280610397e+06 2.215902612038843644e-01 1.153385132848869787e-01 3.296695844183467061e-01
0.000000000000000000e+00 -9.044554245280610397e+06 9.640888923450913195e-01 1.239731622468492889e-01 9.248382815433202619e-01
0.000000000000000000e+00 -9.044554245280610397e+06 3.920765754412567361e-01 1.910178607366043169e-01 1.109683336082128990e-01
0.000000000000000000e+00 -9.044554245280610397e+06 1.008189929255970396e-01 1.534781557815277919e-01 4.094368072898828537e-01
0.000000000000000000e+00 -9.044554245280610397e+06 9.702476329114820830e-01 3.267733031718996761e-01 7.466117318432905492e-01
0.000000000000000000e+00 -9.044554245280610397e+06 4.559309549188028665e-02 2.746676247994598308e-01 1.485749255774074795e-01
0.000000000000000000e+00 -9.044554245280610397e+06 7.117811819085201330e-01 5.720555216509493057e-03 7.498852375642820478e-01
0.000000000000000000e+00 -9.044554245280610397e+06 9.631674220892095795e-01 2.812111537337864675e-01 9.230881711442129323e-01
0.000000000000000000e+00 -9.044554245280610397e+06 1.198138285046076446e-01 1.056017166136458130e-01 1.144053168025849221e-01
0.000000000000000000e+00 -9.044554245280610397e+06 2.258002370485956423e-02 9.426482985759013777e-01 9.997923983080456711e-01
0.000000000000000000e+00 -9.044554245280610397e+06 1.388634672493388456e-01 7.872998826479711276e-01 9.989829334104602943e-01
0.000000000000000000e+00 -9.044554245280610397e+06 7.942600098614667203e-01 2.484925944336734416e-01 8.501663881100903764e-01
0.000000000000000000e+00 -9.044554245280610397e+06 4.320666010015301595e-01 5.245007184129013567e-02 1.806313229505962514e-01
0.000000000000000000e+00 -9.044554245280610397e+06 9.553424879113761037e-01 4.965631712257863040e-01 9.517163781621016394e-01
0.000000000000000000e+00 -9.044554245280610397e+06 1.184148340391626419e-01 2.652839775760666985e-01 1.583122339629483566e-02
0.000000000000000000e+00 -9.044554245280610397e+06 1.389588754089777778e-01 2.379244255212332737e-01 1.085230995816693911e-01
0.000000000000000000e+00 -9.044554245280610397e+06 9.655872035887986815e-01 3.441149497239867072e-01 9.182048776120553812e-01
0.000000000000000000e+00 -9.044554245280610397e+06 7.020864235817874111e-01 1.690141393145887516e-01 9.757182941903819184e-01
0.000000000000000000e+00 -9.044554245280610397e+06 8.672993006147331485e-01 4.293440932984460279e-02 6.992777405150869541e-01
0.000000000000000000e+00 -9.044554245280610397e+06 7.455780243416165742e-02 2.778401949372961699e-01 2.965586029336234608e-01
0.000000000000000000e+00 -9.044554245280610397e+06 9.989913284998483967e-01 9.218432747083834533e-01 1.430237560237647143e-01
0.000000000000000000e+00 -9.044554245280610397e+06 7.566962848713069123e-01 2.123125856457369620e-01 8.893711900166938467e-01
0.000000000000000000e+00 -9.044554245280610397e+06 1.399498660071418765e-02 5.511394376788165683e-01 1.320424368774818502e-01
0.000000000000000000e+00 -9.044554245280610397e+06 1.026342149501680012e-02 9.156851207977072526e-01 8.641045982459878427e-01
0.000000000000000000e+00 -9.044554245280610397e+06 9.923005782029216126e-01 4.353643686962636039e-01 8.427502373725912488e-01
0.000000000000000000e+00 -9.044554245280610397e+06 2.278278141925244027e-01 1.547360756973671370e-01 6.412135593915624376e-03
0.000000000000000000e+00 -9.044554245280610397e+06 7.029509499248709492e-02 9.090010689400239707e-01 9.842598561664384071e-01
0.000000000000000000e+00 -9.044554245280610397e+06 7.031718682513161678e-01 3.894227816690076782e-02 8.921246887561909977e-01
0.000000000000000000e+00 -9.044554245280610397e+06 9.553793511020541862e-01 9.842734427742971803e-01 1.060379243324741649e-01
0.000000000000000000e+00 -9.044554245280610397e+06 5.268783400780611137e-01 1.128990510821460402e-01 3.644972108363908614e-02
0.000000000000000000e+00 -9.044554245280610397e+06 9.004936587056348030e-01 1.329325764921752695e-01 9.945362337580683221e-01
0.000000000000000000e+00 -9.044554245280610397e+06 3.368634965978322127e-01 7.448644699507933620e-02 2.517146675148296264e-01
0.000000000000000000e+00 -9.044554245280610397e+06 4.081442077724140027e-02 4.266293496035701294e-01 4.655467712166239114e-02
0.000000000000000000e+00 -9.044554245280610397e+06 4.231282992755701633e-01 9.901894495272345331e-03 2.007314387539471667e-02
0.000000000000000000e+00 -9.044554245280610397e+06 4.823291103509830258e-02 3.024952510613593271e-01 2.088929600891394900e-01
0.000000000000000000e+00 -9.044554245280610397e+06 5.928656833441711127e-01 3.903639202103026395e-02 9.483407122187662575e-01
0.000000000000000000e+00 -9.044554245280610397e+06 9.844967270108095914e-02 3.782900529119703759e-02 5.604331189819344861e-01
0.000000000000000000e+00 -9.044554245280610397e+06 2.014522452581513079e-01 6.755419866782219618e-02 7.262168232619592434e-02
0.000000000000000000e+00 -9.044554245280610397e+06 1.659163626354237531e-01 7.590887021645635890e-01 9.971472388932957065e-01
0.000000000000000000e+00 -9.044554245280610397e+06 9.962569129514099453e-01 1.649018472326901907e-02 3.478882717084839094e-01
0.000000000000000000e+00 -9.044554245280610397e+06 6.118118865073095547e-01 1.434294732051605292e-01 9.991159372268951788e-01
0.000000000000000000e+00 -9.044554245280610397e+06 8.849865622831023515e-01 1.933738605059929228e-01 8.741068848082187426e-01
0.000000000000000000e+00 -9.044554245280610397e+06 1.770261120360032692e-01 2.021402374124449119e-01 2.679761523725070482e-01
0.000000000000000000e+00 -9.044554245280610397e+06 7.769496597171099417e-01 9.550595553977192509e-03 7.350209741203628244e-01
