"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup"
6.367808618647538554e-02,-1.084366703339108978e-02,2.570522013363698600e-03,1.047258520454409517e-03,1.130947680996152683e-03,1.075026739120652896e-03,6.365720857595516535e-02,-1.081846676655115469e-02,2.617527361800264796e-03,6.261648083999862835e-02,-1.199947251062560838e-02,1.491729207718756056e-03,6.475572917540052542e-02,-9.700012030732035884e-03,3.611204507814297360e-03
