,sweep,permcount,dH,pdeconfined,pconfined,action,wilson,acceptance,nmat,ndec,ntime,ntau,udtau,adtau,temperature,pdec,pdec_var,pcon,pcoeff,utau,atau,mdtu,freq
0,10.0,0.0,7.85922446142649,0.246163949686928,0.0,23.9681675467461,0.008412224748638543,0.6,96,96,16,1000,0.001,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.0,0.6,10.0,
1,20.0,0.0,0.113994295650627,0.247876467736276,0.0,23.8297798355701,0.01040539545798471,0.8,96,96,16,1000,0.001,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.0,0.6,20.0,10.0
2,30.0,0.0,-0.168588576721959,0.245086909382843,0.0,24.0314362899986,0.008773023264314393,0.833333333333333,96,96,16,1000,0.001,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.0,0.6,30.0,10.0
3,40.0,0.0,0.114548313431442,0.247818176852294,0.0,24.0293675177819,0.01121057912341946,0.75,96,96,16,1000,0.001,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.0,0.6,40.0,10.0
4,50.0,0.0,-0.19037666748045,0.245908513967244,0.0,24.0501447532371,0.01116581351039164,0.8,96,96,16,1000,0.001,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.0,0.6,50.0,10.0
5,10.0,0.0,-0.157667697058059,0.24534115101582,0.0,23.9295638340901,0.01047685460257558,1.0,96,96,16,850,0.0012,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.02,0.51,10.2,
6,20.0,0.0,-0.09416829055408016,0.245654667740611,0.0,23.9319675984466,0.01045610251766382,0.95,96,96,16,850,0.0012,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.02,0.51,20.4,10.2
7,30.0,0.0,1.36192722903797,0.245789460778489,0.0,23.8135724348477,0.01229824877051903,0.866666666666667,96,96,16,850,0.0012,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.02,0.51,30.6,10.200000000000003
8,40.0,0.0,-0.0518995777820237,0.245433613606046,0.0,23.9825181559379,0.01081628731126079,0.875,96,96,16,850,0.0012,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.02,0.51,40.8,10.199999999999996
9,50.0,0.0,-0.06737565010553226,0.244892792600185,0.0,23.9561607205584,0.008204592189579911,0.88,96,96,16,850,0.0012,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.02,0.51,51.0,10.200000000000003
10,60.0,0.0,0.05562814930453897,0.248286624959361,0.0,23.9426289252541,0.01188419886053506,0.9,96,96,16,850,0.0012,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.02,0.51,61.2,10.200000000000003
11,70.0,0.0,0.204333785397466,0.248220077995412,0.0,23.9505551439124,0.01152412137952176,0.9,96,96,16,850,0.0012,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.02,0.51,71.4,10.200000000000003
12,80.0,0.0,89.7654365116032,0.246607426895632,0.0,23.9762586878099,0.01110101433436637,0.8625,96,96,16,850,0.0012,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.02,0.51,81.6,10.199999999999989
13,90.0,0.0,-0.180304867157247,0.246752541629359,0.0,23.9223209846939,0.0115512210780403,0.877777777777778,96,96,16,850,0.0012,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.02,0.51,91.8,10.200000000000003
14,100.0,0.0,-0.149834132986143,0.251743708405806,0.0,23.8999768788608,0.01008937958208666,0.89,96,96,16,850,0.0012,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.02,0.51,102.0,10.200000000000003
15,110.0,0.0,-0.168302418431267,0.245592128916871,0.0,23.931577650649,0.007845919327343916,0.890909090909091,96,96,16,850,0.0012,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.02,0.51,112.2,10.200000000000003
16,120.0,0.0,0.174472734215669,0.246820886563273,0.0,23.9124667123371,0.008439227355488,0.9,96,96,16,850,0.0012,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.02,0.51,122.4,10.200000000000003
17,130.0,0.0,0.07980045647127554,0.245428827719457,0.0,23.7790767104049,0.01476903263967604,0.907692307692308,96,96,16,850,0.0012,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.02,0.51,132.6,10.199999999999989
18,140.0,0.0,0.006953969073947519,0.245254360391849,0.0,23.8894649993461,0.007238759906371096,0.907142857142857,96,96,16,850,0.0012,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.02,0.51,142.8,10.200000000000017
19,150.0,0.0,0.01113459386397153,0.245291041377628,0.0,23.9253241943064,0.01551525130764464,0.893333333333333,96,96,16,850,0.0012,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.02,0.51,153.0,10.199999999999989
20,160.0,0.0,-0.169021376641467,0.248141467879764,0.0,23.9334325218181,0.01183011662671392,0.8875,96,96,16,850,0.0012,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.02,0.51,163.2,10.199999999999989
21,170.0,0.0,0.238540482765529,0.251027799135545,0.0,23.8195964106414,0.01200526207901008,0.882352941176471,96,96,16,850,0.0012,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.02,0.51,173.4,10.200000000000017
22,180.0,0.0,-0.001137852610554546,0.248650524120777,0.0,23.9750435842468,0.007909824438600617,0.883333333333333,96,96,16,850,0.0012,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.02,0.51,183.6,10.199999999999989
23,190.0,0.0,13.9514623613795,0.24611638050188,0.0,23.8589825743646,0.0102158372670702,0.873684210526316,96,96,16,850,0.0012,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.02,0.51,193.8,10.200000000000017
24,200.0,0.0,-0.353157804347575,0.247548255100886,0.0,23.9615842539106,0.009606989579919914,0.87,96,96,16,850,0.0012,0.0006,0.29,0.25,0.005,0.005,50000000.0,1.02,0.51,204.0,10.199999999999989
