13:11:27 [ultranest] [DEBUG] ReactiveNestedSampler: dims=4+0, resume=False, log_dir=./m-values/N64/S24/M64/T029/P025/NF4/sample_rho, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
13:11:27 [ultranest] [INFO] Sampling 400 live points from prior ...
13:11:30 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.0010, min_ess=400
13:11:30 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
13:11:30 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] Plateau detected at L=-2.578895e+07, not replacing live point.
13:11:30 [ultranest] [DEBUG] iteration=91, ncalls=401, regioncalls=40, ndraw=40, logz=-25788954.52, remainder_fraction=100.0000%, Lmin=-25788953.04, Lmax=-198870.63
13:11:30 [ultranest] [DEBUG] iteration=98, ncalls=412, regioncalls=480, ndraw=40, logz=-265154.06, remainder_fraction=100.0000%, Lmin=-260435.70, Lmax=-198870.63
13:11:30 [ultranest] [DEBUG] iteration=107, ncalls=423, regioncalls=920, ndraw=40, logz=-255149.47, remainder_fraction=100.0000%, Lmin=-253692.84, Lmax=-198870.63
13:11:30 [ultranest] [DEBUG] iteration=115, ncalls=434, regioncalls=1360, ndraw=40, logz=-250222.80, remainder_fraction=100.0000%, Lmin=-249030.01, Lmax=-198870.63
13:11:31 [ultranest] [DEBUG] iteration=120, ncalls=443, regioncalls=1720, ndraw=40, logz=-247557.16, remainder_fraction=100.0000%, Lmin=-247438.29, Lmax=-198870.63
13:11:31 [ultranest] [DEBUG] iteration=127, ncalls=455, regioncalls=2200, ndraw=40, logz=-244971.30, remainder_fraction=100.0000%, Lmin=-244253.10, Lmax=-198870.63
13:11:31 [ultranest] [DEBUG] iteration=136, ncalls=466, regioncalls=2640, ndraw=40, logz=-241690.78, remainder_fraction=100.0000%, Lmin=-241252.10, Lmax=-198870.63
13:11:31 [ultranest] [DEBUG] iteration=144, ncalls=478, regioncalls=3120, ndraw=40, logz=-239986.61, remainder_fraction=100.0000%, Lmin=-239830.43, Lmax=-198870.63
13:11:31 [ultranest] [DEBUG] iteration=150, ncalls=490, regioncalls=3600, ndraw=40, logz=-237152.00, remainder_fraction=100.0000%, Lmin=-237077.72, Lmax=-198870.63
13:11:31 [ultranest] [DEBUG] iteration=157, ncalls=502, regioncalls=4080, ndraw=40, logz=-235610.85, remainder_fraction=100.0000%, Lmin=-235165.04, Lmax=-198870.63
13:11:31 [ultranest] [DEBUG] iteration=160, ncalls=507, regioncalls=4280, ndraw=40, logz=-234827.03, remainder_fraction=100.0000%, Lmin=-234804.88, Lmax=-198870.63
13:11:31 [ultranest] [DEBUG] iteration=167, ncalls=519, regioncalls=4760, ndraw=40, logz=-234027.63, remainder_fraction=100.0000%, Lmin=-234017.11, Lmax=-198870.63
13:11:31 [ultranest] [DEBUG] iteration=171, ncalls=531, regioncalls=5240, ndraw=40, logz=-233145.73, remainder_fraction=100.0000%, Lmin=-232927.30, Lmax=-198870.63
13:11:32 [ultranest] [DEBUG] iteration=178, ncalls=547, regioncalls=5880, ndraw=40, logz=-232686.97, remainder_fraction=100.0000%, Lmin=-232599.70, Lmax=-198463.12
13:11:32 [ultranest] [DEBUG] iteration=186, ncalls=559, regioncalls=6360, ndraw=40, logz=-230503.41, remainder_fraction=100.0000%, Lmin=-230265.53, Lmax=-198463.12
13:11:32 [ultranest] [DEBUG] iteration=193, ncalls=571, regioncalls=6840, ndraw=40, logz=-229484.99, remainder_fraction=100.0000%, Lmin=-229222.44, Lmax=-198463.12
13:11:32 [ultranest] [DEBUG] iteration=200, ncalls=583, regioncalls=7320, ndraw=40, logz=-228383.64, remainder_fraction=100.0000%, Lmin=-228320.05, Lmax=-198463.12
13:11:32 [ultranest] [DEBUG] iteration=205, ncalls=595, regioncalls=7800, ndraw=40, logz=-227905.48, remainder_fraction=100.0000%, Lmin=-227877.11, Lmax=-198463.12
13:11:32 [ultranest] [DEBUG] iteration=213, ncalls=606, regioncalls=8240, ndraw=40, logz=-226643.53, remainder_fraction=100.0000%, Lmin=-226510.16, Lmax=-198463.12
13:11:32 [ultranest] [DEBUG] iteration=221, ncalls=617, regioncalls=8680, ndraw=40, logz=-226071.87, remainder_fraction=100.0000%, Lmin=-225826.68, Lmax=-198463.12
13:11:32 [ultranest] [DEBUG] iteration=227, ncalls=629, regioncalls=9160, ndraw=40, logz=-225520.07, remainder_fraction=100.0000%, Lmin=-225481.45, Lmax=-198463.12
13:11:32 [ultranest] [DEBUG] iteration=229, ncalls=632, regioncalls=9280, ndraw=40, logz=-225300.22, remainder_fraction=100.0000%, Lmin=-225210.39, Lmax=-198463.12
13:11:32 [ultranest] [DEBUG] iteration=237, ncalls=643, regioncalls=9720, ndraw=40, logz=-224730.93, remainder_fraction=100.0000%, Lmin=-224702.36, Lmax=-198463.12
13:11:32 [ultranest] [DEBUG] iteration=240, ncalls=646, regioncalls=9840, ndraw=40, logz=-224231.02, remainder_fraction=100.0000%, Lmin=-224217.48, Lmax=-198463.12
13:11:33 [ultranest] [DEBUG] iteration=247, ncalls=658, regioncalls=10320, ndraw=40, logz=-223445.70, remainder_fraction=100.0000%, Lmin=-223426.75, Lmax=-198463.12
13:11:33 [ultranest] [DEBUG] iteration=253, ncalls=670, regioncalls=10800, ndraw=40, logz=-223114.98, remainder_fraction=100.0000%, Lmin=-223016.44, Lmax=-198463.12
13:11:33 [ultranest] [DEBUG] iteration=258, ncalls=684, regioncalls=11360, ndraw=40, logz=-222758.88, remainder_fraction=100.0000%, Lmin=-222661.66, Lmax=-198463.12
13:11:33 [ultranest] [DEBUG] iteration=262, ncalls=698, regioncalls=11920, ndraw=40, logz=-222270.86, remainder_fraction=100.0000%, Lmin=-222254.01, Lmax=-198463.12
13:11:33 [ultranest] [DEBUG] iteration=268, ncalls=712, regioncalls=12480, ndraw=40, logz=-221769.26, remainder_fraction=100.0000%, Lmin=-221741.52, Lmax=-198463.12
13:11:33 [ultranest] [DEBUG] iteration=273, ncalls=724, regioncalls=12960, ndraw=40, logz=-221288.26, remainder_fraction=100.0000%, Lmin=-221161.13, Lmax=-198463.12
13:11:33 [ultranest] [DEBUG] iteration=277, ncalls=740, regioncalls=13600, ndraw=40, logz=-220796.11, remainder_fraction=100.0000%, Lmin=-220752.29, Lmax=-198463.12
13:11:33 [ultranest] [DEBUG] iteration=280, ncalls=744, regioncalls=13760, ndraw=40, logz=-220420.21, remainder_fraction=100.0000%, Lmin=-220293.90, Lmax=-198463.12
13:11:33 [ultranest] [DEBUG] iteration=284, ncalls=757, regioncalls=14280, ndraw=40, logz=-220114.08, remainder_fraction=100.0000%, Lmin=-219930.90, Lmax=-198463.12
13:11:33 [ultranest] [DEBUG] iteration=289, ncalls=769, regioncalls=14760, ndraw=40, logz=-219749.49, remainder_fraction=100.0000%, Lmin=-219574.95, Lmax=-198463.12
13:11:34 [ultranest] [DEBUG] iteration=295, ncalls=781, regioncalls=15240, ndraw=40, logz=-219458.98, remainder_fraction=100.0000%, Lmin=-219433.51, Lmax=-198463.12
13:11:34 [ultranest] [DEBUG] iteration=298, ncalls=785, regioncalls=15400, ndraw=40, logz=-219237.82, remainder_fraction=100.0000%, Lmin=-219097.22, Lmax=-198463.12
13:11:34 [ultranest] [DEBUG] iteration=304, ncalls=797, regioncalls=15880, ndraw=40, logz=-218634.31, remainder_fraction=100.0000%, Lmin=-218594.24, Lmax=-198463.12
13:11:34 [ultranest] [DEBUG] iteration=309, ncalls=812, regioncalls=16480, ndraw=40, logz=-218380.78, remainder_fraction=100.0000%, Lmin=-218138.10, Lmax=-198463.12
13:11:34 [ultranest] [DEBUG] iteration=314, ncalls=825, regioncalls=17000, ndraw=40, logz=-217704.75, remainder_fraction=100.0000%, Lmin=-217691.20, Lmax=-198463.12
13:11:34 [ultranest] [DEBUG] iteration=318, ncalls=837, regioncalls=17480, ndraw=40, logz=-217474.56, remainder_fraction=100.0000%, Lmin=-217431.29, Lmax=-198463.12
13:11:34 [ultranest] [DEBUG] iteration=320, ncalls=845, regioncalls=17800, ndraw=40, logz=-217362.50, remainder_fraction=100.0000%, Lmin=-217354.09, Lmax=-198463.12
13:11:34 [ultranest] [DEBUG] iteration=327, ncalls=858, regioncalls=18320, ndraw=40, logz=-217110.41, remainder_fraction=100.0000%, Lmin=-217070.19, Lmax=-198463.12
13:11:34 [ultranest] [DEBUG] iteration=333, ncalls=870, regioncalls=18800, ndraw=40, logz=-216725.72, remainder_fraction=100.0000%, Lmin=-216669.38, Lmax=-198463.12
13:11:35 [ultranest] [DEBUG] iteration=337, ncalls=885, regioncalls=19400, ndraw=40, logz=-216624.03, remainder_fraction=100.0000%, Lmin=-216614.44, Lmax=-198463.12
13:11:35 [ultranest] [DEBUG] iteration=342, ncalls=897, regioncalls=19880, ndraw=40, logz=-216265.57, remainder_fraction=100.0000%, Lmin=-216254.12, Lmax=-198463.12
13:11:35 [ultranest] [DEBUG] iteration=348, ncalls=909, regioncalls=20360, ndraw=40, logz=-216188.88, remainder_fraction=100.0000%, Lmin=-216161.20, Lmax=-198463.12
13:11:35 [ultranest] [DEBUG] iteration=353, ncalls=921, regioncalls=20840, ndraw=40, logz=-215958.70, remainder_fraction=100.0000%, Lmin=-215873.46, Lmax=-198463.12
13:11:35 [ultranest] [DEBUG] iteration=360, ncalls=934, regioncalls=21360, ndraw=40, logz=-215454.61, remainder_fraction=100.0000%, Lmin=-215440.16, Lmax=-198463.12
13:11:35 [ultranest] [DEBUG] iteration=364, ncalls=947, regioncalls=21880, ndraw=40, logz=-215298.08, remainder_fraction=100.0000%, Lmin=-215272.62, Lmax=-198463.12
