,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15
0,-1.87173422951894,0.958632373678716,2.26355904426116,0.77267054364605,-0.907258250378166,1.94412130648275,-0.139839435884389,0.394059786938654,-1.08701580034094,0.269591686781145,-2.78861658283894,-3.08315552416739,-1.42538732117939,-0.275062686146449,1.59399317620032,-0.449389949324699
1,-1.39651585135023,1.55408090575564,3.09491319950252,1.14708148932416,-0.880943004980954,2.04448626777022,0.371515504541833,0.855533034159205,-0.972759021558981,0.498416975594429,-1.96725441941828,-2.16599182115471,-1.1399957791999,-0.03010971128610911,1.78354708049454,-0.150139800182759
2,-1.97883260749002,1.11997499615463,2.57988680958308,0.789710040036161,-0.586434957671234,2.12278236957589,0.267004729488236,0.491811400642277,-0.957769908449845,0.384954598151915,-2.30213024592748,-2.57281850839997,-1.43243072460367,-0.120676161740246,1.71349053622375,-0.425588700211433
3,-1.87682762346462,1.19634893549378,2.12095515532534,0.851838415032172,-0.945861883472374,1.89052317998144,0.07259810832498964,0.716330923446123,-1.26936667388991,0.518352827647377,-2.20983515598581,-2.556685285569,-1.53733192908841,-0.223115319783728,1.52949199870854,-0.426587691708982
4,-1.27937874957266,1.81155949467894,-2.68531449494905,1.35783398024237,-0.537043104686369,2.52249654023973,0.50646584292273,1.12338260514527,-0.671294987061649,0.659532642765588,-1.55645562757283,-1.94489368668619,-0.96542586188515,0.06832520897504808,2.17134750228017,-0.136922720960892
5,-1.12305153512588,1.91076616706683,-2.91051549819355,1.508048131989,-0.333855266997835,2.9056161587031,0.37677067126971,0.996350536682158,-0.579543539458604,0.659079605784712,-1.60134205750865,-1.67705466265529,-0.94316591916513,0.187163149589036,2.44893077296057,-0.009955726591185718
6,-0.990325271160269,1.96806378434772,-2.36116840958677,1.50018478841393,-0.204605407499081,-3.11334449655957,0.607913377680455,1.20935472770514,-0.629174673696007,0.993761003595525,-1.28714826687699,-1.56698740631943,-0.715633867684379,0.414776954579103,2.86161714031927,0.03224814496431418
7,-0.831800785972611,2.18047055388102,-1.96426488519752,1.96836237649995,-0.06968665777449548,-2.41951308143607,0.78389335190744,1.34835387007862,-0.167280109867535,1.25115077370302,-1.20668400071621,-1.31059235480121,-0.562596215061973,0.651259639673732,-3.08909246211818,0.06771822917042758
8,-0.543918145277601,2.90237410662291,-1.41504749352982,2.24176387383342,-0.01303435172110634,-2.24571098657349,0.970736577232772,2.05153100915917,-0.211761932156525,1.32297119946107,-0.878973250277611,-1.04840634425968,-0.295020792439376,0.751690096024462,-2.90543781445161,0.290426211327897
9,-0.606639973617783,3.12562918474133,-1.54804978115487,2.37273427485259,0.155315486361587,-2.06667858199015,1.06907222259287,1.81866229623288,0.01235847433024993,1.25178392605209,-0.815849437975467,-1.11682632771481,-0.217267203191399,0.620451215415365,-2.69467136909273,0.487825651065525
