14:01:04 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./m-values/N96/S24/M96/T029/P02/NF2/sample_rho, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
14:01:04 [ultranest] [INFO] Sampling 400 live points from prior ...
14:01:06 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.0010, min_ess=400
14:01:06 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:01:06 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] Plateau detected at L=-3.536771e+07, not replacing live point.
14:01:06 [ultranest] [DEBUG] iteration=23, ncalls=401, regioncalls=40, ndraw=40, logz=-35367709.88, remainder_fraction=100.0000%, Lmin=-35367707.03, Lmax=-276026.44
14:01:06 [ultranest] [DEBUG] iteration=38, ncalls=416, regioncalls=640, ndraw=40, logz=-326463.22, remainder_fraction=100.0000%, Lmin=-326359.39, Lmax=-276026.44
14:01:06 [ultranest] [DEBUG] iteration=40, ncalls=418, regioncalls=720, ndraw=40, logz=-326177.96, remainder_fraction=100.0000%, Lmin=-324197.65, Lmax=-276026.44
14:01:06 [ultranest] [DEBUG] iteration=54, ncalls=433, regioncalls=1320, ndraw=40, logz=-317357.70, remainder_fraction=100.0000%, Lmin=-316596.20, Lmax=-276026.44
14:01:06 [ultranest] [DEBUG] iteration=69, ncalls=448, regioncalls=1920, ndraw=40, logz=-313444.37, remainder_fraction=100.0000%, Lmin=-312663.95, Lmax=-276026.44
14:01:07 [ultranest] [DEBUG] iteration=80, ncalls=460, regioncalls=2400, ndraw=40, logz=-309748.54, remainder_fraction=100.0000%, Lmin=-309309.45, Lmax=-276026.44
14:01:07 [ultranest] [DEBUG] iteration=95, ncalls=476, regioncalls=3040, ndraw=40, logz=-307690.07, remainder_fraction=100.0000%, Lmin=-307600.15, Lmax=-276026.44
14:01:07 [ultranest] [DEBUG] iteration=108, ncalls=492, regioncalls=3680, ndraw=40, logz=-304846.43, remainder_fraction=100.0000%, Lmin=-304461.17, Lmax=-276026.44
14:01:07 [ultranest] [DEBUG] iteration=120, ncalls=506, regioncalls=4240, ndraw=40, logz=-302408.58, remainder_fraction=100.0000%, Lmin=-302215.56, Lmax=-276026.44
14:01:07 [ultranest] [DEBUG] iteration=135, ncalls=521, regioncalls=4840, ndraw=40, logz=-301196.67, remainder_fraction=100.0000%, Lmin=-301003.89, Lmax=-276011.43
14:01:07 [ultranest] [DEBUG] iteration=149, ncalls=537, regioncalls=5480, ndraw=40, logz=-299421.76, remainder_fraction=100.0000%, Lmin=-299383.90, Lmax=-276011.43
14:01:07 [ultranest] [DEBUG] iteration=160, ncalls=550, regioncalls=6000, ndraw=40, logz=-298152.33, remainder_fraction=100.0000%, Lmin=-298023.51, Lmax=-276011.43
14:01:07 [ultranest] [DEBUG] iteration=174, ncalls=565, regioncalls=6600, ndraw=40, logz=-297088.18, remainder_fraction=100.0000%, Lmin=-297067.29, Lmax=-276011.43
14:01:07 [ultranest] [DEBUG] iteration=186, ncalls=580, regioncalls=7200, ndraw=40, logz=-296232.10, remainder_fraction=100.0000%, Lmin=-296212.50, Lmax=-276011.43
14:01:07 [ultranest] [DEBUG] iteration=198, ncalls=594, regioncalls=7760, ndraw=40, logz=-295699.08, remainder_fraction=100.0000%, Lmin=-295685.92, Lmax=-276011.43
14:01:07 [ultranest] [DEBUG] iteration=200, ncalls=596, regioncalls=7840, ndraw=40, logz=-295557.54, remainder_fraction=100.0000%, Lmin=-295461.02, Lmax=-276011.43
14:01:08 [ultranest] [DEBUG] iteration=213, ncalls=612, regioncalls=8480, ndraw=40, logz=-294734.34, remainder_fraction=100.0000%, Lmin=-294704.35, Lmax=-276011.43
14:01:08 [ultranest] [DEBUG] iteration=226, ncalls=627, regioncalls=9080, ndraw=40, logz=-294062.09, remainder_fraction=100.0000%, Lmin=-293745.25, Lmax=-276011.43
14:01:08 [ultranest] [DEBUG] iteration=238, ncalls=644, regioncalls=9760, ndraw=40, logz=-292875.66, remainder_fraction=100.0000%, Lmin=-292799.72, Lmax=-276011.43
14:01:08 [ultranest] [DEBUG] iteration=240, ncalls=646, regioncalls=9840, ndraw=40, logz=-292770.48, remainder_fraction=100.0000%, Lmin=-292648.92, Lmax=-276011.43
14:01:08 [ultranest] [DEBUG] iteration=255, ncalls=661, regioncalls=10440, ndraw=40, logz=-292168.35, remainder_fraction=100.0000%, Lmin=-292102.67, Lmax=-276007.60
14:01:08 [ultranest] [DEBUG] iteration=268, ncalls=677, regioncalls=11080, ndraw=40, logz=-291349.44, remainder_fraction=100.0000%, Lmin=-291312.72, Lmax=-276007.60
14:01:08 [ultranest] [DEBUG] iteration=278, ncalls=688, regioncalls=11520, ndraw=40, logz=-290657.01, remainder_fraction=100.0000%, Lmin=-290537.46, Lmax=-275980.99
14:01:08 [ultranest] [DEBUG] iteration=280, ncalls=690, regioncalls=11600, ndraw=40, logz=-290536.34, remainder_fraction=100.0000%, Lmin=-290499.48, Lmax=-275980.99
14:01:08 [ultranest] [DEBUG] iteration=293, ncalls=706, regioncalls=12240, ndraw=40, logz=-290148.47, remainder_fraction=100.0000%, Lmin=-290132.10, Lmax=-275980.99
14:01:08 [ultranest] [DEBUG] iteration=306, ncalls=722, regioncalls=12880, ndraw=40, logz=-289527.09, remainder_fraction=100.0000%, Lmin=-289478.93, Lmax=-275980.99
