,L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14
0,0.21862665607160847,0.1017176769690664,0.07326396008201301,0.07098045134602458,0.06366818592416491,0.06644070269917818,0.06643936309128409,0.06929625128707796,0.06897654809408606,0.07197316156101265,0.0747674204507546,0.07854132267465806,0.07491464086365057,0.0738339178507894,0.0786010543665905
1,0.2249449883357286,0.09237780108868086,0.06699570587642467,0.06482042012647084,0.06802875500898563,0.07216422588115634,0.07447897542262691,0.07379845157853039,0.07125791671891525,0.07492634114339615,0.07303576592244736,0.08228857522182505,0.0807364471896457,0.08893699804997303,0.08409725707497974
2,0.2120009160522617,0.10323287395739712,0.06853021085868706,0.07151290311408288,0.07927443762371021,0.08179339108581028,0.07586510690510669,0.07778762844302896,0.07694963837819759,0.08104233515319954,0.0818855703733053,0.08354762442562057,0.08487623431347853,0.08996664891564778,0.09014681663211489
3,0.21060521879771324,0.08772424566725318,0.07339461598079046,0.06876684720611091,0.07385290627622094,0.0705514199661948,0.06949451180327405,0.07136559044025907,0.06963686474212961,0.07019633164796306,0.07459082412078429,0.07853623615191105,0.08572840541285681,0.08327985331312103,0.07964419865178012
4,0.21567141677430246,0.09355340361377505,0.06639067677014954,0.061070336502842666,0.05640950361622069,0.06956920814777821,0.06256196344976221,0.06551725677847038,0.06491419525359511,0.06744737709626826,0.07381777236531399,0.0765611221806177,0.06830234187646454,0.07359877762335659,0.07685175290726486
5,0.2069841027941779,0.10582096404286519,0.07902522443310821,0.0663383070816917,0.06669170456655786,0.06364410846549441,0.07204136580964123,0.07165390009171158,0.07160416356070409,0.08053134593968007,0.07877575437631872,0.07740675509665557,0.07983952523488141,0.08247250814208666,0.08524138929657656
6,0.22660807876906072,0.08964619829918831,0.07736965597240786,0.07758623812781401,0.0661923436356686,0.07254466861617656,0.06632118267995664,0.06836539149078996,0.06918428132962288,0.07201105005418372,0.0748347062707818,0.0785271921517182,0.08153940725693136,0.07994128175096547,0.0881520552723014
7,0.21710375500974907,0.0957501482937204,0.07471402789171593,0.07267382919080399,0.068431416375995,0.07870472501794375,0.08135216813555464,0.08224295819595302,0.07505657533817915,0.07460943777391894,0.07714218851664227,0.07372433972640144,0.0814243402320804,0.07865242594063945,0.0860588403512869
8,0.21382297437654949,0.09146570448076498,0.07238277725863837,0.07645199003362503,0.07389739194249949,0.07330529968192137,0.07094459715513074,0.07211962628293582,0.07755104366713894,0.07425568174736001,0.07816253343872182,0.07540816953608424,0.0750985839303512,0.08127677874644708,0.08231522679490234
9,0.22527619788961462,0.07929907692612591,0.06668124624683427,0.07060020122365106,0.07513915337562464,0.06788324598689455,0.07075513711863966,0.07374295696685677,0.07105653379588721,0.07573382525803342,0.07041537130869603,0.07216693854609191,0.07492794555544958,0.08142570391501401,0.08454743799261281
