"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup"
7.965689067840468762e-02,-1.802353684605839668e-02,5.898399623654628290e-03,-3.265164353240924879e-03,7.267067809933796998e-04,7.933519926104278539e-04,8.066500327132570267e-04,7.257318860561402102e-04,7.965425804659032050e-02,-1.802128422727419799e-02,5.882931611177741327e-03,-3.270043740535771848e-03,7.892862039604754687e-02,-1.882286032325607150e-02,5.067613011815880197e-03,-3.981761317244619791e-03,8.037517317661477256e-02,-1.724005639286353697e-02,6.717132077986332460e-03,-2.567655245354449282e-03
