weight logl k1 k2 k3 k4 k5
0.000000000000000000e+00 -2.210481689274283871e+07 2.402843657314883419e-02 9.799905491248891987e-02 8.774995689388026543e-03 -8.108309682968635468e-02 5.095241097210723158e-02
0.000000000000000000e+00 -2.210481689274283871e+07 6.207309239481328955e-02 5.442623795882409188e-03 -8.706091827282812223e-02 9.278396304168720632e-02 -3.390508461517152683e-02
0.000000000000000000e+00 -2.210481689274283871e+07 8.666095903398160494e-02 -8.052041535193572852e-02 -8.158544490777726310e-02 -9.038602613536526886e-02 -7.677178990378255574e-02
0.000000000000000000e+00 -2.210481689274283871e+07 7.409112126276581889e-02 -6.264692106424576967e-02 -5.261383998779374516e-02 2.206417284428989489e-02 -7.567361465808133958e-02
0.000000000000000000e+00 -2.210481689274283871e+07 -8.620742856826499323e-03 -8.448305539398695552e-02 6.610604529521638129e-02 -8.142024328532920796e-02 -1.145305332471804882e-02
0.000000000000000000e+00 -2.210481689274283871e+07 -8.565524008265179567e-02 6.921084487706460897e-02 7.467939854218727525e-02 5.093983511960983868e-02 9.480557658294291867e-02
0.000000000000000000e+00 -2.210481689274283871e+07 -7.373828548363846325e-02 -4.757631853077382011e-02 9.634923992168531459e-02 6.950183596544948217e-02 7.823008578357010245e-02
0.000000000000000000e+00 -2.210481689274283871e+07 -1.145445288094007474e-02 -3.765638722549489309e-02 9.178748281871143555e-02 6.905966049844072807e-02 8.319718353032601321e-02
0.000000000000000000e+00 -2.210481689274283871e+07 -3.271332576594077057e-02 5.746788561443463839e-03 5.963912329197934570e-03 -5.039947337293999852e-02 -9.025792870152760106e-02
0.000000000000000000e+00 -2.210481689274283871e+07 -9.991060670927517928e-03 -2.050629267804471301e-02 4.617541095727001332e-02 -7.826165135679444274e-02 2.780423570696372026e-02
0.000000000000000000e+00 -2.210481689274283871e+07 -5.466152790552543383e-02 -7.203572895407223120e-02 -1.093083745829712128e-02 -3.238212994028025205e-02 -4.155400192663081388e-02
0.000000000000000000e+00 -2.210481689274283871e+07 -5.367319189449035882e-02 1.212367745620024362e-02 -8.399579375660751190e-02 -3.312077859277202940e-02 -9.365265038471687342e-02
0.000000000000000000e+00 -2.210481689274283871e+07 5.533450666514366789e-03 9.321973468580019295e-03 6.078094409811882204e-02 -6.388910028423458454e-02 -8.824210288737942276e-02
0.000000000000000000e+00 -2.210481689274283871e+07 -2.517945763314793917e-03 -9.515121306541636514e-02 -5.080121597374858550e-02 8.707418146566978101e-02 -9.670318630687675665e-02
0.000000000000000000e+00 -2.210481689274283871e+07 9.347094607116124276e-02 -6.611815981507110362e-02 -6.885489390122612186e-02 -7.975591771487447468e-02 3.617249544561845775e-02
0.000000000000000000e+00 -2.210481689274283871e+07 4.168223743562923800e-02 5.231720375152829061e-02 9.153248652309181610e-02 -9.183402619067443373e-02 2.193047926197962127e-02
0.000000000000000000e+00 -2.210481689274283871e+07 7.835687043926206630e-02 -7.658155348320130895e-02 2.503028915824409562e-02 -5.713612168566766653e-02 -7.998920278941330786e-02
0.000000000000000000e+00 -2.210481689274283871e+07 -6.271157926479770106e-02 -9.491200223962140137e-02 -8.289537207826852550e-02 -3.252741279867049640e-04 2.819374997025270169e-02
0.000000000000000000e+00 -2.210481689274283871e+07 7.350667664640958554e-02 3.660821514605253069e-02 -4.886331262313075435e-02 3.940359990279199143e-02 -6.710835315313998239e-02
0.000000000000000000e+00 -2.210481689274283871e+07 4.466801970868175542e-02 8.203616256656337535e-02 -8.866402402230218194e-02 6.565352653671494010e-02 -3.061724321153154460e-02
0.000000000000000000e+00 -2.210481689274283871e+07 6.284947490971856676e-02 -3.983970857754719902e-02 -6.712084351073795141e-02 1.190275343943485165e-02 -9.603006792712082129e-02
0.000000000000000000e+00 -2.210481689274283871e+07 7.540091350570643502e-02 -2.188924563663267875e-02 -7.849343972346470300e-02 2.907852599891941336e-02 -4.176799255656853810e-02
