k1 k2 k3 k4 k5
6.374554595273293489e-02 -7.184040705707911423e-03 7.918454627552085068e-04 -1.042965675485951760e-03 6.113317173633003865e-04
6.311988514564156882e-02 -7.323982219755303946e-03 1.767887779981769381e-04 -1.554959963336682849e-03 5.320945726382808605e-04
6.416770943886707101e-02 -6.843907276994506961e-03 1.342006262327832822e-03 1.024277564412992558e-03 3.225639755072562398e-04
6.283251756572016955e-02 -8.487777448249633760e-03 1.858516140978760944e-03 -7.392854079852489990e-04 -7.298379255045450709e-05
6.311824590110692856e-02 -7.061970158222852234e-03 1.102683645705468396e-03 -1.655711864394490695e-03 9.164407108512573341e-05
6.259995930764111760e-02 -7.031830953601880818e-03 9.521069582477392768e-04 2.223145827179306977e-06 1.081836267694133435e-03
6.342840476369548952e-02 -7.126514032383540753e-03 3.644235787878535859e-04 -1.845226520817588867e-03 6.280057870895472405e-04
6.283712138232128153e-02 -7.691890825962777178e-03 1.404676642236313278e-03 -2.484520803853196291e-04 -2.700474867653596123e-04
6.255707934611204335e-02 -7.517952428657298514e-03 6.468207993030883340e-04 -1.064011084379257177e-03 7.493921384167656630e-05
6.211039944845622718e-02 -7.663388842216969921e-03 1.072953682990318569e-03 7.066071537669416092e-04 -5.707652443050631463e-04
6.481288743443169853e-02 -7.004996415232292439e-03 1.924546072310920342e-03 -5.581793951453528635e-04 5.656962080335115051e-04
6.397155629388442954e-02 -8.130149296401170678e-03 1.848808214373789949e-03 -4.904814999203421788e-04 -5.695436874495057866e-04
6.184027366853225849e-02 -9.226563793574310557e-03 3.446033478171628417e-04 -1.123698750232299259e-03 9.700576151003420522e-04
6.285239277214768605e-02 -7.882630292556716545e-03 2.888576550296020895e-03 2.538277559103463421e-04 -1.442890119056766673e-04
6.193293437016611502e-02 -7.795798303472045720e-03 1.875567228767444083e-03 5.098367141715548501e-04 -6.627811982762715770e-04
6.307116956305031108e-02 -7.989976609833512877e-03 7.800714484693382911e-04 -1.276021974095181699e-03 -1.112677240103221443e-04
6.342895118902278084e-02 -7.402237116915788562e-03 1.317401723077621378e-03 9.637552318470382628e-04 -4.385285401481281431e-04
6.421197471953959957e-02 -4.284179593373529937e-03 2.168027171069647485e-03 -1.468417755798437363e-03 -2.709405394132474720e-04
6.350254929170950913e-02 -6.837728257209990668e-03 1.369017611539097290e-03 -1.792291469449314167e-04 -3.989306765625061368e-04
6.290503866460842031e-02 -6.659872837419894553e-03 1.211700113222621833e-03 3.268051271985844553e-04 5.628690142129855190e-04
6.424675534836879476e-02 -6.742530281800149239e-03 1.333890443793478431e-03 -9.619827641930561724e-04 2.485739838425926607e-04
6.305010764602697604e-02 -7.630384051571681425e-03 9.068952542069519396e-04 6.708726244035456698e-05 -9.899639038583873951e-04
6.337995887777941872e-02 -7.201689954787843240e-03 1.228704152023807339e-03 2.815342359595157662e-04 5.890402833596680710e-04
6.368231550764114068e-02 -5.988336736463303889e-03 2.460085202261971804e-03 1.682515257407646292e-04 -1.332489667363045971e-04
6.328206265724556356e-02 -7.257192029308662251e-03 1.527853240756507636e-03 6.758902433241786856e-04 7.326351665653263456e-04
6.429068359078665695e-02 -7.044780821929400028e-03 1.050770885962643009e-03 -4.245626691564141630e-04 -7.230141382348481693e-04
6.256277303016297142e-02 -8.471013527583198810e-03 -9.142141039412965409e-05 8.342766916725474768e-04 -8.191926973538654622e-04
6.252831058010305254e-02 -7.098538441430157775e-03 6.524965407443128473e-04 -2.057838098446340691e-03 9.489615020274733137e-04
6.185686696695452680e-02 -6.342113383729558462e-03 2.172460353564997781e-03 -8.012089958916585042e-04 -4.114877613730083539e-04
6.404352242518190907e-02 -6.078268746033246850e-03 1.031513832168928779e-03 4.353985810160165837e-04 1.372047430854006489e-04
