weight logl k1 k2 k3
0.000000000000000000e+00 -2.578895304153330997e+07 7.812888504118997712e-02 -2.029244199796750858e-02 6.558461010943580916e-02
0.000000000000000000e+00 -2.578895304153330997e+07 3.527662033577877443e-02 -4.820104391671935912e-02 9.480252581249307142e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -7.728595199795014470e-02 -6.487784459443535212e-02 -8.722730839755590826e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -4.672855594820771175e-02 -4.088335632746049886e-02 -7.352254311233806516e-02
0.000000000000000000e+00 -2.578895304153330997e+07 7.616328494134694260e-02 9.234654405053319137e-02 -9.370968226228970632e-02
0.000000000000000000e+00 -2.578895304153330997e+07 8.812904094587067916e-02 -3.853982947789678232e-02 6.006972840751642617e-02
0.000000000000000000e+00 -2.578895304153330997e+07 8.008924712609433172e-02 -6.913865326928092525e-02 2.032965843414000218e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -6.994163299449121518e-02 5.818893779380421294e-02 9.649695183150042155e-02
0.000000000000000000e+00 -2.578895304153330997e+07 4.680404022651685203e-02 -9.186749181002269726e-02 6.547769102843140065e-02
0.000000000000000000e+00 -2.578895304153330997e+07 8.888247701826842984e-02 -7.212452385839257518e-02 9.424072560133234244e-02
0.000000000000000000e+00 -2.578895304153330997e+07 1.290080386897929365e-03 -9.695649374812405352e-02 8.904858200421636449e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -5.158753721328721703e-02 -2.643651367883455283e-02 -8.851929610848258134e-02
0.000000000000000000e+00 -2.578895304153330997e+07 5.591047980107097248e-02 -9.675869944134710132e-02 7.739761161560934632e-02
0.000000000000000000e+00 -2.578895304153330997e+07 3.955808341080904733e-02 9.517927656604543984e-02 -9.522582199613345566e-02
0.000000000000000000e+00 -2.578895304153330997e+07 7.939790402169022432e-02 -9.641896003876913868e-02 7.935891917663226436e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -7.260385806090537131e-02 -1.138642976163775633e-02 -9.844772685744246354e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -4.081696542665957939e-02 -7.031300396822968979e-02 -6.527276772425634477e-02
0.000000000000000000e+00 -2.578895304153330997e+07 7.982127443166861513e-02 -6.435973240606074341e-02 8.887626382193411501e-02
0.000000000000000000e+00 -2.578895304153330997e+07 8.194269616744145890e-02 -9.269882157209335949e-02 6.719317798594034996e-02
0.000000000000000000e+00 -2.578895304153330997e+07 8.091820313274630805e-02 -7.856629024019889940e-02 6.059252183558219707e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -9.885069757745240659e-02 -5.245031434190275399e-02 -8.092422211999926451e-02
0.000000000000000000e+00 -2.578895304153330997e+07 4.069113998594126036e-02 -8.056772693190078494e-02 8.707572969697763288e-02
0.000000000000000000e+00 -2.578895304153330997e+07 7.259889011924955393e-02 -5.454175724368651168e-02 6.560137509201577344e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -5.176553089539692731e-02 -3.363624278465886241e-02 -7.998421563666474610e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -3.504150717858744990e-02 -9.474315468692517950e-02 -7.978850873343430739e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -2.142376267759715791e-02 -7.805184946266596757e-02 -8.164565545204649499e-02
0.000000000000000000e+00 -2.578895304153330997e+07 7.744393795698631400e-02 -4.871646627501879934e-02 9.674652110665657445e-02
0.000000000000000000e+00 -2.578895304153330997e+07 9.114501338519223617e-02 -2.187656768140894270e-03 9.774734808079696413e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -9.332867812304541932e-02 -8.411692853818253379e-02 -6.280038580197275233e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -6.106267993412106687e-02 5.953857383381663815e-02 9.803651536488622309e-02
0.000000000000000000e+00 -2.578895304153330997e+07 3.734720440768909966e-02 8.458367013532269718e-02 -9.880921949422537265e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -2.595295332496172502e-02 -8.501576970906424280e-02 -8.694390624761257069e-02
0.000000000000000000e+00 -2.578895304153330997e+07 8.439904851949472930e-02 -7.098487038506634539e-02 9.928350571368299571e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -8.730891046666311439e-02 -7.326251904843678053e-02 -2.981083727800544481e-02
0.000000000000000000e+00 -2.578895304153330997e+07 6.029578935322651989e-02 7.771982373870375826e-02 -8.676899885734307150e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -8.349878379830998065e-02 -6.433242116191223436e-02 -7.957913605604166607e-02
0.000000000000000000e+00 -2.578895304153330997e+07 9.991906360081659333e-02 8.254468800566169828e-03 8.762119210475324826e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -4.975242617941640078e-02 -4.960305739401316139e-02 -9.861741540990374977e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -6.005748975107368104e-02 -7.536909148219833599e-03 -9.192967056686039695e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -5.491910101871393807e-02 -7.750277856592319159e-02 -8.906925950616845222e-02
0.000000000000000000e+00 -2.578895304153330997e+07 5.735630315613551855e-02 -3.315209141713981733e-02 7.087485070694818368e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -2.491627787615188772e-02 9.967699730061160834e-02 9.399508533292583179e-02
0.000000000000000000e+00 -2.578895304153330997e+07 -9.691554001724472789e-02 -8.983698641458739975e-02 -3.018007600374861266e-02
0.000000000000000000e+00 -2.578895304153330997e+07 8.677887988118115903e-02 8.008135436175650712e-02 -9.683263390630328371e-02
0.000000000000000000e+00 -2.578895304153330997e+07 4.777339118947179775e-02 -6.610907081739944569e-02 6.081353971053402030e-02
0.000000000000000000e+00 -2.578895304153330997e+07 6.957453039273928108e-02 -9.861142275505103971e-02 8.104807494412558100e-03
