logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895903299785778e+07 nan -2.503130218118530294e-03 3.990000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895833985067904e+07 nan -5.012541823544281946e-03 3.980000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895793438557163e+07 4.643200742606737874e-01 -7.528266420791573932e-03 3.970000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895764670350030e+07 3.731880656839626775e-01 -1.005033585350144018e-02 3.960000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895742355994880e+07 4.423923637822780308e-01 -1.257878220686011773e-02 3.950000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895724123839289e+07 3.187016882406658591e-01 -1.511363781004817011e-02 3.940000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895708708771318e+07 3.187553913914884518e-01 -1.765493523872075157e-02 3.930000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895695355632156e+07 3.566163619833925269e-01 -2.020270731751944854e-02 3.920000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895683577328548e+07 3.687855637035759582e-01 -2.275698712261621515e-02 3.910000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895673041277006e+07 3.817177286438923622e-01 -2.531780798428987650e-02 3.900000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895663510258868e+07 2.975761423077947221e-01 -2.788520348953569400e-02 3.890000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895654809121042e+07 2.320587466253251352e-01 -3.045920748470854617e-02 3.880000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895646804850176e+07 1.995683281844890244e-01 -3.303985407820018289e-02 3.870000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895639394053072e+07 1.767620665018050097e-01 -3.562717764315112556e-02 3.860000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895632494765893e+07 1.982122264539744605e-01 -3.822121282019776134e-02 3.850000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895626040913910e+07 2.007086069126490513e-01 -4.082199452025513098e-02 3.840000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895619978451729e+07 1.891118440209061669e-01 -4.342955792733600023e-02 3.830000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895614262610301e+07 1.615606449341920881e-01 -4.604393850140681144e-02 3.820000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895608855888247e+07 1.664301006822253015e-01 -4.866517198128102878e-02 3.810000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895603726558760e+07 1.685243461356821792e-01 -5.129329438755053650e-02 3.800000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895598847542331e+07 1.636837893707642211e-01 -5.392834202555564505e-02 3.790000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895594195540622e+07 1.599329825225122570e-01 -5.657035148839430205e-02 3.780000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895589750364423e+07 1.701931756781209781e-01 -5.921935965997122964e-02 3.770000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895585494402796e+07 1.478803348338674495e-01 -6.187540371808748080e-02 3.760000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895581412203237e+07 1.334429718957809430e-01 -6.453852113757117814e-02 3.750000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895577490131930e+07 1.145212151844983844e-01 -6.720874969345005945e-02 3.740000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895573716099188e+07 1.168977483318900806e-01 -6.988612746416644761e-02 3.730000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895570079334825e+07 1.159941487914047942e-01 -7.257069283483542910e-02 3.720000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895566570203006e+07 1.210264689015419365e-01 -7.526248450054684458e-02 3.710000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895563180047646e+07 1.362809498243120199e-01 -7.796154146971186194e-02 3.700000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895559901065379e+07 1.353526806567768581e-01 -8.066790306745480477e-02 3.690000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895556726195663e+07 1.315418361780412160e-01 -8.338160893905106896e-02 3.680000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895553649029881e+07 1.341495516358519324e-01 -8.610269905341172425e-02 3.670000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895550663733482e+07 1.406526051406371547e-01 -8.883121370661574423e-02 3.660000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895547764979675e+07 1.301032690623735721e-01 -9.156719352549048951e-02 3.650000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895544947892055e+07 1.230720265497766835e-01 -9.431067947124133211e-02 3.640000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895542207994685e+07 1.138662329868463524e-01 -9.706171284313121206e-02 3.630000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895539541170001e+07 1.180587749650659629e-01 -9.982033528221093133e-02 3.620000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895536943621188e+07 1.158761639131319493e-01 -1.025865887751010730e-01 3.610000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895534411840513e+07 1.173826081192616139e-01 -1.053605156578263091e-01 3.600000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895531942579150e+07 1.149377816329995167e-01 -1.081421586197031243e-01 3.590000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895529532824084e+07 1.209917943195647494e-01 -1.109315607072816900e-01 3.580000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895527179774269e+07 1.269512126728094548e-01 -1.137287653283429179e-01 3.570000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895524880822375e+07 1.203496828900575411e-01 -1.165338162559515361e-01 3.560000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895522633536905e+07 1.180677840774845694e-01 -1.193467576325661916e-01 3.550000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895520435646176e+07 1.136512226497013722e-01 -1.221676339742075318e-01 3.540000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895518285025656e+07 1.128389868917959310e-01 -1.249964901746852125e-01 3.530000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895516179684550e+07 1.115751793680257731e-01 -1.278333715098848855e-01 3.520000000000000000e+02 -2.578895304153330997e+07 -2.578895903299785778e+07 nan
-2.578895514117755741e+07 1.125889961078395257e-01 -1.306783236421161787e-01 3.510000000000000000e+02 -2.578895304153330997e+07 -2.578895903442202136e+07 7.749287749287748772e-01
-2.578895903442202136e+07 1.553747283525182654e+00 -1.335273264911190361e-01 3.510000000000000000e+02 -2.710626572649379377e+05 -2.710686530026511173e+05 9.686609686609686243e-01
-2.710686530026511173e+05 1.258048869906493276e+07 -1.363763293401218935e-01 3.510000000000000000e+02 -2.671106800736387959e+05 -2.671166786603548098e+05 5.698005698005698116e-02
-2.671166786603548098e+05 1.203111099697766080e+07 -1.392253321891247508e-01 3.510000000000000000e+02 -2.654370837358868448e+05 -2.654430851716057514e+05 6.267806267806268206e-02
