,sweep,permcount,dH,pdeconfined,pconfined,action,wilson,acceptance,nmat,ndec,ntime,ntau,udtau,adtau,temperature,pdec,pdec_var,pcon,pcoeff,utau,atau,mdtu,freq
0,10.0,0.0,-0.01044638826715527,0.196479467087246,0.0,36.0471488314985,0.0700248841159938,0.8,24,24,24,400,0.0025,0.00125,0.29,0.2,0.005,0.005,50000000.0,1.0,0.5,10.0,
1,20.0,0.0,-0.698771793278866,0.195483426632619,0.0,36.0484025575072,0.04202599054793089,0.75,24,24,24,400,0.0025,0.00125,0.29,0.2,0.005,0.005,50000000.0,1.0,0.5,20.0,10.0
2,30.0,0.0,-0.308215414239385,0.199165607617975,0.0,35.4923274096427,0.04007247119007514,0.8,24,24,24,400,0.0025,0.00125,0.29,0.2,0.005,0.005,50000000.0,1.0,0.5,30.0,10.0
3,40.0,0.0,0.02069783915067092,0.201532134115765,0.0,36.0458725943714,0.04091046372107186,0.8,24,24,24,400,0.0025,0.00125,0.29,0.2,0.005,0.005,50000000.0,1.0,0.5,40.0,10.0
4,50.0,0.0,4.87395589536754,0.201950262477312,0.0,36.0542325837021,0.06578557541879138,0.82,24,24,24,400,0.0025,0.00125,0.29,0.2,0.005,0.005,50000000.0,1.0,0.5,50.0,10.0
5,10.0,0.0,-0.001219650876009837,0.197038189057988,0.0,36.3720227301975,0.05980724516666737,0.9,24,24,24,400,0.0025,0.00125,0.29,0.2,0.005,0.005,50000000.0,1.0,0.5,10.0,
6,20.0,0.0,-0.158754774456611,0.200569740249414,0.0,35.8744000241579,0.03621700479983447,0.9,24,24,24,400,0.0025,0.00125,0.29,0.2,0.005,0.005,50000000.0,1.0,0.5,20.0,10.0
7,30.0,0.0,0.223136223386973,0.204915704976949,0.0,35.6100430194907,0.05538792531134785,0.833333333333333,24,24,24,400,0.0025,0.00125,0.29,0.2,0.005,0.005,50000000.0,1.0,0.5,30.0,10.0
8,40.0,0.0,-0.05686411019269144,0.197433229799739,0.0,35.9813020423137,0.03142491408442052,0.85,24,24,24,400,0.0025,0.00125,0.29,0.2,0.005,0.005,50000000.0,1.0,0.5,40.0,10.0
9,50.0,0.0,-0.241290957841557,0.204237050750329,0.0,36.3393324956166,0.04118634478199574,0.78,24,24,24,400,0.0025,0.00125,0.29,0.2,0.005,0.005,50000000.0,1.0,0.5,50.0,10.0
10,60.0,0.0,-0.02046663260261994,0.203454746258539,0.0,36.081742351173,0.02686484846345514,0.766666666666667,24,24,24,400,0.0025,0.00125,0.29,0.2,0.005,0.005,50000000.0,1.0,0.5,60.0,10.0
11,70.0,0.0,-0.120411095842428,0.198206332736258,0.0,35.6893512766807,0.05135790771711619,0.771428571428571,24,24,24,400,0.0025,0.00125,0.29,0.2,0.005,0.005,50000000.0,1.0,0.5,70.0,10.0
