"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
7.976554290552087534e-02,-1.604375317158610037e-02,7.162188051890746145e-04,7.563454611301371772e-04,7.978275014354679895e-02,-1.605202786566617412e-02,7.905090686456689442e-02,-1.679948593017704939e-02,8.047925088685156658e-02,-1.527986432633034186e-02
