weight logl k1 k2 k3 k4
0.000000000000000000e+00 -3.978867040693712234e+07 4.409684453558165851e-01 3.196084886774885891e-02 7.180993865212494942e-01 2.798873313892746850e-02
0.000000000000000000e+00 -3.978867040693712234e+07 1.113347129112497447e-01 9.933147276754396016e-01 9.549135281709840717e-01 8.093305134142204649e-01
0.000000000000000000e+00 -3.978867040693712234e+07 1.752477024954485207e-01 1.022172484021612870e-01 2.478408039751434089e-02 9.078552065904510471e-02
0.000000000000000000e+00 -3.978867040693712234e+07 8.795859902251857987e-01 8.811603501774096792e-01 3.871701340141608938e-02 8.177316035572516073e-01
0.000000000000000000e+00 -3.978867040693712234e+07 5.502360203039352582e-01 9.495544986193806825e-01 8.841841209148426639e-02 8.808273865854520102e-01
0.000000000000000000e+00 -3.978867040693712234e+07 7.532209481263969497e-01 1.470268980282313231e-01 5.851888738541807244e-01 1.600432193480457732e-01
0.000000000000000000e+00 -3.978867040693712234e+07 2.645972299852601406e-01 8.539464537479395378e-01 9.118748961161555755e-01 1.660646929178148934e-01
0.000000000000000000e+00 -3.978867040693712234e+07 8.116168943152970439e-01 8.954240112531475226e-02 9.854517947404289879e-01 4.150469102935254728e-01
0.000000000000000000e+00 -3.978867040693712234e+07 5.586373943590894342e-02 7.678011731926503991e-02 1.778350652589707481e-01 6.615223852492837509e-01
0.000000000000000000e+00 -3.978867040693712234e+07 6.621267420768773837e-01 4.078585644374599362e-02 2.038701819886971078e-01 2.831089356732445772e-01
0.000000000000000000e+00 -3.978867040693712234e+07 5.242371885510083152e-01 9.588198488504673378e-01 5.706163383625760810e-01 1.114049786366537731e-01
0.000000000000000000e+00 -3.978867040693712234e+07 9.224189173178428680e-01 5.716144530921701827e-01 9.544688434578529890e-01 2.570521594326374837e-01
0.000000000000000000e+00 -3.978867040693712234e+07 9.470100139213122326e-02 2.306858092354460155e-01 2.094466041846095861e-01 5.263655799238378119e-01
0.000000000000000000e+00 -3.978867040693712234e+07 4.303096843454786713e-01 1.157503382163442840e-01 7.634283950538357510e-01 2.297987464788666667e-01
0.000000000000000000e+00 -3.978867040693712234e+07 6.012648066876429276e-01 9.752008192036485390e-01 2.879803965217179185e-01 1.182014533797460798e-01
0.000000000000000000e+00 -3.978867040693712234e+07 8.064713747580732894e-01 3.334769190872352018e-01 8.063132849783416489e-01 2.051266228594876839e-01
0.000000000000000000e+00 -3.978867040693712234e+07 5.402711338048261647e-01 1.127014974382409829e-01 8.855407401847359417e-01 2.249205031299748025e-01
0.000000000000000000e+00 -3.978867040693712234e+07 7.352479796476873997e-02 9.899608356712997770e-01 8.753565048760875156e-01 5.956185050935076664e-01
0.000000000000000000e+00 -3.978867040693712234e+07 1.157717935927750075e-01 9.608662489218307012e-01 7.245365719213751055e-01 9.443012217785401452e-01
0.000000000000000000e+00 -3.978867040693712234e+07 9.834330908281899708e-01 1.300077415099423206e-01 6.858032939500571246e-01 5.460525123428187078e-01
0.000000000000000000e+00 -3.978867040693712234e+07 6.675079697210046792e-01 1.239962953854525374e-01 6.075822200475988755e-02 1.129787205301224784e-02
0.000000000000000000e+00 -3.978867040693712234e+07 2.632476545686672775e-01 3.765603110165216538e-02 1.577114689200052045e-01 2.927883738120243828e-01
0.000000000000000000e+00 -3.978867040693712234e+07 5.880202866657247007e-03 1.151113764865834277e-01 7.024646872731257208e-01 3.154009494074927478e-01
0.000000000000000000e+00 -3.978867040693712234e+07 1.430029467791159581e-01 2.117808222893218240e-01 2.731910366889416242e-01 2.538098914803050832e-01
0.000000000000000000e+00 -3.978867040693712234e+07 9.717824194151702955e-01 3.136697925737029768e-01 4.775186259797964405e-01 1.578548664409259450e-01
0.000000000000000000e+00 -3.978867040693712234e+07 2.266765297780356514e-01 9.218271388614542872e-01 4.628449152983079573e-01 1.029074237104272704e-01
0.000000000000000000e+00 -3.978867040693712234e+07 2.729516832870276799e-01 2.499339766058543688e-01 6.508145006936005839e-02 2.202623988754073281e-01
