,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,theta23,theta24,theta25,theta26,theta27,theta28,theta29,theta30,theta31
0,-3.0836690280885,0.626222863104282,0.97444339139536,1.99729016445602,-1.24987639166063,1.01190469667212,0.294370646031198,0.473512050913038,-0.12754292121319,-0.03561844959147224,2.22178987333545,2.15664517773287,-1.99056982872238,1.50474869724612,-0.355964532169163,-0.989382796763517,-0.399750832306528,-1.13760184049877,1.16723265411487,-0.534540878465602,-2.58895739987745,-2.29604343365949,-1.6522112485609,0.711330859204264,0.218282383921028,-0.872922398220655,1.34997541813378,2.7171707004275,-0.689367863120744,-1.3916406242411,1.73367052535454,-1.77950791722234
1,-2.48837304559628,0.704165416685003,0.935789110610795,2.29088545258766,-1.01658499696324,1.30326328392106,0.433378615218459,0.525711241508057,0.02879512839362339,0.123832220711097,2.75842129620317,2.57663050234068,-1.72547485210793,1.84302949855482,-0.145666365256893,-0.747008029886539,-0.284374976550621,-0.958789163295836,1.42532825414862,-0.333648822333972,-2.15817736349415,-1.89175862238408,-1.4478333287524,0.857157680617455,0.351324735115373,-0.49192434821486,1.61206967977377,2.87330363530486,-0.446629194934575,-1.30976120927924,2.08164571730766,-1.55287907749725
2,-3.03074196680813,0.575844087102128,0.838431731591456,1.97009828181606,-1.19393442877403,1.09923670595135,0.351705166403299,0.450576180541185,-0.126913907503043,-0.01205195286121175,2.48687920025155,2.18345883786217,-2.14316652713925,1.5326744652904,-0.246020667036646,-0.959210034642565,-0.403861880787717,-1.02935515360161,1.20343301420432,-0.45582212196566,-2.51973997684289,-2.26744035831265,-1.58365622274358,0.763157139624475,0.168695128981545,-0.727753461281502,1.36397828980358,2.83387959881511,-0.684529582437426,-1.3374182525901,1.80103695361277,-1.84650775526355
3,-2.69020382107015,0.668420722350384,0.909668762673635,2.02654352192195,-1.13919140086799,1.08558124394425,0.389887143135692,0.513268824218483,-0.09930757388552441,0.07236673652676821,2.56182863313031,2.31913098692124,-1.79857847754442,1.59440741020999,-0.134804875502152,-0.888462708845071,-0.171746100226449,-1.03873471256661,1.19818046889135,-0.485537885476535,-2.48338723454124,-2.12785501165822,-1.46235979640817,0.787882636658243,0.307702156912479,-0.777273534637843,1.55951236916569,2.8850908223309,-0.654672447820796,-1.32928338597117,1.89631252182701,-1.65980890741673
4,-2.61893174446782,0.687932200824522,1.0082442411977,2.057094637517,-1.15879154432159,1.15209324996735,0.447382795698563,0.515717434992889,-0.02880841296556295,0.282597787415009,2.55295087860056,2.34501895496607,-1.91445127997196,1.6320844969497,-0.184479612152804,-0.857529031953759,-0.211297162856513,-1.00075614250847,1.26225177465717,-0.550465605950333,-2.32531713877605,-2.08981097784301,-1.58791598769991,0.916667259343232,0.341788382920682,-0.659360183330963,1.4260466711139,-2.96569608382287,-0.604170937307299,-1.26375419896478,1.82585872898475,-1.74819705155745
5,-2.45917538197525,0.802946171921009,1.0190526196929,2.05877633536782,-1.05042118530715,1.13664764972222,0.496604425258422,0.602355781937035,0.003597509450406404,0.259678287397204,2.68292880986419,2.31200660463888,-1.73895898923712,1.73234462207114,-0.174037839706337,-0.815437500379028,-0.290137368223506,-0.942485024601009,1.49605734830562,-0.343734137210154,-2.27232524803687,-2.10386008686814,-1.51818980597585,0.884617169327619,0.330588673885341,-0.754568725968312,1.56664865664565,-2.79397130200122,-0.450888954315827,-1.26080134102368,1.96462366260595,-1.65725125056067
6,-1.8919030013013,1.05695718494185,1.32359851439676,2.72279232557233,-0.774334278345874,1.57600710542811,0.668665245459065,0.95324981918634,0.282846680214943,0.423561157512745,-2.59869802743379,2.97364537636162,-1.45241099658002,2.30940969703076,0.09756763813598629,-0.535560852492589,0.004952655892985382,-0.689548571099959,1.66122535339093,-0.09635676656617959,-1.74447760662432,-1.63155733981941,-1.11488928500196,1.18547783777057,0.516338834702928,-0.367617145691711,2.03520254249136,-2.33137039066765,-0.211945848658333,-0.888186025173081,2.4767336725094,-1.27700296638541
7,-2.13757353159562,0.92430731147028,1.35462144849661,2.67624588395263,-0.853080402964572,1.47789153241936,0.612119545640285,0.750087190748091,0.235274247697052,0.367600794488773,-2.5434886459435,2.90222378296488,-1.5803935113943,2.0866140493922,0.08985871184380183,-0.582938214283574,0.05155476410768026,-0.738509209655606,1.69091817562555,-0.0886421178528823,-1.93606993524985,-1.76725645949231,-1.1019061509927,1.15981010862347,0.578142869508526,-0.377691151854968,1.92790173981067,-2.24823857553847,-0.228135683641703,-1.00758790798168,2.31515085939416,-1.24106656716007
8,-1.98912943683128,1.02126485641574,1.41387453026653,2.803182233537,-0.848500750105563,1.58521769015989,0.727997673973363,0.879153051962552,0.355112397428627,0.552887618523499,-2.48407195014271,-3.03556120390829,-1.47829015121344,2.17022977443205,0.249201565320064,-0.461549529918216,0.08623625992581722,-0.701587031950569,1.6743299400525,-0.110367145039559,-1.68526537233774,-1.61403954070092,-1.03078345194247,1.1920511558048,0.652837566435869,-0.378899360492463,1.85359089008158,-2.12493019801373,-0.309481807136077,-0.901101360938927,2.53898542340378,-1.28970729159347
9,-2.28032662715675,0.885537628993437,1.17721658679796,2.41418914990004,-0.96489176013486,1.36353494831935,0.598453268844739,0.669795646746358,0.08945555212034279,0.302474064096989,-3.00311877476748,2.6504209001974,-1.59014184697001,1.75683788764246,0.0006327372862950171,-0.669722123966764,-0.04677251408958456,-0.881670395417146,1.57613325146635,-0.215725291432787,-2.08395947701138,-1.82210483079254,-1.29260602068325,1.12088843134518,0.430924192413193,-0.551036339658382,1.64261875374794,-2.65587230452661,-0.449813784389619,-1.15426150631405,2.16701307248543,-1.50623188837049
10,-1.90790644838759,0.969737700247969,1.30043764067239,2.48405201724982,-0.771637133236951,1.58129837126038,0.631831196213271,0.890600379905459,0.145047328358865,0.345838470428562,-2.60461863657536,2.75620149420286,-1.52900548151048,2.15805304846161,0.09091419579346266,-0.549501512330416,-0.06757007279633451,-0.660060331516061,1.60075749621761,-0.115898960167654,-1.88492200630959,-1.78545403806531,-1.17380601639695,1.12006140664976,0.541231758198147,-0.350861902899077,2.05828213101448,-2.19044793222323,-0.292085633589864,-1.0283569019081,2.28937465069928,-1.36363341834902
11,-2.06878497545213,1.04253404353828,1.34588540785622,2.60322168270278,-0.827405672379835,1.4358763623897,0.664838567157836,0.847901003901888,0.292947467054057,0.40406826305489,-2.66466101802518,3.03460895944641,-1.36423764269189,2.12915498582153,0.181694604297916,-0.530365388723275,0.03419212759075589,-0.619639080008963,1.85080823526773,-0.200202454583041,-1.85145862089275,-1.5849033606069,-1.0524974742435,1.2958840914331,0.496986528818863,-0.466883997024143,2.05690937708677,-2.12974667923674,-0.30299771525556,-0.930876693031746,2.38622907050644,-1.30479124841751
12,-2.13541574535829,1.00674224049248,1.32236103075377,2.61334099846251,-0.846742689723944,1.38240394012243,0.66659910197867,0.802274458815104,0.179305472122614,0.276902573180241,-2.69709638367365,3.05215516379695,-1.56208819400296,2.25516103304921,0.09091143201511197,-0.520523951901097,-0.01908678947337703,-0.651798464692776,1.60495263587251,-0.07788665887471245,-1.89593236232034,-1.7159573868546,-1.12975816440826,1.1631639942375,0.449862981033716,-0.353164955475556,1.84758688174774,-2.41546313930848,-0.191995193566091,-0.999411254607169,2.31257037877482,-1.41708188997835
13,-1.9518133837906,1.08451705173652,1.47479513136842,2.96950612121858,-0.677988504462845,1.5791393111278,0.871614037704851,0.950717013406921,0.535932727310094,0.639398980650296,-2.3480173913908,-2.61995597845122,-1.31573607403385,2.27502060838603,0.307109813478329,-0.501242307693384,0.02698739733329233,-0.597112941261625,1.73690014113526,-0.01738369522348052,-1.68998573852789,-1.42643907203125,-0.9275450290228,1.3489337209402,0.710451490342938,-0.308385201019413,2.13339582066187,-2.08623365821685,-0.187195947626323,-0.882973474833878,2.8179756536414,-1.11279823906271
