"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup"
6.308139410112000023e-02,-6.987260129700530176e-03,1.243281533693337730e-03,-2.532601940561911985e-04,5.284407594265477185e-04,5.510229900219649861e-04,5.580338518223890891e-04,5.638058927982863774e-04,6.309308426334250819e-02,-6.981143087912783374e-03,1.240191220833117280e-03,-2.427109110745770404e-04,6.254804654252296703e-02,-7.529461009459822995e-03,6.818381201944279102e-04,-8.215329166662149740e-04,6.360809566630871992e-02,-6.437815645894694877e-03,1.787705693599497825e-03,3.139081667450083213e-04
