weight logl k1 k2 k3 k4 k5
0.000000000000000000e+00 -9.044554245280610397e+06 3.519482098328511332e-01 1.016870809866377012e-01 3.288817255070817236e-01 7.514038493452186440e-01 9.417870456847303728e-01
0.000000000000000000e+00 -9.044554245280610397e+06 6.207698517863480259e-02 1.715696495127261301e-03 7.355447047309403574e-01 1.507472548232247078e-02 6.691501953431042704e-01
0.000000000000000000e+00 -9.044554245280610397e+06 3.483293646244091102e-01 8.657270284516915826e-01 3.663547977664850519e-01 4.479151552973792416e-02 3.907031987037388188e-01
0.000000000000000000e+00 -9.044554245280610397e+06 4.653272743911307519e-02 2.388390544911855873e-02 1.453792715545889624e-01 5.099114731572106374e-01 8.228732209254014940e-01
0.000000000000000000e+00 -9.044554245280610397e+06 5.766773312625612657e-01 8.318895243182643506e-01 8.550540722293983320e-01 8.176847142974869032e-01 1.847131789123207524e-01
0.000000000000000000e+00 -9.044554245280610397e+06 2.533890406522563143e-01 5.185793037727336463e-01 6.058305794133467259e-03 6.308917550407139307e-01 1.448884325486293756e-01
0.000000000000000000e+00 -9.044554245280610397e+06 1.550513587398468784e-01 9.346280847484018661e-01 1.985320669658379167e-01 8.109184441022145862e-01 9.568153729410744379e-01
0.000000000000000000e+00 -9.044554245280610397e+06 9.925813716818333576e-01 3.377904555774269291e-01 6.953795796111665872e-01 8.070149493350505798e-01 1.457870842502172470e-01
0.000000000000000000e+00 -9.044554245280610397e+06 3.129726582352605480e-01 6.924225557892342842e-01 5.005965329516872675e-01 9.924301230136705065e-01 7.511175957995355201e-01
0.000000000000000000e+00 -9.044554245280610397e+06 5.843534304171525973e-01 1.079339311298335158e-01 6.186603784243294157e-03 6.313745175581808589e-03 9.404933404647290995e-01
0.000000000000000000e+00 -9.044554245280610397e+06 8.397082232695637360e-01 6.970947026988877360e-01 2.058321928747441909e-02 9.337779540434716363e-01 5.156427493222728309e-01
0.000000000000000000e+00 -9.044554245280610397e+06 1.189578659019360218e-01 6.653291885433454400e-02 1.742036925027873329e-01 1.130047426975060443e-01 8.119926735759693814e-01
0.000000000000000000e+00 -9.044554245280610397e+06 5.632204221141362543e-01 9.081439151376777819e-01 6.406881872680825207e-01 6.651556560741977986e-02 9.176097401767334683e-01
0.000000000000000000e+00 -9.044554245280610397e+06 6.372126475226518316e-01 9.725757656947520147e-02 5.915899534516596558e-01 9.661082349278882209e-02 3.943530668541765927e-01
0.000000000000000000e+00 -9.044554245280610397e+06 8.830090585635894662e-01 4.150621475895942547e-01 1.005354845638517514e-02 4.333530325147957329e-01 9.415849576908530416e-02
0.000000000000000000e+00 -9.044554245280610397e+06 6.010249557517466368e-02 5.373825756398178388e-01 7.723997160596093314e-01 6.816699620842137097e-01 6.858379572816586389e-02
0.000000000000000000e+00 -9.044554245280610397e+06 8.628661483225635864e-01 2.436095210419489954e-01 7.935100081358105184e-01 4.044472962279042072e-01 8.906630288248814642e-01
0.000000000000000000e+00 -9.044554245280610397e+06 1.570868206525254385e-01 8.500124622529758867e-01 6.043421765280714286e-01 9.932284137820790448e-02 3.957626062679615586e-01
0.000000000000000000e+00 -9.044554245280610397e+06 2.140538006741686816e-01 1.533793114778536637e-01 7.694749431367861048e-01 1.108470511366899114e-02 5.175373295723896261e-01
0.000000000000000000e+00 -9.044554245280610397e+06 7.125300407409776993e-01 9.918976778111231463e-01 7.948413193709757962e-02 8.721783436222986241e-01 8.850817130727236526e-01
0.000000000000000000e+00 -9.044554245280610397e+06 2.499452651021439875e-01 9.121691400801485994e-01 1.163144650673605396e-01 7.841374190959824464e-01 9.425706507018899449e-01
0.000000000000000000e+00 -9.044554245280610397e+06 8.755053694604935099e-01 7.073655769054507658e-01 5.820212679860896632e-01 7.422668284767008906e-02 8.483588944930079423e-01
0.000000000000000000e+00 -9.044554245280610397e+06 8.436801297695202262e-01 5.676046712190385701e-02 6.703899004355008406e-01 2.881549831298995112e-01 1.039562927489501298e-02
0.000000000000000000e+00 -9.044554245280610397e+06 7.858871563012004291e-01 1.472502333588778800e-01 7.321831965789461494e-01 6.955761715782827759e-01 3.164111364120880676e-02
0.000000000000000000e+00 -9.044554245280610397e+06 5.366005961074845620e-01 7.857902998818111495e-01 1.828608194983094570e-03 3.283578204101827991e-01 6.132899563856020198e-01
0.000000000000000000e+00 -9.044554245280610397e+06 9.510671643786766660e-01 6.810198268959599677e-01 7.778697603001857308e-01 1.214416568402039154e-01 6.013162751505709558e-01
0.000000000000000000e+00 -9.044554245280610397e+06 7.320071093848977695e-01 1.082642496264328846e-01 8.401652757996483922e-01 5.430576992129609870e-01 5.745472287236391695e-01
0.000000000000000000e+00 -9.044554245280610397e+06 2.365416530007024010e-01 9.004178077407470893e-01 7.543965108987510382e-01 6.599694018487179958e-01 1.105076215666215278e-01
0.000000000000000000e+00 -9.044554245280610397e+06 9.520149396464667735e-01 3.781733177658626044e-01 2.218672975452762319e-02 9.759624532491607551e-01 6.260189126161719297e-01
0.000000000000000000e+00 -9.044554245280610397e+06 3.443627584427186861e-01 3.082771519379170488e-01 8.800445184887750738e-01 7.841881442991162077e-01 8.495262646174494003e-01
0.000000000000000000e+00 -9.044554245280610397e+06 7.811863802449554584e-01 4.128364557344600394e-01 8.114993345412890857e-01 4.035003314212791681e-01 9.363256391743237650e-01
0.000000000000000000e+00 -9.044554245280610397e+06 3.782850020045988026e-01 3.859095702990756882e-01 4.221902506315402537e-01 2.129009068646375846e-01 1.244685312912530151e-01
0.000000000000000000e+00 -9.044554245280610397e+06 1.027961401529863261e-01 6.051930456751752896e-02 1.307718880622071866e-01 4.800466116928425730e-02 7.837919903450892845e-01
0.000000000000000000e+00 -9.044554245280610397e+06 6.621466315828834492e-01 6.353417360998934171e-01 2.963964842345057082e-02 7.819485402992720768e-01 8.499038118454129709e-01
0.000000000000000000e+00 -9.044554245280610397e+06 8.371931255807280037e-01 6.451325594961117016e-01 8.039899250154780574e-02 2.161912088048830727e-01 8.816996416104216916e-01
0.000000000000000000e+00 -9.044554245280610397e+06 3.972224957944067159e-01 8.498425188456228963e-01 3.863150954553388194e-01 3.570540228387616422e-01 1.095175663477354622e-02
0.000000000000000000e+00 -9.044554245280610397e+06 6.485725238910629020e-01 3.469723843980723199e-01 9.483286577006484475e-01 5.499179748258031797e-02 4.332685461106089431e-02
0.000000000000000000e+00 -9.044554245280610397e+06 9.648680339401682904e-01 2.186317836817227578e-01 8.140693908409276647e-01 4.723563424061256733e-01 1.435841328659190896e-01
0.000000000000000000e+00 -9.044554245280610397e+06 1.558620189702027981e-01 1.151403357261343574e-01 5.760092537154876124e-01 3.749083700829511923e-01 3.127858731793076164e-02
0.000000000000000000e+00 -9.044554245280610397e+06 1.238482483203529050e-02 9.194605002916161895e-01 5.281866069410851017e-01 2.945637805636753814e-01 4.964009435305882789e-02
0.000000000000000000e+00 -9.044554245280610397e+06 9.454465665434865773e-01 1.123884416017406629e-01 2.510082720188899774e-02 4.421857165573507276e-01 6.938470249453487781e-03
0.000000000000000000e+00 -9.044554245280610397e+06 8.257254500848844048e-01 3.415792012952009182e-01 8.382841322931601225e-01 1.939072714426970379e-01 7.817554866340596931e-01
0.000000000000000000e+00 -9.044554245280610397e+06 5.959727302170896301e-01 9.789079223726956380e-01 8.392658651705675599e-02 8.502434659485191837e-02 1.177923700603054069e-01
0.000000000000000000e+00 -9.044554245280610397e+06 3.163345548282966435e-01 2.278552518474369348e-01 9.196855124452569807e-01 5.680895811917419103e-02 6.498427423486586862e-01
0.000000000000000000e+00 -9.044554245280610397e+06 1.617579179574043513e-01 6.568155578558221297e-02 9.195407439889948797e-01 2.053130430450259558e-01 9.591324748213969631e-02
0.000000000000000000e+00 -9.044554245280610397e+06 6.515823936067741684e-01 6.498309193203266609e-02 3.301161105542662622e-01 3.862240042558343633e-01 2.208032955283031340e-01
0.000000000000000000e+00 -9.044554245280610397e+06 5.661356961152573808e-01 9.459850689406429369e-01 8.803232799886304694e-01 3.132990026027115960e-01 8.336400942500432620e-03
0.000000000000000000e+00 -9.044554245280610397e+06 3.313130661621691564e-01 2.962933800221418945e-01 3.192773974348395161e-02 1.615906197119344467e-01 6.789722493317226215e-01
0.000000000000000000e+00 -9.044554245280610397e+06 8.506278885471222351e-01 2.425305530153576417e-01 2.785402740699483015e-01 1.606234084386252148e-01 7.436380576348076143e-01
0.000000000000000000e+00 -9.044554245280610397e+06 7.049131972429845128e-03 1.131256198598304952e-01 4.136178130995757929e-01 8.422108984329024217e-02 2.355713476537250051e-01
0.000000000000000000e+00 -9.044554245280610397e+06 2.993701082261506219e-01 2.839411287715726262e-01 9.692490625805941784e-01 5.602097083502612929e-01 8.968029359030251779e-01
0.000000000000000000e+00 -9.044554245280610397e+06 2.530412759341490458e-01 1.837331415911247490e-03 8.171953775415219390e-02 7.506652447801821504e-01 7.463573253255704198e-01
0.000000000000000000e+00 -9.044554245280610397e+06 3.662458257162082287e-01 5.374185338177772664e-01 8.793838580636109681e-01 6.967417583538596526e-01 9.957095918788283484e-02
0.000000000000000000e+00 -9.044554245280610397e+06 6.681518397810571885e-01 6.390253684883381302e-01 7.891821794090136954e-02 1.044938689668719611e-01 7.463123303816788789e-01
0.000000000000000000e+00 -9.044554245280610397e+06 3.724766417642537686e-01 4.616385688964870226e-01 5.568581137022621252e-02 5.832748351833919598e-01 1.083701291157833646e-01
0.000000000000000000e+00 -9.044554245280610397e+06 9.245520852527843170e-01 9.005395998244164479e-01 3.786099173364645409e-01 6.925711409700830989e-01 5.056832678780875945e-02
0.000000000000000000e+00 -9.044554245280610397e+06 4.726414636711251394e-02 1.054595396382095318e-01 6.569917781519839517e-01 3.185751684593859379e-01 3.468442583716979666e-02
