k1 k2 k3 k4 k5
6.406301100096611911e-02 -8.369073676885704915e-03 3.198566959023679823e-03 -8.358717073546351184e-04 2.551565839159497528e-04
6.412187529911902995e-02 -7.994261014025574874e-03 2.331002641057497438e-03 -9.180027126798329107e-05 -1.713867029733695535e-04
6.326066912597064218e-02 -8.346195553638691145e-03 2.398916037176790361e-03 -2.519747278646192190e-03 -1.007079593268789264e-03
6.239622206030473461e-02 -8.945876176687503345e-03 2.028225517337695072e-03 8.004940906577995285e-05 -6.648166063752264376e-04
6.349514161340980012e-02 -8.877625165857369605e-03 2.761433305685276340e-03 5.768944876738124616e-04 1.078570082470003966e-03
6.358056168344017323e-02 -8.393423741608105337e-03 2.109917027109525778e-03 -1.439813151411506453e-03 -1.473040746701403947e-03
6.312560633437072632e-02 -8.532437078087096172e-03 2.526576097011748456e-03 -3.001358261242453862e-04 -1.792269611213398450e-04
6.412337062634262952e-02 -9.396010979867336355e-03 1.786667525105284371e-03 -5.873473878577756269e-04 -6.346081796349128945e-04
6.484907796382602396e-02 -8.531272497096870078e-03 2.246901942958914877e-03 -3.377502511637264782e-04 -8.592031758632712179e-04
6.398031522654554215e-02 -8.485591045269608168e-03 2.210937876610086228e-03 -5.593214429609333349e-04 2.855371574050913352e-04
6.259402837237357242e-02 -7.866896724494684690e-03 2.142695271287214931e-03 -9.843981761336328962e-04 1.623359989793723979e-03
6.376950109751122753e-02 -8.515470359766769137e-03 3.364983645531699485e-03 6.123290800576774995e-04 -8.190984860004246748e-04
6.395969528884265509e-02 -8.546863600132140193e-03 2.440247965800265706e-03 -1.598959943256678118e-03 -5.642819076150940028e-04
6.371409761853505382e-02 -9.569586085436579403e-03 2.860930730448726922e-03 1.856512116874819984e-04 -1.842246035188843667e-04
6.401708353707158405e-02 -8.734515151078772743e-03 3.284912434565565031e-03 -1.733051589251771718e-03 -3.456373620819713777e-04
6.244145259031746997e-02 -9.517333688026291538e-03 1.222711136116313990e-03 -1.808795998206227940e-03 -8.016346387439282628e-04
6.408946473236837305e-02 -8.297927734161075763e-03 1.765491458678325465e-03 -1.697216158776965189e-03 1.479863663486763459e-04
6.414214248396640783e-02 -1.061368049233518684e-02 1.406170646457496898e-03 -2.241573823827447409e-03 -9.629556634144914584e-04
6.338009436817099163e-02 -9.379650285415402911e-03 2.003395110935363155e-03 -1.350505839070856307e-03 1.549550808459948525e-04
6.458425261346106838e-02 -9.323584887608274419e-03 2.025364933063641959e-03 -2.414312394840495424e-03 1.364006366825584737e-03
6.447658023312072273e-02 -8.331490369502550508e-03 3.471079262292703360e-03 -1.412350925960911829e-03 2.356636480785462284e-04
6.428447697098191305e-02 -8.332772894840939637e-03 1.627950117404380892e-03 -2.047520238953534633e-03 6.007575969523559767e-04
6.367804999548296041e-02 -8.429812663958147212e-03 2.592888333719595151e-03 -2.454330578508245875e-04 2.022501738424831164e-04
6.338325196502278547e-02 -7.757658383147583714e-03 2.347566971802939051e-03 -6.309856273977454411e-04 -8.545897492170939636e-04
6.365669284261035732e-02 -8.264977140949841816e-03 1.858232102418838627e-03 -1.120086534766293052e-03 -9.900307642855821211e-04
6.337883501007018916e-02 -8.390993105706040511e-03 2.300761567459813639e-03 -8.738606675646326538e-04 4.880628230390093858e-05
6.271170643559512148e-02 -8.534906258118715727e-03 2.431039692190786750e-03 -1.064120425849496288e-03 -1.910570439201120241e-04
6.406571589312395898e-02 -9.074606972749282852e-03 2.575918763616430462e-03 -6.380156551472337956e-04 -4.441347940348366885e-04
6.366844150695791238e-02 -8.606247079654030796e-03 2.448919397068857751e-03 -1.402195110171505776e-03 -7.572936091052029361e-05
6.488052534407062755e-02 -8.028403032003347817e-03 2.452559163563683420e-03 -1.482266259233144812e-04 -3.044856744406077009e-04
6.362809799425403479e-02 -8.079899396469997219e-03 1.678008422172055925e-03 -1.553317959854458308e-03 1.540771614065850059e-03
6.340406312150514978e-02 -8.497916162261504036e-03 1.492292326808336567e-03 9.613607481143010558e-04 -4.036021793008687242e-04
6.331456941842725228e-02 -8.400644009321764361e-03 1.929255730934789637e-03 -1.727240126719001290e-03 -2.966725858206953337e-05
6.531418703142119475e-02 -8.282716776660564717e-03 2.835702874400575224e-03 -1.512393779713822051e-03 -2.152413533929448120e-04
6.351877234359154523e-02 -7.990984527332350984e-03 1.978390803590329705e-03 -6.533641051111177545e-04 1.909124409053442051e-03
6.328047709490899897e-02 -8.210616344544535705e-03 3.078639584181017130e-03 -5.040545878015473269e-04 4.296101588653067349e-04
6.325222811799366407e-02 -9.302899628185548608e-03 1.304564170206523599e-03 -2.158739947849680485e-03 1.253769415673067211e-04
6.345059580084874695e-02 -9.105371166284750850e-03 3.116261153305696641e-03 -5.170500406968675522e-04 3.626342500752943732e-04
6.344970185004422669e-02 -8.570917398532801323e-03 2.665674971227313672e-03 -9.579434352698368293e-04 5.287403236617360669e-06
6.309132695729618989e-02 -8.976421105476667384e-03 2.066232141007456891e-03 5.160536832820306063e-04 2.922554494417528570e-04
6.441339613475480230e-02 -8.072405952098668513e-03 1.975560236478310361e-03 -1.442416209509078673e-03 5.647657759017821189e-04
6.486527749439516266e-02 -6.996612083311953834e-03 2.245596526016718775e-03 -6.608454466508345559e-04 1.305747960691716614e-03
6.340117422349325627e-02 -8.784454040556402554e-03 1.066566347342853827e-03 -9.613396215300273884e-04 3.530864065167255150e-04
6.358487159851253234e-02 -8.215931574197712917e-03 2.755567941369774232e-03 -1.936369692166803325e-03 -1.164472550269829432e-03
6.395969528884265509e-02 -8.546863600132140193e-03 2.440247965800265706e-03 -1.598959943256678118e-03 -5.642819076150940028e-04
6.352663451705334308e-02 -7.606927166041665966e-03 2.632025515548488959e-03 -2.360256199817334366e-04 5.053326118242135179e-04
6.454539760110783453e-02 -8.195485708343289155e-03 3.513280032478416359e-03 -3.291008450281851516e-05 1.187499823028792534e-04
6.555271798071246603e-02 -8.081685977458022418e-03 3.174439660299427368e-03 -5.646841876861541376e-04 -6.108315324805518864e-04
6.340957868249327833e-02 -7.809119751305992896e-03 3.678828739033093709e-03 -8.357291559990820407e-04 -9.147531685220616771e-04
6.285760162037062893e-02 -8.564131811013342421e-03 1.151961841341100912e-03 -9.106256771010262652e-04 -1.268559968549159978e-03
6.393838090897793758e-02 -9.345297509089051102e-03 2.006002905411113924e-03 -1.979271665542292613e-03 -2.672891745701677646e-05
6.362436852452690861e-02 -7.775672897477700629e-03 2.194432783978211843e-03 -1.012637394771531696e-03 5.594189235269553251e-04
6.396286881147525416e-02 -8.823253188939589320e-03 1.038613396005999556e-03 -2.845476302604371677e-03 -2.894549365151793952e-04
6.358836379457952215e-02 -7.939826037258110314e-03 2.296013170518682034e-03 -1.433839008516568647e-03 -5.161064501827822282e-04
6.413428159329523370e-02 -8.200762781384554612e-03 1.923949702044749910e-03 -2.198961636713819834e-03 -7.848703888464203526e-04
6.368507319979829773e-02 -9.041624479518423074e-03 1.532944665648863780e-03 -1.206318367143605075e-04 -3.327892688793354647e-04
6.398891399994452445e-02 -8.319849943712293028e-03 8.847577669040401771e-04 -1.279039273393844933e-03 -2.630107600718606387e-04
6.363123702907902413e-02 -8.864218106901217142e-03 2.862308976161798135e-03 -5.560803132695635309e-04 -7.222095009665197018e-05
6.297481117369649328e-02 -8.492077490738492163e-03 1.760072813170851513e-03 -5.179032709649866728e-04 5.519783359690111357e-04
6.326066912597064218e-02 -8.346195553638691145e-03 2.398916037176790361e-03 -2.519747278646192190e-03 -1.007079593268789264e-03
6.274314815319484429e-02 -8.490456890229272635e-03 1.531290384252176340e-03 -1.927894430672677517e-03 -4.469371333178512318e-04
6.424378814649092662e-02 -7.849914305939328929e-03 2.804417529978245338e-03 -3.008860639029803385e-04 -1.144550874035560328e-04
6.375502367901603185e-02 -7.898097189447825239e-03 2.568934283098719962e-03 -7.630220337042636913e-04 8.962780752901078340e-05
6.331195635021941159e-02 -1.003842123692701149e-02 1.833045739063690616e-03 -1.816778726550116740e-03 -3.961234946504715859e-04
6.376562871506344377e-02 -8.513707931882108504e-03 2.857408932163713056e-03 -6.975119785219419111e-04 4.055423192103752017e-04
6.506838985720628243e-02 -9.362084455149147222e-03 2.128923964938952973e-03 -7.003735372183295116e-04 1.676546223661201651e-04
6.358126164616881293e-02 -8.649588674207592254e-03 1.323523690102995642e-03 -1.882998414480391292e-03 -6.283308881690208292e-04
6.368306489093059075e-02 -9.300753132556086045e-03 1.830140641938801660e-03 -2.462493854051006625e-05 -5.649527444953894584e-04
6.295367128308423932e-02 -8.014636947570139003e-03 1.700735095697569754e-03 -1.253800982981584378e-03 2.802898533539738279e-04
6.317595840993217582e-02 -8.431199757693783048e-03 1.712292932573508675e-03 -4.202523200784735735e-04 6.690953639697516664e-04
6.296686086798070070e-02 -8.853485316618364687e-03 3.217390238097153632e-03 -9.881772884357264974e-04 4.530889728611431355e-04
6.418333134503753645e-02 -8.889343438216928961e-03 1.966667813188466285e-03 -9.590453496707840308e-04 5.219755617111021540e-04
6.292545371737642834e-02 -8.666685846339755583e-03 3.069503204149781617e-03 -9.324388936413907647e-04 -3.748513309407008887e-04
6.447658023312072273e-02 -8.331490369502550508e-03 3.471079262292703360e-03 -1.412350925960911829e-03 2.356636480785462284e-04
