"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup"
7.960706474364959151e-02,-1.487846504603227565e-02,4.832946957964379120e-03,1.034992461125026821e-03,1.122507029202585681e-03,1.052900674117537459e-03,7.957536313611360268e-02,-1.488807276198031437e-02,4.833472111458382570e-03,7.856335876886610947e-02,-1.593611777788281336e-02,3.779341036472483317e-03,8.066296636289291277e-02,-1.373414508546813052e-02,5.869311462477933006e-03
