13:05:49 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./m-values/N64/S16/M64/T029/P025/NF2/sample_rho, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
13:05:49 [ultranest] [INFO] Sampling 400 live points from prior ...
13:05:51 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.0010, min_ess=400
13:05:51 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
13:05:51 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] Plateau detected at L=-3.625190e+07, not replacing live point.
13:05:51 [ultranest] [DEBUG] iteration=22, ncalls=402, regioncalls=80, ndraw=40, logz=-36251902.60, remainder_fraction=100.0000%, Lmin=-36251899.70, Lmax=-278596.06
13:05:52 [ultranest] [DEBUG] iteration=36, ncalls=417, regioncalls=680, ndraw=40, logz=-343295.08, remainder_fraction=100.0000%, Lmin=-339914.32, Lmax=-278596.06
13:05:52 [ultranest] [DEBUG] iteration=40, ncalls=421, regioncalls=840, ndraw=40, logz=-336363.26, remainder_fraction=100.0000%, Lmin=-332880.66, Lmax=-278596.06
13:05:52 [ultranest] [DEBUG] iteration=55, ncalls=437, regioncalls=1480, ndraw=40, logz=-327403.14, remainder_fraction=100.0000%, Lmin=-326923.32, Lmax=-278596.06
13:05:52 [ultranest] [DEBUG] iteration=70, ncalls=452, regioncalls=2080, ndraw=40, logz=-322040.27, remainder_fraction=100.0000%, Lmin=-322007.86, Lmax=-278596.06
13:05:52 [ultranest] [DEBUG] iteration=80, ncalls=462, regioncalls=2480, ndraw=40, logz=-320426.25, remainder_fraction=100.0000%, Lmin=-319819.28, Lmax=-278596.06
13:05:52 [ultranest] [DEBUG] iteration=91, ncalls=478, regioncalls=3120, ndraw=40, logz=-317996.31, remainder_fraction=100.0000%, Lmin=-317722.34, Lmax=-278596.06
13:05:52 [ultranest] [DEBUG] iteration=104, ncalls=495, regioncalls=3800, ndraw=40, logz=-315769.51, remainder_fraction=100.0000%, Lmin=-315708.45, Lmax=-278596.06
13:05:52 [ultranest] [DEBUG] iteration=118, ncalls=509, regioncalls=4360, ndraw=40, logz=-313507.16, remainder_fraction=100.0000%, Lmin=-313439.55, Lmax=-278596.06
13:05:52 [ultranest] [DEBUG] iteration=120, ncalls=511, regioncalls=4440, ndraw=40, logz=-313090.46, remainder_fraction=100.0000%, Lmin=-312439.74, Lmax=-278596.06
13:05:52 [ultranest] [DEBUG] iteration=132, ncalls=527, regioncalls=5080, ndraw=40, logz=-310504.39, remainder_fraction=100.0000%, Lmin=-310246.31, Lmax=-278596.06
13:05:52 [ultranest] [DEBUG] iteration=146, ncalls=542, regioncalls=5680, ndraw=40, logz=-309138.62, remainder_fraction=100.0000%, Lmin=-308860.67, Lmax=-278596.06
13:05:53 [ultranest] [DEBUG] iteration=160, ncalls=559, regioncalls=6360, ndraw=40, logz=-307526.09, remainder_fraction=100.0000%, Lmin=-307428.63, Lmax=-278596.06
13:05:53 [ultranest] [DEBUG] iteration=170, ncalls=577, regioncalls=7080, ndraw=40, logz=-306035.29, remainder_fraction=100.0000%, Lmin=-305969.02, Lmax=-278596.06
13:05:53 [ultranest] [DEBUG] iteration=182, ncalls=593, regioncalls=7720, ndraw=40, logz=-305164.82, remainder_fraction=100.0000%, Lmin=-305096.38, Lmax=-278596.06
13:05:53 [ultranest] [DEBUG] iteration=192, ncalls=605, regioncalls=8200, ndraw=40, logz=-304612.94, remainder_fraction=100.0000%, Lmin=-304547.49, Lmax=-278596.06
13:05:53 [ultranest] [DEBUG] iteration=200, ncalls=613, regioncalls=8520, ndraw=40, logz=-304082.59, remainder_fraction=100.0000%, Lmin=-304026.71, Lmax=-278596.06
13:05:53 [ultranest] [DEBUG] iteration=214, ncalls=628, regioncalls=9120, ndraw=40, logz=-302853.40, remainder_fraction=100.0000%, Lmin=-302841.07, Lmax=-278596.06
13:05:53 [ultranest] [DEBUG] iteration=227, ncalls=644, regioncalls=9760, ndraw=40, logz=-302108.91, remainder_fraction=100.0000%, Lmin=-302075.52, Lmax=-278596.06
13:05:53 [ultranest] [DEBUG] iteration=239, ncalls=660, regioncalls=10400, ndraw=40, logz=-301258.98, remainder_fraction=100.0000%, Lmin=-301206.41, Lmax=-278596.06
13:05:53 [ultranest] [DEBUG] iteration=240, ncalls=661, regioncalls=10440, ndraw=40, logz=-301212.97, remainder_fraction=100.0000%, Lmin=-301198.46, Lmax=-278596.06
13:05:53 [ultranest] [DEBUG] iteration=254, ncalls=676, regioncalls=11040, ndraw=40, logz=-300062.48, remainder_fraction=100.0000%, Lmin=-299848.45, Lmax=-278596.06
13:05:53 [ultranest] [DEBUG] iteration=267, ncalls=692, regioncalls=11680, ndraw=40, logz=-299308.16, remainder_fraction=100.0000%, Lmin=-299281.02, Lmax=-278596.06
13:05:53 [ultranest] [DEBUG] iteration=277, ncalls=702, regioncalls=12080, ndraw=40, logz=-298645.22, remainder_fraction=100.0000%, Lmin=-298573.89, Lmax=-278596.06
13:05:54 [ultranest] [DEBUG] iteration=280, ncalls=705, regioncalls=12200, ndraw=40, logz=-298234.05, remainder_fraction=100.0000%, Lmin=-298183.21, Lmax=-278596.06
13:05:54 [ultranest] [DEBUG] iteration=294, ncalls=720, regioncalls=12800, ndraw=40, logz=-297099.77, remainder_fraction=100.0000%, Lmin=-297077.82, Lmax=-278596.06
13:05:54 [ultranest] [DEBUG] iteration=306, ncalls=736, regioncalls=13440, ndraw=40, logz=-296309.76, remainder_fraction=100.0000%, Lmin=-296167.50, Lmax=-278596.06
13:05:54 [ultranest] [DEBUG] iteration=319, ncalls=752, regioncalls=14080, ndraw=40, logz=-295615.72, remainder_fraction=100.0000%, Lmin=-295588.21, Lmax=-278596.06
13:05:54 [ultranest] [DEBUG] iteration=320, ncalls=753, regioncalls=14120, ndraw=40, logz=-295594.98, remainder_fraction=100.0000%, Lmin=-295581.02, Lmax=-278596.06
13:05:54 [ultranest] [DEBUG] iteration=332, ncalls=769, regioncalls=14760, ndraw=40, logz=-295316.62, remainder_fraction=100.0000%, Lmin=-295309.81, Lmax=-278596.06
13:05:54 [ultranest] [DEBUG] iteration=346, ncalls=786, regioncalls=15440, ndraw=40, logz=-294751.92, remainder_fraction=100.0000%, Lmin=-294593.65, Lmax=-278596.06
13:05:54 [ultranest] [DEBUG] iteration=358, ncalls=802, regioncalls=16080, ndraw=40, logz=-294239.65, remainder_fraction=100.0000%, Lmin=-294150.08, Lmax=-278596.06
13:05:54 [ultranest] [DEBUG] iteration=360, ncalls=804, regioncalls=16160, ndraw=40, logz=-294027.45, remainder_fraction=100.0000%, Lmin=-293958.67, Lmax=-278596.06
13:05:54 [ultranest] [DEBUG] iteration=373, ncalls=818, regioncalls=16720, ndraw=40, logz=-293487.39, remainder_fraction=100.0000%, Lmin=-293476.64, Lmax=-278596.06
13:05:54 [ultranest] [DEBUG] iteration=386, ncalls=834, regioncalls=17360, ndraw=40, logz=-293065.13, remainder_fraction=100.0000%, Lmin=-293021.32, Lmax=-278596.06
13:05:54 [ultranest] [DEBUG] iteration=399, ncalls=850, regioncalls=18000, ndraw=40, logz=-292359.36, remainder_fraction=100.0000%, Lmin=-292334.04, Lmax=-278596.06
13:05:54 [ultranest] [DEBUG] iteration=400, ncalls=851, regioncalls=18040, ndraw=40, logz=-292341.03, remainder_fraction=100.0000%, Lmin=-292306.63, Lmax=-278596.06
13:05:55 [ultranest] [DEBUG] iteration=414, ncalls=867, regioncalls=18680, ndraw=40, logz=-291492.14, remainder_fraction=100.0000%, Lmin=-291386.61, Lmax=-278596.06
13:05:55 [ultranest] [DEBUG] iteration=428, ncalls=883, regioncalls=19320, ndraw=40, logz=-290871.34, remainder_fraction=100.0000%, Lmin=-290814.37, Lmax=-278596.06
13:05:55 [ultranest] [DEBUG] iteration=440, ncalls=895, regioncalls=19800, ndraw=40, logz=-290390.74, remainder_fraction=100.0000%, Lmin=-290377.37, Lmax=-278592.73
13:05:55 [ultranest] [DEBUG] iteration=454, ncalls=909, regioncalls=20360, ndraw=40, logz=-290003.25, remainder_fraction=100.0000%, Lmin=-289952.55, Lmax=-278592.73
13:05:55 [ultranest] [DEBUG] iteration=467, ncalls=924, regioncalls=20960, ndraw=40, logz=-289651.22, remainder_fraction=100.0000%, Lmin=-289622.26, Lmax=-278592.73
13:05:55 [ultranest] [DEBUG] iteration=480, ncalls=940, regioncalls=21600, ndraw=40, logz=-289216.84, remainder_fraction=100.0000%, Lmin=-289200.94, Lmax=-278592.73
13:05:55 [ultranest] [DEBUG] iteration=493, ncalls=955, regioncalls=22200, ndraw=40, logz=-288714.09, remainder_fraction=100.0000%, Lmin=-288697.58, Lmax=-278592.73
13:05:55 [ultranest] [DEBUG] iteration=506, ncalls=971, regioncalls=22840, ndraw=40, logz=-288137.80, remainder_fraction=100.0000%, Lmin=-288089.46, Lmax=-278592.73
13:05:55 [ultranest] [DEBUG] iteration=518, ncalls=987, regioncalls=23480, ndraw=40, logz=-287864.71, remainder_fraction=100.0000%, Lmin=-287830.42, Lmax=-278592.73
13:05:55 [ultranest] [DEBUG] iteration=520, ncalls=989, regioncalls=23560, ndraw=40, logz=-287831.68, remainder_fraction=100.0000%, Lmin=-287794.64, Lmax=-278592.73
13:05:56 [ultranest] [DEBUG] iteration=532, ncalls=1004, regioncalls=24160, ndraw=40, logz=-287545.79, remainder_fraction=100.0000%, Lmin=-287519.95, Lmax=-278592.73
13:05:56 [ultranest] [DEBUG] iteration=545, ncalls=1019, regioncalls=24760, ndraw=40, logz=-287341.20, remainder_fraction=100.0000%, Lmin=-287290.38, Lmax=-278592.73
13:05:56 [ultranest] [DEBUG] iteration=559, ncalls=1035, regioncalls=25400, ndraw=40, logz=-286967.47, remainder_fraction=100.0000%, Lmin=-286933.11, Lmax=-278592.73
13:05:56 [ultranest] [DEBUG] iteration=560, ncalls=1036, regioncalls=25440, ndraw=40, logz=-286940.52, remainder_fraction=100.0000%, Lmin=-286913.44, Lmax=-278592.73
13:05:56 [ultranest] [DEBUG] iteration=572, ncalls=1052, regioncalls=26080, ndraw=40, logz=-286695.83, remainder_fraction=100.0000%, Lmin=-286681.70, Lmax=-278592.73
13:05:56 [ultranest] [DEBUG] iteration=583, ncalls=1071, regioncalls=26840, ndraw=40, logz=-286460.25, remainder_fraction=100.0000%, Lmin=-286450.80, Lmax=-278592.73
13:05:56 [ultranest] [DEBUG] iteration=594, ncalls=1087, regioncalls=27480, ndraw=40, logz=-286253.24, remainder_fraction=100.0000%, Lmin=-286234.67, Lmax=-278592.73
13:05:56 [ultranest] [DEBUG] iteration=600, ncalls=1094, regioncalls=27760, ndraw=40, logz=-286072.60, remainder_fraction=100.0000%, Lmin=-286061.89, Lmax=-278592.73
13:05:56 [ultranest] [DEBUG] iteration=613, ncalls=1110, regioncalls=28400, ndraw=40, logz=-285707.64, remainder_fraction=100.0000%, Lmin=-285630.51, Lmax=-278592.73
13:05:56 [ultranest] [DEBUG] iteration=625, ncalls=1125, regioncalls=29000, ndraw=40, logz=-285354.26, remainder_fraction=100.0000%, Lmin=-285335.12, Lmax=-278592.73
13:05:56 [ultranest] [DEBUG] iteration=637, ncalls=1143, regioncalls=29720, ndraw=40, logz=-285184.21, remainder_fraction=100.0000%, Lmin=-285166.40, Lmax=-278592.73
13:05:56 [ultranest] [DEBUG] iteration=640, ncalls=1146, regioncalls=29840, ndraw=40, logz=-285157.10, remainder_fraction=100.0000%, Lmin=-285079.13, Lmax=-278592.73
13:05:57 [ultranest] [DEBUG] iteration=652, ncalls=1161, regioncalls=30440, ndraw=40, logz=-284849.05, remainder_fraction=100.0000%, Lmin=-284746.89, Lmax=-278592.73
13:05:57 [ultranest] [DEBUG] iteration=665, ncalls=1177, regioncalls=31080, ndraw=40, logz=-284522.74, remainder_fraction=100.0000%, Lmin=-284473.53, Lmax=-278592.73
13:05:57 [ultranest] [DEBUG] iteration=678, ncalls=1195, regioncalls=31800, ndraw=40, logz=-284317.73, remainder_fraction=100.0000%, Lmin=-284293.95, Lmax=-278592.73
13:05:57 [ultranest] [DEBUG] iteration=680, ncalls=1197, regioncalls=31880, ndraw=40, logz=-284298.59, remainder_fraction=100.0000%, Lmin=-284290.03, Lmax=-278592.73
13:05:57 [ultranest] [DEBUG] iteration=694, ncalls=1215, regioncalls=32600, ndraw=40, logz=-284049.57, remainder_fraction=100.0000%, Lmin=-284021.14, Lmax=-278592.73
13:05:57 [ultranest] [DEBUG] iteration=702, ncalls=1224, regioncalls=32960, ndraw=40, logz=-283914.20, remainder_fraction=100.0000%, Lmin=-283905.92, Lmax=-278592.73
13:05:57 [ultranest] [DEBUG] iteration=716, ncalls=1240, regioncalls=33600, ndraw=40, logz=-283645.47, remainder_fraction=100.0000%, Lmin=-283630.90, Lmax=-278592.73
13:05:57 [ultranest] [DEBUG] iteration=720, ncalls=1245, regioncalls=33800, ndraw=40, logz=-283560.46, remainder_fraction=100.0000%, Lmin=-283519.39, Lmax=-278592.73
13:05:57 [ultranest] [DEBUG] iteration=731, ncalls=1261, regioncalls=34440, ndraw=40, logz=-283354.18, remainder_fraction=100.0000%, Lmin=-283340.14, Lmax=-278592.73
13:05:57 [ultranest] [DEBUG] iteration=741, ncalls=1277, regioncalls=35080, ndraw=40, logz=-283212.74, remainder_fraction=100.0000%, Lmin=-283198.16, Lmax=-278592.73
13:05:57 [ultranest] [DEBUG] iteration=753, ncalls=1294, regioncalls=35760, ndraw=40, logz=-282984.64, remainder_fraction=100.0000%, Lmin=-282957.65, Lmax=-278592.73
13:05:57 [ultranest] [DEBUG] iteration=760, ncalls=1301, regioncalls=36040, ndraw=40, logz=-282875.19, remainder_fraction=100.0000%, Lmin=-282861.21, Lmax=-278592.73
13:05:58 [ultranest] [DEBUG] iteration=772, ncalls=1317, regioncalls=36680, ndraw=40, logz=-282713.82, remainder_fraction=100.0000%, Lmin=-282681.32, Lmax=-278576.37
13:05:58 [ultranest] [DEBUG] iteration=782, ncalls=1334, regioncalls=37360, ndraw=40, logz=-282551.78, remainder_fraction=100.0000%, Lmin=-282522.27, Lmax=-278576.37
13:05:58 [ultranest] [DEBUG] iteration=787, ncalls=1339, regioncalls=37560, ndraw=40, logz=-282464.11, remainder_fraction=100.0000%, Lmin=-282453.03, Lmax=-278576.37
13:05:58 [ultranest] [DEBUG] iteration=799, ncalls=1356, regioncalls=38240, ndraw=40, logz=-282357.41, remainder_fraction=100.0000%, Lmin=-282343.79, Lmax=-278576.37
13:05:58 [ultranest] [DEBUG] iteration=800, ncalls=1357, regioncalls=38280, ndraw=40, logz=-282351.84, remainder_fraction=100.0000%, Lmin=-282337.60, Lmax=-278576.37
13:05:58 [ultranest] [DEBUG] iteration=811, ncalls=1373, regioncalls=38920, ndraw=40, logz=-282201.06, remainder_fraction=100.0000%, Lmin=-282189.13, Lmax=-278576.37
13:05:58 [ultranest] [DEBUG] iteration=823, ncalls=1392, regioncalls=39680, ndraw=40, logz=-282071.92, remainder_fraction=100.0000%, Lmin=-282047.37, Lmax=-278576.37
13:05:58 [ultranest] [DEBUG] iteration=835, ncalls=1408, regioncalls=40320, ndraw=40, logz=-281945.16, remainder_fraction=100.0000%, Lmin=-281901.53, Lmax=-278576.37
13:05:58 [ultranest] [DEBUG] iteration=840, ncalls=1416, regioncalls=40640, ndraw=40, logz=-281892.94, remainder_fraction=100.0000%, Lmin=-281881.19, Lmax=-278576.37
13:05:58 [ultranest] [DEBUG] iteration=850, ncalls=1433, regioncalls=41320, ndraw=40, logz=-281829.04, remainder_fraction=100.0000%, Lmin=-281812.15, Lmax=-278576.37
