"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
7.942064047575185526e-02,-1.495878916131449313e-02,6.055984747116322517e-04,6.184487911033545492e-04,7.943367936271461538e-02,-1.495568293981013042e-02,7.880858512776336977e-02,-1.557064671047145299e-02,8.002670134866657348e-02,-1.435675919198233126e-02
