"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup"
6.378737836753201051e-02,-1.011675887425405283e-02,1.047327665187000991e-03,1.042009729173463354e-03,6.382253952410492370e-02,-1.012684854618933761e-02,6.273339882145370638e-02,-1.121026046704251544e-02,6.485471966558634116e-02,-9.052352828947894323e-03
