weight logl k1 k2 k3 k4
0.000000000000000000e+00 -1.823647393651284277e+07 9.866158598359532350e-01 5.385716779887639305e-02 5.677476277134265725e-01 2.106905417391898849e-01
0.000000000000000000e+00 -1.823647393651284277e+07 3.239851916820994937e-01 2.019060302835520293e-01 4.421123842850857022e-01 2.102073244964371979e-01
0.000000000000000000e+00 -1.823647393651284277e+07 1.107017769440278299e-01 6.739425409209173212e-01 9.676989606805556088e-01 6.591514455233596914e-01
0.000000000000000000e+00 -1.823647393651284277e+07 1.153897197870026314e-01 2.844233690145226978e-01 3.219088815358138733e-01 6.840327241242027956e-02
0.000000000000000000e+00 -1.823647393651284277e+07 8.135171204870605965e-01 6.832606828515275232e-02 9.569237973769502137e-01 1.082208470885318574e-01
0.000000000000000000e+00 -1.823647393651284277e+07 1.590882218625888633e-02 8.945272431998105844e-01 9.762347432773850198e-01 4.532856165509214774e-01
0.000000000000000000e+00 -1.823647393651284277e+07 3.395135433302174377e-01 4.548261532380337702e-02 1.740080586681735930e-03 1.183496386546594170e-01
0.000000000000000000e+00 -1.823647393651284277e+07 2.089758731326721852e-01 1.125821876347935513e-01 6.194697436928571221e-01 1.684875989089923420e-01
0.000000000000000000e+00 -1.823647393651284277e+07 1.936792747611282284e-02 2.895093901517268309e-01 2.950473620805182939e-02 4.972487688086003610e-01
0.000000000000000000e+00 -1.823647393651284277e+07 9.378098648375329249e-01 1.058550359092474968e-01 7.218750301796577062e-01 5.177491405633791732e-01
0.000000000000000000e+00 -1.823647393651284277e+07 9.663675188417895079e-01 6.253751073454152376e-01 7.528739100369059578e-01 1.564770804572471752e-01
0.000000000000000000e+00 -1.823647393651284277e+07 2.571974233982011748e-01 8.323035833156573471e-01 9.885475493728035357e-01 1.035133443396204500e-01
0.000000000000000000e+00 -1.823647393651284277e+07 4.071732753236170232e-01 9.788174688734063711e-01 5.484611404532824253e-02 1.076671385219762911e-01
0.000000000000000000e+00 -1.823647393651284277e+07 1.534826667504683995e-01 4.973776422279663212e-02 3.577748367846610433e-01 2.103885343514044770e-02
0.000000000000000000e+00 -1.823647393651284277e+07 7.511836390514410322e-01 3.970739372485773133e-01 8.320737725595253043e-01 5.549070714076975719e-02
