k1 k2 k3 k4
8.025767965765026601e-02 -1.554127447362149694e-02 6.073849189616842281e-03 1.788735996053752997e-04
7.888176676438415913e-02 -1.587220389096266615e-02 5.434235142320803513e-03 -1.295912426090728431e-03
7.901993749143701451e-02 -1.589798442361228803e-02 5.028243672008853027e-03 -1.410523961791892988e-03
7.896673815638052818e-02 -1.379035665559666390e-02 4.864793745214396337e-03 -1.605795643555452124e-03
7.987427957111659094e-02 -1.465365999142173581e-02 5.360030869045975810e-03 -1.078310201405849322e-03
7.891917234672093939e-02 -1.544687333559674469e-02 5.547023628666589157e-03 -6.777109094806138545e-04
7.964862892440124909e-02 -1.551221654712733877e-02 7.204977458749747821e-03 5.549833996183750617e-04
7.990792514699640581e-02 -1.345435630946470451e-02 4.581903136014656153e-03 -2.308185271813395500e-03
7.890599013111562754e-02 -1.481697215020991165e-02 5.084386326498657738e-03 -2.087780805732797340e-03
7.983638597516792834e-02 -1.489129443661756091e-02 5.096140707395030445e-03 -1.906650559764369590e-03
7.922409162602667143e-02 -1.414679171865484975e-02 4.596610604553005852e-03 -9.521334496156580451e-04
7.877159904259911638e-02 -1.517338303518374343e-02 5.364279578774167057e-03 2.497469390372042408e-04
7.963237053951563449e-02 -1.451544475536548084e-02 5.834024853768798868e-03 -1.347432175926352449e-03
8.005118171158706608e-02 -1.491489097937918895e-02 4.034183699991714112e-03 -2.274811379103569564e-03
8.008799419418199950e-02 -1.336406517798903459e-02 6.093286602709274691e-03 -1.586609147217754590e-03
7.980246651449116047e-02 -1.596456239338103766e-02 5.783728396574511210e-03 -8.633027357985156858e-04
7.845998931003900223e-02 -1.447675923132694942e-02 4.659810296100602711e-03 -3.015153530198919074e-03
7.863506118223032026e-02 -1.414338114193593177e-02 6.444256713978260831e-03 -1.380559499458616779e-03
7.978955557253650244e-02 -1.464725403369360190e-02 4.390323530968548438e-03 -2.187666443265234850e-03
7.890599013111562754e-02 -1.481697215020991165e-02 5.084386326498657738e-03 -2.087780805732797340e-03
7.916337590209934771e-02 -1.424941459301687363e-02 4.915181647759975236e-03 -1.772040941659253077e-03
8.008065098738970100e-02 -1.400684263904296289e-02 4.884802881584299206e-03 -5.011992415588500949e-04
7.916263550009688954e-02 -1.511375928575799110e-02 5.336292366875300397e-03 -9.937417913874063702e-04
7.980246651449116047e-02 -1.596456239338103766e-02 5.783728396574511210e-03 -8.633027357985156858e-04
8.023778898564190576e-02 -1.329264480420201677e-02 7.109057977818716845e-03 -1.554644536308075198e-03
8.015686339617006384e-02 -1.392307206838576394e-02 5.462109402971357386e-03 -1.550357069250052344e-03
7.898359630064863413e-02 -1.432616566743635800e-02 5.558975900353452237e-03 -4.629284200667882487e-04
7.956752926674845461e-02 -1.534645224807200392e-02 5.328089527279172843e-03 -2.332573633946982694e-03
7.979326999223981809e-02 -1.504624139384849735e-02 5.569601892311634717e-03 -1.476520796877947572e-03
7.941756760932955350e-02 -1.426958716880066813e-02 5.826239927010479214e-03 -9.010483250037060188e-04
7.885567539178142682e-02 -1.397484808873665496e-02 6.858686223131543747e-03 -1.426188876037071118e-03
8.014385373726595763e-02 -1.538142363623187792e-02 5.046512278632661608e-03 -7.956358012153885717e-04
7.968950881629557892e-02 -1.439767699943858559e-02 5.267658523457757758e-03 -1.115651704191283899e-03
8.063738393414598971e-02 -1.374688844371313445e-02 4.582521710952816574e-03 -1.618988658821346460e-03
8.021149005022051859e-02 -1.586597151852442433e-02 6.144201021170220267e-03 -1.579056069662396200e-03
7.909144786503394253e-02 -1.432621210084486507e-02 6.737199100942101171e-03 -8.630611567871093737e-04
8.022179836960238730e-02 -1.485709904497803380e-02 5.648823498809130150e-03 -1.162940559070374524e-03
7.864786948915988840e-02 -1.556273913161893008e-02 5.961375006948849142e-03 2.061502814527937932e-05
7.911912510121790754e-02 -1.378193169078126279e-02 5.348969659340063743e-03 -2.219060742808504072e-03
7.947944547933841197e-02 -1.344342219575958564e-02 4.965227134149638455e-03 -2.177957383819734138e-03
7.983723609486567674e-02 -1.467101582465935028e-02 5.036004365659069171e-03 -1.897052636709001261e-03
7.949286813869171908e-02 -1.473889061930210020e-02 6.500807684961126820e-03 -8.855191269278861466e-04
8.083941141647088546e-02 -1.484207372688454984e-02 5.781178631677486024e-03 -6.076349415692905431e-05
7.996391303731265054e-02 -1.464961647017654078e-02 6.246348778807003788e-03 -1.505530999560064642e-03
8.044915991892581664e-02 -1.414455656539756467e-02 5.748742490092675905e-03 -7.289373538205967673e-04
7.920240339175235733e-02 -1.413433548852903454e-02 4.444145833943674573e-03 -8.365920224103901015e-04
7.920423216734961969e-02 -1.462545312026131139e-02 5.670178649859275444e-03 -2.477443873096646376e-03
7.990329983874963626e-02 -1.392854665270309988e-02 6.652752375018861075e-03 -4.061819504765640243e-04
7.941880363758499484e-02 -1.476490625757462261e-02 6.635923033079110800e-03 -2.856682060076304319e-04
7.929323603898527639e-02 -1.487897086280912107e-02 4.064343389462515832e-03 -2.956224976739363353e-03
7.914090043771407346e-02 -1.349134999774748156e-02 5.754576466612620900e-03 -2.185030852340869023e-03
8.059525616990032004e-02 -1.347216050056221359e-02 4.938326503906242948e-03 -1.560049579142561149e-03
7.980323197021238490e-02 -1.434022956508730628e-02 4.887270857398817725e-03 -6.018021747614538119e-04
8.113455391534568628e-02 -1.358060766652115225e-02 5.790545201009522636e-03 -9.941050202334628105e-04
7.961114244748235258e-02 -1.503625875658132216e-02 5.952475964899256455e-03 -2.044422613847268755e-03
8.109528791805728498e-02 -1.284777789019933558e-02 4.913524931361726300e-03 -2.214429928112687795e-03
8.000536197028093599e-02 -1.415408677841430152e-02 6.211785142848327834e-03 -9.332621060230278376e-04
7.914090043771407346e-02 -1.349134999774748156e-02 5.754576466612620900e-03 -2.185030852340869023e-03
7.961327859324054956e-02 -1.438286832217446076e-02 3.689346072849944425e-03 -1.090704187328594976e-03
8.103659664462356527e-02 -1.394887474851493059e-02 6.764474009271909116e-03 -1.083525307336991039e-03
7.994040990740952646e-02 -1.450427818678259873e-02 4.758864934219037002e-03 -3.204538626391556511e-03
8.030055994486320903e-02 -1.468324748739240071e-02 3.286313042226512993e-03 -1.145364345285532215e-03
8.028720313144341314e-02 -1.481122909702212165e-02 4.402156571914089822e-03 -1.942644555276193397e-03
7.991279361888428689e-02 -1.447690059688583331e-02 5.993545024762611528e-03 -7.666571788910586660e-04
7.887266103159595865e-02 -1.531149686241685404e-02 5.451166031890747332e-03 -1.611789962100818041e-03
7.881042508438049210e-02 -1.559989881288939562e-02 5.347815962117044575e-03 -9.644801768728811231e-04
7.839251817650391696e-02 -1.450231562440876254e-02 5.695039054040743065e-03 -1.625936990339554855e-03
7.890360384698921759e-02 -1.558148916999799183e-02 7.735062273685394674e-03 -7.720537921793585445e-04
8.004733609006856043e-02 -1.556443035745352921e-02 4.223128209731211169e-03 -2.065810183488642204e-03
7.848721246408421615e-02 -1.484766859889583013e-02 4.954693963935399847e-03 -9.562581771142136811e-04
7.961143060770203839e-02 -1.507985065462880137e-02 2.644616865446744458e-03 -2.433542494007415180e-03
8.053637241141697878e-02 -1.420288176423337156e-02 4.945728520822423313e-03 -2.934512801523042613e-03
7.892201823551850404e-02 -1.469242345786710147e-02 4.786161458149279513e-03 -1.911240036403014098e-03
7.937411916558989589e-02 -1.363357384267735450e-02 5.147946609468379009e-03 -2.217919036734766758e-03
8.025435111524456544e-02 -1.472367372272087582e-02 5.806014455545432940e-03 -1.584669007314146172e-03
7.937762056607197692e-02 -1.615350086226943760e-02 4.796403830752277164e-03 1.282925731587863938e-04
7.905104128134538000e-02 -1.459719726077821078e-02 7.004872267356548887e-03 -1.103525100742019927e-03
7.961451103479966207e-02 -1.423370855733431528e-02 6.017588177724936260e-03 -2.681762309613117123e-03
8.009660412422647813e-02 -1.414158511802957041e-02 6.242666423091486338e-03 -1.108114486073341620e-04
7.938715507849147812e-02 -1.372312007094203534e-02 4.652976971791206173e-03 -2.611748339223340931e-03
7.989903194753653071e-02 -1.488100184243199009e-02 4.499801069359515848e-03 -1.186266007466324490e-03
7.788807902956437768e-02 -1.515297197533767293e-02 4.991035162483073440e-03 -2.244043251482141788e-03
7.828728443809904181e-02 -1.432393602815472400e-02 5.234931355858313262e-03 -2.191588175096861879e-03
8.063977465656699262e-02 -1.403429622006963085e-02 4.899022195414340364e-03 -1.557838036064379539e-03
7.888625138956723015e-02 -1.415988611611936066e-02 6.285259010336649577e-03 -1.650938723017275622e-03
8.019173164884116356e-02 -1.575434524369381806e-02 5.930054791242839185e-03 4.070213578033915480e-04
7.989092161159455641e-02 -1.476453222393535325e-02 5.836981414480940655e-03 -1.841508683068454610e-03
7.971491197432611919e-02 -1.375762325592000401e-02 5.155584217318695539e-03 -1.961650421720931292e-03
7.854198759964584053e-02 -1.362418529026744596e-02 6.590437138365976000e-03 2.846187862024923687e-04
7.914225856856185737e-02 -1.398484302250915801e-02 4.894480661625927320e-03 -1.206320101449012694e-03
8.020435965629627018e-02 -1.490194344294711037e-02 4.263390179085196907e-03 -2.135406292095548553e-03
7.911431443242075701e-02 -1.570864748707419267e-02 4.261484812547136625e-03 -1.740741153843788913e-03
7.945267663731075958e-02 -1.484373905485227019e-02 5.751258339562914657e-03 -1.017140832550902929e-03
7.913935168003521925e-02 -1.428069191638467461e-02 3.822200255361396515e-03 -1.883839154616789857e-03
7.918648052934282311e-02 -1.428121047807541510e-02 5.148687013187353001e-03 -8.975617979610772679e-04
7.927633219408303233e-02 -1.509875281302756889e-02 7.156983959259038963e-03 -2.157059351975132433e-03
8.021215680468060660e-02 -1.347719129150230788e-02 5.838865055213054989e-03 -5.197362693941665057e-04
8.055152397880177562e-02 -1.397242913919402585e-02 5.587989964590950320e-03 -7.302341686429847378e-04
7.844492491630003506e-02 -1.448109165469665949e-02 5.024230239295018885e-03 -8.718508116126455487e-04
7.913576027663313250e-02 -1.507793328935555510e-02 5.201219416913274718e-03 -7.214520977946448088e-04
7.830290571816028722e-02 -1.514170065387974995e-02 5.304577411102767703e-03 -2.186714864138614156e-03
7.958987018789551171e-02 -1.336933661507970494e-02 6.107945294369268585e-03 -1.441098276111468790e-03
8.163246229298981582e-02 -1.329472038127241240e-02 6.040620062640694732e-03 -1.174819560255974116e-03
7.931829921392780092e-02 -1.386662449604512959e-02 5.533968360865018643e-03 -1.694001595592145581e-03
7.885944030371974667e-02 -1.389708588137064660e-02 6.554239044643542234e-03 -4.618494108544340948e-04
7.831029873601633162e-02 -1.526876107874769462e-02 4.297005770747902575e-03 -1.594879440894786393e-03
7.930000970000883331e-02 -1.353474988024327974e-02 6.717299251954925166e-03 -4.562087021773020279e-04
7.891611431999989712e-02 -1.553352721854087126e-02 4.515656248550908858e-03 -9.772272062983089480e-04
8.073750949935501464e-02 -1.409193538484401764e-02 5.127048405042161638e-03 -1.624084380157764240e-03
7.785477507231886030e-02 -1.511129213110043445e-02 6.231536835522313855e-03 2.156900119782145797e-04
8.026979230669054055e-02 -1.337033911329148228e-02 6.061893159214376547e-03 7.691788833865398356e-04
7.860386033100785763e-02 -1.470140333163907909e-02 6.511905945926169115e-03 -9.452245893544208855e-04
7.854784315206334022e-02 -1.384116477717642346e-02 5.224281657990853533e-03 -3.094931358593525084e-03
7.904629848078303933e-02 -1.440617625673540347e-02 5.807678415688924400e-03 -1.066594033105910944e-03
7.896377870881640670e-02 -1.487561675240259285e-02 6.053904088853728771e-03 -4.376172316118698280e-04
7.960946670391219615e-02 -1.407327684855623484e-02 5.439086398520795451e-03 -1.396470385721493290e-03
7.975613375149356865e-02 -1.457539069996569014e-02 4.736487577494452594e-03 -9.717017102920666449e-04
7.871926527300351917e-02 -1.478834364457561057e-02 3.783571176984135143e-03 -1.525848519193240271e-03
7.890448074284486801e-02 -1.518505530914764090e-02 4.738729397770466423e-03 -1.688554418222493192e-03
7.863506118223032026e-02 -1.414338114193593177e-02 6.444256713978260831e-03 -1.380559499458616779e-03
7.946587100174162810e-02 -1.481837871334888701e-02 6.195500889820765300e-03 -1.073491058030839884e-03
7.807358867619967890e-02 -1.606977316282359736e-02 5.004800573309028944e-03 -5.832383854437461768e-04
8.064827009499828114e-02 -1.371481425424483924e-02 5.039010199103174936e-03 -4.690650679367303066e-04
7.911928350034452828e-02 -1.441105881989207527e-02 3.966115207455572778e-03 -1.001652708153236149e-03
7.954259813257436029e-02 -1.481423192252577514e-02 4.927252865795206382e-03 -1.780116445687915383e-03
8.009779627199239971e-02 -1.490074134624462532e-02 4.065689518263942981e-03 -5.753773037990433936e-04
7.891832387567596085e-02 -1.377496273033397556e-02 4.684913174062096952e-03 -2.597824032925716287e-03
7.970039152072069810e-02 -1.488943119724427111e-02 5.834777306014074516e-03 -2.960001968670133987e-04
7.912882426712247730e-02 -1.451403644437719576e-02 5.971502924575558535e-03 -4.927802487484089777e-04
8.045422996239023905e-02 -1.473469082065954894e-02 6.115066913026323547e-03 -2.619400193812265742e-03
7.911642723170378422e-02 -1.505860294514731190e-02 4.783095375617316125e-03 3.848821762469506469e-04
7.952248976018150284e-02 -1.179477550704124966e-02 6.434531497790718646e-03 -9.497632130812255769e-04
7.946211954161644386e-02 -1.490286809052120132e-02 5.827489469186902804e-03 3.895764311823979309e-04
7.969343501136186281e-02 -1.376005157164635062e-02 7.053486459800376029e-03 -1.167773411870687283e-03
8.060157602566855872e-02 -1.375590251668556974e-02 6.341795780461970122e-03 -1.198402968503195498e-03
7.947648019660122354e-02 -1.488548052271325417e-02 6.430182262303296703e-03 -1.770372048447946267e-03
8.010773334108028942e-02 -1.452456912760183294e-02 5.882532645126878346e-03 -1.025796181390398187e-03
7.868585578180234408e-02 -1.486656485959131357e-02 4.519820072544589173e-03 -2.772560743605739786e-03
7.869214090875720213e-02 -1.443564789947124338e-02 5.492867092017059139e-03 -3.542646369060348244e-04
7.968658537261480435e-02 -1.589042138497132051e-02 5.995604975279705817e-03 -1.675534772991371657e-03
7.920717523280720873e-02 -1.404014920646956543e-02 6.209968516584216114e-03 -1.427367993209666119e-03
7.997127300893594470e-02 -1.454881607777877561e-02 6.204904185328527499e-03 -1.325415524242729015e-03
7.982649484629228409e-02 -1.467265134930549608e-02 4.261265244311668310e-03 -1.792651730092617579e-03
7.951533544594821534e-02 -1.417795859784440338e-02 5.233619233786152014e-03 -1.195747420831255736e-03
7.964220752711445583e-02 -1.517738982537034098e-02 5.165518390459908349e-03 -1.781277830570540677e-03
7.995278466132677009e-02 -1.488533596858210295e-02 6.765161649549919498e-03 -1.606534856853220061e-03
8.083957001550376442e-02 -1.457123877222796238e-02 5.147400626791129308e-03 -2.193681457290791448e-03
7.936738510910176791e-02 -1.513926553517445928e-02 5.990066056363207991e-03 -2.856428275586658794e-03
8.040826960202127061e-02 -1.409545998684820500e-02 5.751647576812457530e-03 -1.080744691087917597e-03
7.935521705007450577e-02 -1.356488085500892615e-02 5.530664582253513872e-03 -1.297776088753435642e-03
8.014595120424136687e-02 -1.418956694273094954e-02 6.383709160325157228e-03 -4.308549299441993830e-04
7.925213886667761831e-02 -1.409387522119699698e-02 3.837730365980049352e-03 -2.148769544553799649e-03
7.938715507849147812e-02 -1.372312007094203534e-02 4.652976971791206173e-03 -2.611748339223340931e-03
7.865506096104507572e-02 -1.478809805155478774e-02 5.703834644869870685e-03 -1.973690156661364603e-03
7.941445028288648955e-02 -1.420744494040379613e-02 5.208228100709505481e-03 -1.978443824161790765e-03
7.891763683708216681e-02 -1.629241956323804197e-02 2.739202108371058264e-03 -2.977917133610383238e-03
8.035688430029311324e-02 -1.322624138285037609e-02 6.088882155584868228e-03 -1.798107616541588794e-04
7.949313482096426187e-02 -1.375897529494445048e-02 5.861454969248641733e-03 -1.220703352522056750e-03
7.956281440140391958e-02 -1.472348594265067423e-02 5.363232484139432432e-03 -1.596969257077945903e-03
7.852796544986204164e-02 -1.677543526923926109e-02 4.404347899365321228e-03 -1.469110023894701356e-03
8.075728995927772269e-02 -1.442761130021283367e-02 5.541951210647239057e-03 -1.595628068828042201e-03
7.977049806827651857e-02 -1.697656470091704617e-02 4.130298749182942375e-03 -7.673043259286693729e-04
7.840394801615574449e-02 -1.487619339738038837e-02 6.140552568441856596e-03 -6.298660211303541701e-04
7.928722242551319854e-02 -1.538636964738104851e-02 5.386268429323687323e-03 -2.018144560205395455e-03
7.850085583532764866e-02 -1.389358040896607194e-02 5.121654063718089622e-03 -2.658890854786474800e-03
7.946751498012966097e-02 -1.422913222944069411e-02 6.339493005057844632e-03 -1.374069329693236585e-03
7.974970483977070201e-02 -1.425206868291042928e-02 6.111043921168748949e-03 6.029235324904458349e-05
