13:40:48 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./m-values/N32/S16/M32/T029/P025/NF2/sample_rho, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
13:40:48 [ultranest] [INFO] Sampling 400 live points from prior ...
13:40:49 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.0010, min_ess=400
13:40:49 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
13:40:49 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
13:40:49 [ultranest] [DEBUG] Plateau detected at L=-2.247323e+07, not replacing live point.
13:40:49 [ultranest] [DEBUG] Plateau detected at L=-2.247323e+07, not replacing live point.
13:40:49 [ultranest] [DEBUG] Plateau detected at L=-2.247323e+07, not replacing live point.
13:40:49 [ultranest] [DEBUG] Plateau detected at L=-2.247323e+07, not replacing live point.
13:40:49 [ultranest] [DEBUG] Plateau detected at L=-2.247323e+07, not replacing live point.
13:40:49 [ultranest] [DEBUG] Plateau detected at L=-2.247323e+07, not replacing live point.
13:40:49 [ultranest] [DEBUG] Plateau detected at L=-2.247323e+07, not replacing live point.
13:40:49 [ultranest] [DEBUG] Plateau detected at L=-2.247323e+07, not replacing live point.
13:40:49 [ultranest] [DEBUG] Plateau detected at L=-2.247323e+07, not replacing live point.
13:40:49 [ultranest] [DEBUG] Plateau detected at L=-2.247323e+07, not replacing live point.
13:40:49 [ultranest] [DEBUG] Plateau detected at L=-2.247323e+07, not replacing live point.
13:40:49 [ultranest] [DEBUG] Plateau detected at L=-2.247323e+07, not replacing live point.
13:40:49 [ultranest] [DEBUG] Plateau detected at L=-2.247323e+07, not replacing live point.
13:40:49 [ultranest] [DEBUG] Plateau detected at L=-2.247323e+07, not replacing live point.
13:40:49 [ultranest] [DEBUG] Plateau detected at L=-2.247323e+07, not replacing live point.
13:40:49 [ultranest] [DEBUG] Plateau detected at L=-2.247323e+07, not replacing live point.
13:40:49 [ultranest] [DEBUG] Plateau detected at L=-2.247323e+07, not replacing live point.
13:40:49 [ultranest] [DEBUG] iteration=17, ncalls=401, regioncalls=40, ndraw=40, logz=-22473233.67, remainder_fraction=100.0000%, Lmin=-22473230.51, Lmax=-172701.46
13:40:49 [ultranest] [DEBUG] iteration=40, ncalls=425, regioncalls=1000, ndraw=40, logz=-204481.75, remainder_fraction=100.0000%, Lmin=-204443.37, Lmax=-172547.40
13:40:50 [ultranest] [DEBUG] iteration=61, ncalls=449, regioncalls=1960, ndraw=40, logz=-201231.96, remainder_fraction=100.0000%, Lmin=-200982.56, Lmax=-172547.40
13:40:50 [ultranest] [DEBUG] iteration=80, ncalls=471, regioncalls=2840, ndraw=40, logz=-198882.60, remainder_fraction=100.0000%, Lmin=-198876.18, Lmax=-172547.40
13:40:50 [ultranest] [DEBUG] iteration=101, ncalls=495, regioncalls=3800, ndraw=40, logz=-195936.73, remainder_fraction=100.0000%, Lmin=-195794.17, Lmax=-172547.40
13:40:50 [ultranest] [DEBUG] iteration=103, ncalls=497, regioncalls=3880, ndraw=40, logz=-195683.29, remainder_fraction=100.0000%, Lmin=-195659.08, Lmax=-172547.40
13:40:50 [ultranest] [DEBUG] iteration=120, ncalls=517, regioncalls=4680, ndraw=40, logz=-194167.47, remainder_fraction=100.0000%, Lmin=-194041.71, Lmax=-172547.40
13:40:50 [ultranest] [DEBUG] iteration=143, ncalls=541, regioncalls=5640, ndraw=40, logz=-191900.76, remainder_fraction=100.0000%, Lmin=-191794.25, Lmax=-172547.40
13:40:50 [ultranest] [DEBUG] iteration=160, ncalls=565, regioncalls=6600, ndraw=40, logz=-190684.95, remainder_fraction=100.0000%, Lmin=-190630.44, Lmax=-172547.40
13:40:50 [ultranest] [DEBUG] iteration=181, ncalls=590, regioncalls=7600, ndraw=40, logz=-189180.71, remainder_fraction=100.0000%, Lmin=-189164.82, Lmax=-172547.40
13:40:50 [ultranest] [DEBUG] iteration=189, ncalls=599, regioncalls=7960, ndraw=40, logz=-188819.35, remainder_fraction=100.0000%, Lmin=-188803.98, Lmax=-172547.40
13:40:50 [ultranest] [DEBUG] iteration=200, ncalls=613, regioncalls=8520, ndraw=40, logz=-188314.28, remainder_fraction=100.0000%, Lmin=-188262.89, Lmax=-172547.40
13:40:50 [ultranest] [DEBUG] iteration=221, ncalls=638, regioncalls=9520, ndraw=40, logz=-186925.05, remainder_fraction=100.0000%, Lmin=-186911.26, Lmax=-172547.40
13:40:50 [ultranest] [DEBUG] iteration=239, ncalls=663, regioncalls=10520, ndraw=40, logz=-186185.00, remainder_fraction=100.0000%, Lmin=-186167.89, Lmax=-172547.40
13:40:50 [ultranest] [DEBUG] iteration=240, ncalls=665, regioncalls=10600, ndraw=40, logz=-186174.46, remainder_fraction=100.0000%, Lmin=-186147.77, Lmax=-172547.40
13:40:51 [ultranest] [DEBUG] iteration=261, ncalls=690, regioncalls=11600, ndraw=40, logz=-185268.53, remainder_fraction=100.0000%, Lmin=-185231.56, Lmax=-172547.40
13:40:51 [ultranest] [DEBUG] iteration=275, ncalls=706, regioncalls=12240, ndraw=40, logz=-184697.96, remainder_fraction=100.0000%, Lmin=-184678.04, Lmax=-172547.40
13:40:51 [ultranest] [DEBUG] iteration=280, ncalls=713, regioncalls=12520, ndraw=40, logz=-184459.68, remainder_fraction=100.0000%, Lmin=-184371.16, Lmax=-172547.40
13:40:51 [ultranest] [DEBUG] iteration=300, ncalls=739, regioncalls=13560, ndraw=40, logz=-183797.86, remainder_fraction=100.0000%, Lmin=-183727.53, Lmax=-172547.40
13:40:51 [ultranest] [DEBUG] iteration=320, ncalls=764, regioncalls=14560, ndraw=40, logz=-182901.10, remainder_fraction=100.0000%, Lmin=-182816.08, Lmax=-172547.40
13:40:51 [ultranest] [DEBUG] iteration=342, ncalls=788, regioncalls=15520, ndraw=40, logz=-181926.03, remainder_fraction=100.0000%, Lmin=-181853.12, Lmax=-172547.40
13:40:51 [ultranest] [DEBUG] iteration=360, ncalls=810, regioncalls=16400, ndraw=40, logz=-181260.83, remainder_fraction=100.0000%, Lmin=-181217.92, Lmax=-172547.40
13:40:51 [ultranest] [DEBUG] iteration=361, ncalls=811, regioncalls=16440, ndraw=40, logz=-181224.81, remainder_fraction=100.0000%, Lmin=-181149.18, Lmax=-172547.40
13:40:51 [ultranest] [DEBUG] iteration=382, ncalls=835, regioncalls=17400, ndraw=40, logz=-180599.81, remainder_fraction=100.0000%, Lmin=-180582.08, Lmax=-172547.40
13:40:51 [ultranest] [DEBUG] iteration=400, ncalls=858, regioncalls=18320, ndraw=40, logz=-180178.03, remainder_fraction=100.0000%, Lmin=-180167.21, Lmax=-172547.40
13:40:51 [ultranest] [DEBUG] iteration=418, ncalls=883, regioncalls=19320, ndraw=40, logz=-179812.98, remainder_fraction=100.0000%, Lmin=-179792.01, Lmax=-172547.40
