,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,theta23,theta24,theta25,theta26,theta27,theta28,theta29,theta30,theta31
0,0.233154960877083,0.50321607924641,-0.263967183810144,0.918060002264656,-0.685132561132712,2.26032530984863,0.007570801498312856,1.02127388088136,-1.69993963089901,-2.41124159091622,0.127177175365493,0.450668741291504,-1.91628215223981,0.810111753574999,1.42301415301815,1.33644513988658,2.78411431601593,-1.05304224179087,-0.783189050304759,3.0818724913839,-2.31798187854504,1.15271524340101,-1.17580134221514,2.43190934839595,-2.74771989421581,-0.913913995501821,-1.45624731557799,-0.547304414423247,-1.99125365118241,1.7826120509662,1.74887865896949,0.001847307922746529
1,0.173887982433116,0.482153958848092,-0.473531576245258,0.823209571420254,-0.783115628809274,1.88847921034083,-0.192645577589224,0.97705895913021,-1.81238572043085,-2.65350671502982,-0.06328108623248337,0.318129817365249,-1.96420053865299,0.611119263706925,1.37758218071496,1.17324648783003,2.44936970151164,-1.23555843452737,-0.913282961303904,2.7485663671967,-2.38701439735242,1.1086284668187,-1.51663528146777,2.26517230189113,3.0368339999793,-1.058171429944,-1.59924089964432,-0.570834957317806,-2.12812710727955,1.63060353702757,1.54002994894895,-0.270038706871894
2,0.213556441249051,0.542813976197232,-0.420799387857095,0.845012038653965,-0.655246369885469,1.94933214456754,-0.206700482523193,0.909919956740888,-1.68304371981732,-2.57879323858145,0.02989332003030492,0.279880915809266,-1.88103183017131,0.68906520377782,1.38577833608986,1.19431493651108,2.57754751298784,-1.16549395490034,-0.944992088277785,2.73884379712339,-2.38707954390253,1.14609004418546,-1.32543772572875,2.22428869888364,-3.05841187532915,-1.13684417699593,-1.63633349942505,-0.516948494725842,-2.19535742035265,1.80899875961864,1.49741460686988,-0.273355346631292
3,0.205719149702267,0.443948144111682,-0.510330586196181,0.765009232527029,-0.766148628879791,1.85844364029738,-0.185032869254402,0.882423331036891,-1.802513440133,-2.9455019615114,-0.01515086806650325,0.339500067875815,-1.96748810099295,0.626538331717807,1.42784018132966,1.27014106520856,2.31346413547377,-1.26684942683663,-0.998458281249716,2.869044404891,-2.43528625578459,0.987207485358868,-1.40544529733699,2.08247677877407,-3.09080723132437,-1.16034657745648,-1.56019095621671,-0.64762370999181,-2.16174700305363,1.74433978067412,1.50621442326564,-0.319429364371916
4,0.229905952757375,0.505915774478322,-0.296158227457063,0.833872930235688,-0.517147730255371,2.19833544647754,-0.04807212822196822,1.01028748058444,-1.54585167404493,-2.57189022594307,0.08573183507952206,0.380492069158141,-1.80690204598102,0.569808630986547,1.49689984787537,1.40986175281503,2.91680035529575,-0.927053605449611,-0.743554367056885,-3.09804292419398,-2.42550066897316,1.31148878187228,-1.22782773233507,2.34868016801675,-2.93262682634689,-0.839352560423129,-1.44339303259687,-0.465090385799897,-2.08289400391637,1.91736828262376,1.7642928173999,-0.187253636128126
5,0.212886818367371,0.536784636092235,-0.319208824308323,0.855737809257358,-0.661666490217229,2.13689893640452,-0.132540097717002,1.01020412314024,-1.55867116455258,-2.66129767101739,0.100174992947691,0.286321883251675,-1.82846805474034,0.629811575817656,1.53080704429926,1.36212445173187,2.55264511810796,-1.1393086448977,-0.805712723297244,3.01635559915774,-2.22316134247557,1.19480812319891,-1.30236335202218,2.42493763068811,-3.07941903069673,-1.0501700703095,-1.37824602592507,-0.471510386124356,-2.13506551632464,1.9305313251364,1.65223164839755,-0.231496547803131
6,0.632996205021816,0.91094280708434,-0.03225766194654603,1.24576942590816,-0.235469950441766,2.76785690365193,0.379842986602242,1.35257004682042,-1.26233853680712,-1.83256206444683,0.507439489805434,0.7924428041429,-1.41600790271953,1.11256647828011,1.95049468410468,1.8154662257874,-2.70676562868562,-0.764433109881532,-0.446907480379748,-2.40008168023835,-1.63899913857761,1.61719030351336,-0.988746537757049,-3.10841550977812,-2.11662889169964,-0.529015373216229,-1.10402259767234,-0.07832497989711087,-1.57896455063903,2.54073474086917,2.10759209195028,0.131566060729556
7,0.438678385514269,0.583987230921771,-0.345036825090323,0.896161808391506,-0.557920536593886,2.37115996977228,0.06812619945738975,1.13621368967721,-1.47263536674419,-2.52370419476625,0.297386378502315,0.522816060716803,-1.65241621681578,0.773260466266452,1.57320696597204,1.4568326186039,2.83438188761424,-1.04643432614936,-0.801053091234348,-2.99305274602333,-2.22256891947363,1.19252159561039,-1.08387750458617,2.56881466836322,-2.60525100833613,-0.826996603337564,-1.28552738324476,-0.415408813965259,-1.87572111904535,2.1565083118269,1.76856645904796,-0.08727702802793835
8,0.247609921967811,0.652606968263059,-0.281405444899524,0.89632609255045,-0.690212777187216,2.13582707439281,-0.04259886137784384,1.03657179499862,-1.46859912265711,-2.48429747211667,0.130506648422176,0.484834160728283,-1.71812471638068,0.835913953278653,1.66462742268324,1.47052345851018,2.6117794427268,-0.999947714793709,-0.715481901738703,-3.0651901021329,-2.15775260937043,1.32414086238614,-1.24768853088166,2.2698060350419,-2.74450575901797,-0.881579486694199,-1.34130084653965,-0.587801146445506,-1.88383995801151,1.9991072997982,1.7813615745151,-0.253430346610548
9,0.254657553984836,0.606486515872205,-0.310668277789994,0.89924034784511,-0.622451820188878,2.19653056173969,-0.102000985762443,0.989684190198239,-1.55987298680221,-2.59612237780786,0.007069213539298569,0.35620062911801,-1.73031409860677,0.720897763469958,1.54171217111085,1.36824150011319,2.67751439688669,-1.05981654125662,-0.728681191032324,2.85248370169441,-2.29248708702723,1.19879336408471,-1.24695303469247,2.47896145726731,-2.73960497292655,-0.8789206080031,-1.37621069740418,-0.409534503985547,-2.03333533178362,1.88008464171276,1.81411894512336,-0.283476407491091
