,theta0,theta1,theta2,theta3,theta4,theta5,theta6
20,0.18801956426239583,-2.602674865884211,-1.2626468690874517,-2.9553562480741977,1.3459813827069727,-0.33492152733697017,2.183299295597468
21,1.7234453013682132,-1.4237526531580944,0.1205021280235498,-1.7426748323132335,2.3282007917247354,0.7170967768961416,-2.5971637784288655
22,-1.5497024378760142,1.904328894954238,3.0418874551897863,1.0943640451764107,-0.8354028308589952,-2.222315677606958,0.6478070120350278
23,0.3855981733502367,-2.2424568002561593,-1.4992494027948955,-2.81987379943168,1.259459370318815,0.06994999610309824,2.3682969595987915
24,0.10361677567130911,-2.415055009067668,-1.6038098358754398,2.6160469748767454,1.1321769672783584,-0.8557673309359751,2.002248394377135
25,-1.6315664316736838,2.1191847433212607,2.639171859948559,1.2711220434820334,-0.9387495699067049,-1.843863974376722,0.4978926817564962
26,-2.232552922992113,1.2667056049751264,2.1324955406106083,0.033002834544334676,-1.6685500895720848,2.685057690763897,-0.5122829617778208
27,-2.5669289184818753,0.9194174042052471,1.860122294619339,0.19451114131825323,-1.5760734380389358,2.6194721327497024,-1.124733043580613
28,-0.5304166381767338,2.6708740352358364,-2.56519826285443,2.0293040135004534,-0.03149543441187888,-2.016193959789444,0.6874727004896317
29,-0.21804021300350218,-2.8906982155561822,-1.8012807731061473,2.5227952442206734,0.8009354719217975,-0.9980344036623836,1.7686698696999048
30,-1.6120923324344736,2.023219786070599,-3.0984561579248213,0.8963289605955101,-0.5534085024379615,-2.80224207103167,0.22212749038199947
31,-2.3997677614321016,1.086240490815167,2.0974941005038232,0.10346455409784601,-1.6937518472536208,2.911835807044375,-0.4249657784249511
32,-0.846136974596723,2.7183799017527015,-2.959111427900885,1.5571627962558392,-0.26931882044288546,-2.0335422620340333,0.7484467432402827
33,-1.261158270667134,2.5627166862133035,2.8350335612823816,1.6508248318151346,-0.28334623406665715,-1.8989162272366367,0.3394845290491129
34,-1.1641120226975226,2.283778245593761,2.7762630561552752,1.2725405224141075,-0.7703072636613235,-2.4505232962594947,0.18366318251771155
35,-1.9897191971646928,2.0670605379525595,2.4302213013195706,0.578683099625612,-0.8437253260936479,-2.5270483894644657,0.15874163157502014
36,-2.3742641315160062,1.6443719935890322,2.341489595242842,-0.023143957083909227,-0.9838943031343819,2.9873809497159547,-0.32394261748301384
37,-0.6968484280601192,2.8142388280354944,-2.558012715846747,1.82096599259329,0.06849008854412603,-1.9181898682686198,0.8855081914640304
38,-2.917232345000484,0.5893039144804475,1.2928688177293008,-0.2248892827546,-2.267383129265476,2.450689586224022,-1.2289109967219578
39,0.42455399970043395,-2.0834187999740177,-1.2361058192444774,2.8550681953385,1.515706878876516,-0.8858772872715851,2.027692555064718
40,-2.94056428439402,0.7313015142888224,1.0135071855750981,-0.5193305060996998,-2.6439465267923525,2.707258476101514,-0.8694943277953555
41,-0.12765208818772494,-3.0309566233462597,-2.228125116067785,2.528126288633798,0.44550877018329704,-1.254915292173369,1.338951332195823
42,-2.049876355484331,1.2627348265240592,2.1202004437012896,0.6174331742772685,-1.5205887398761546,3.089901199360064,-0.5826185018606719
43,-2.3140118410481674,1.0996759866953079,2.3451800195128234,0.2366007210490201,-1.5350217681031695,2.708346216995653,-0.5520979960112492
44,1.013125658180042,-1.4833177755109606,-0.855284447104245,-2.5535199071279604,2.010282466188114,0.2659576880304697,2.847994421352888
45,-2.8230743270399565,0.4325893643911905,1.6197932977568468,0.08229200554243774,-2.2065944421100956,2.744147466667565,-0.8781021147884834
46,2.7362606386857555,-0.31525018562517554,0.8859603477056972,-1.0663922474026744,-3.1337102134593815,1.4570688917673513,-1.8204931687229284
47,1.1890851351563507,-1.565939982817914,-0.6919278148630316,-2.6630159824861823,1.86241738445183,-0.1449447431011649,2.7763698954398355
48,-1.9189441118622321,1.6213775502085574,2.4083159952208453,0.49477702651723465,-1.1152539003098176,2.8583703654964987,-0.6240005569947948
49,2.8805877254577568,0.11679416860436158,1.4177497388702383,-0.21770733846589752,-2.0711659641257425,2.3226034134533737,-1.560853006618548
50,-1.3908433757278174,2.3923183677892563,-3.0806232705191965,1.451650005800378,-0.14133927718043518,-2.0354920702713333,0.41762727775358865
51,-0.6037262617333667,2.7997242605776855,-2.621019153798371,1.9922436808164383,-0.059878561215080214,-1.6419116449342015,1.06473625961575
52,3.007386764436177,0.3420954829460356,1.0096148906734168,-0.7987332665532367,-2.5091748748389406,1.7708233134248392,-1.723366032935452
53,2.7362139765127287,0.5334318280084929,1.3337882476025567,-1.0943106366333786,-1.963638754570051,1.9498452887342401,-1.440189024504763
54,0.9074099625951261,-1.4539556893498622,-0.8164154787201957,-3.0132500828618185,2.139324108277811,-0.39536457408735154,2.4925715984567147
55,3.022062649047464,0.37808725223545897,1.1720883733316712,-0.36126754605690015,-2.275101012807352,2.3688095817962207,-1.4487433801643375
56,-3.033902652763409,0.29257973146396477,1.2537729364411925,-0.6557141218581232,-2.6267646269045333,1.8268153882656195,-1.4859653284436878
57,-0.4293397694213026,-2.9004277860691876,-2.303342821102821,2.5847384496500143,0.7364308099881492,-0.8899448716802678,1.3487517195789733
58,2.1078469388318006,-0.5670849231954712,0.3450141326731305,-1.16675881091834,2.970135600798898,1.7778730604156372,-2.0441841249709194
59,-1.3880413634889346,2.1957746655411046,2.911801929713339,0.9244673591041612,-0.7456325279918681,-2.6402420686850108,0.31029976000705123
60,2.754826292194773,0.0479639371649047,1.0679261532884803,-0.6422025639375184,-2.4545718528647136,1.9775375536742497,-1.7349214476144856
61,0.18172700934013003,-2.4091600590759397,-2.0026712722047497,2.4587752205957463,0.8436161739414868,-1.356355920958722,1.4727461772500956
62,-1.247689895117697,2.20049698113727,2.7167349993106167,0.7169601428003831,-1.0968666005308294,3.074405189721467,-0.10679563897467964
63,-0.8906408746309917,2.8318935458552046,-2.1586528379453656,1.883634677184337,0.484986402780341,-1.7258725808736657,1.065794862708269
64,2.1244784442010634,-0.4297249811229254,0.3225710232187692,-1.7831379975686403,3.004333816730515,0.915478136936587,-2.361814634466087
65,0.015075180247373194,-2.6033346579885785,-2.182552822424914,2.5393851152777893,0.746486327374034,-1.161288038400262,1.4157022301457138
66,2.8182526714318796,0.2305798701774536,1.2087765722771822,-0.5575507511908764,-2.1468581661280095,2.085117781100034,-1.747868632718976
67,-3.0615533193435343,0.9452096890248749,1.4504259385550555,-0.7119570310094736,-1.718373090211636,1.9967099447798609,-1.4414371008507134
68,-1.2442463575276554,2.4662416192709795,3.1165286559791667,1.4433588651187885,-0.3217369947950531,-2.015134284626681,0.5517067154087342
69,1.4673033501847443,-1.274040216370991,-0.26377223729864924,-1.7739707602282948,2.578655331618059,0.7745457282602982,-3.110319390879537
70,-0.7692539269241644,2.4898585922499366,-2.674253840844464,2.059286246026453,-0.21434936755855938,-1.5779118840382913,1.0535606751126712
71,0.30974912145686806,-2.274758053818383,-1.4550303366644497,2.6060090457474776,1.123023263308232,-0.7861105766775454,2.2986188904275573
72,-0.33736090878332115,-3.0023416582465754,-2.1692820596140105,2.25980422869992,0.7420075686433201,-1.5567794915699071,1.0126618006239154
73,-2.8952199690414804,0.5722479412157498,1.5813544485086726,-0.5076382435561015,-2.268873355289434,2.2528186213923416,-0.9643611306205421
74,-3.0782898892337363,0.6954996003322962,1.4773199576185392,-0.37174373378860825,-2.0507759802778294,2.5984741818946646,-0.9967418704613131
75,1.094787304854901,-1.4349677294294796,-0.18820828717115917,-2.3886955193785404,2.4691028798842454,0.2999344400131427,3.087145443280651
76,-1.7032371999893396,1.7065720150060204,3.118935513634348,1.0761678311655132,-0.7770521624103084,-2.558164406648853,0.35726642911567924
77,1.0016836849296624,-1.8902143730269456,-1.18970011322689,3.1196021141284733,1.2202618535833072,-0.6868476562497471,2.3546174822246555
78,2.3140899724862574,-0.608428365554485,0.27900044587018286,-1.398127988618833,2.93076204566697,0.8882818958937347,-2.685780627479
79,-1.7758733269300815,1.5982694890002207,1.7324792993923026,0.4965409146291052,-1.6981081182260942,2.8525329144905998,-0.8899915604782143
80,-2.160063879995295,1.35415881823749,2.4898446298150425,0.7685531552510448,-1.1226754614134613,-2.8678187530893613,-0.2789236422556802
81,-1.406934196254971,2.062251053901604,2.9926198692486734,1.3002625570924446,-0.35873119272657356,-2.6061974945435584,-0.14634786383659254
82,1.0019633085323951,-1.4172365441036232,-0.790090068909877,-2.8642397271243185,2.039223178786592,-0.02605175412026104,2.874737477488558
83,-3.0982205006746186,0.17164645976995202,1.2504573420609506,-0.4287813468177476,-2.7819985051108533,2.6560394302914707,-0.887689758900046
84,0.7599363885841688,-2.057764726499489,-0.9279362539606708,-2.699949945761674,1.6192851675982902,-0.03304281570609005,2.6670834147554308
85,0.005639482876814852,-2.4297395190155573,-1.294347112309333,2.8755166980616007,1.3941733454930276,-0.4575253928157091,2.2076539745495567
86,3.01692877119418,0.35181723180523083,0.9201274529363161,-0.9041063985046882,-2.5782794058556537,1.5523764645563303,-1.9052450886273857
87,-3.1266706474944685,0.7230957122587776,1.678311556524167,-0.46793188830079785,-1.8771287258027463,2.5663021592466664,-0.89563212445274
88,1.2661924554376578,-1.3413831228756583,-0.5671062854389107,-2.231689790432984,2.115378906219412,0.6913560133011741,-2.994609820311716
89,0.4729987175107606,-2.2855115577674585,-0.9382190724687319,3.0966677930839435,1.4144217613745003,-0.4031419825393442,2.65701940054817
90,-2.798719772901534,0.6917989137536052,2.1342669528151217,0.2327508132908533,-1.5674516946319401,2.8075225565308064,-0.7833927648513134
91,2.512075956720395,-0.23683147956058884,0.767938744624033,-1.2115334654772383,-2.8962135971220486,1.2150960374781872,-2.2023571850265133
92,2.4086222299778064,-0.6574796481485082,0.7260792964931907,-0.9907083629255229,-3.0578395637894418,1.2212158771257478,-2.306518800806066
93,2.5210720342781587,-0.48055562507971034,0.1804357529174034,-1.3202892544273197,2.709249828706507,1.1946294510723334,-2.395278717481759
94,0.7019769984714085,-2.558380904830966,-1.4631306618717264,-3.046199136136853,0.9587045137359379,-0.9413815251329186,1.747878448405601
95,0.15315708172260079,-2.133191606569582,-1.4741219290736745,2.9375179447667823,1.4202419498131893,-0.25441806240355186,2.294912832412141
96,1.4465476439187839,-0.8068005321293368,0.11713181577641085,-2.1101657462745567,2.9622691110369286,0.9572673323717853,-2.588841896316637
97,-2.1103964085336786,1.0840206410665685,2.181375840903132,0.7050230291245071,-1.6478802033522022,-2.962541666473691,-0.3238011154257421
98,-1.112248589139936,2.28434561337753,-2.673896265013879,1.6263315566411776,-0.16083894570292973,-2.3080600217811726,0.5160896779452471
99,-1.8710937390580362,1.2218933732979096,2.2636489186029363,0.9564270581268631,-1.8199372940168037,-2.3505120541781572,0.10939201365281925
100,2.3516733939334364,-0.21198234107641287,0.19309125785100303,-1.4884864837895353,2.8726014890421374,1.640712862066955,-1.8599232443354143
101,-2.7669902769458306,0.6736958334007204,1.4672472409179294,-0.3198327218560067,-2.159576175140157,2.0649884890327774,-1.409035263894478
102,2.524091622706413,0.02392866624541558,0.3811668829775968,-1.461172566135091,-3.1050996280292846,1.3815773750260307,-1.9563272196454151
103,-1.6365454198769722,2.2366110397009855,-2.856387280398689,1.3989060018753854,0.09857177992808983,-2.0474650822054845,0.3022122383900444
104,-0.5581483248396721,-3.116741702770502,-2.8087677097525847,2.0614028262073867,0.17975498590584718,-1.5526791151922281,0.9617241795854833
105,-2.145501610382749,1.2322660870076227,1.6362725989941245,0.4199202567196947,-1.6496149711520915,2.710305747413247,-1.195996376344319
106,2.9381720916711473,0.10406574702323321,1.5450896382449224,-0.4107317056705299,-2.2210837017253,2.069068333109213,-1.4209077244781
107,-0.19870417736102922,3.0454690307902235,-2.021948522778206,2.456084828006891,0.44891705263894816,-1.5821654329284138,1.2061441967867175
108,-0.9521670459632913,2.5888408939348984,-2.2498624420537134,2.2081603480321887,0.5741370018255636,-1.5803289299956147,0.8052148948133975
109,3.0386026197851965,0.46970136448227406,0.8011113570620602,-0.5565280648983965,-2.2605037578203717,1.9388220297448782,-2.0056685656760695
110,2.2565970736399192,-0.6149059561502888,0.39454053486865265,-1.5841479098713809,2.8545477402100436,0.8247029881880996,-2.4993794572473975
111,-3.081803812012424,0.5713574558762428,1.3720237980255845,-0.26573677476912716,-2.150776851450103,2.5604919967423427,-1.1461428470493042
112,2.9395992012377055,0.2372535545940946,0.6384341264439121,-1.1068360217498632,-2.9564415129896235,1.517800619512607,-1.882511162907068
113,0.2732585670999583,-2.363249209972992,-1.7584174433228952,2.704772107374353,1.1057195255259271,-1.1238516264580447,1.5989037724816497
114,0.4922639361542493,-2.4496416763482247,-1.8742506179751648,2.90078579076883,0.8582637071336704,-1.064613263734496,1.529200291327527
115,0.3438426381645885,-2.128991621680285,-1.248587258144084,2.9747635908258907,1.6621641842035202,-0.665069789911893,1.9864013942110474
116,1.8608696753970833,-0.5481829215243547,0.9568662463130511,-1.3012187108006195,-2.693559917134703,1.5429387740935994,-2.1121514674017945
117,0.5238407674667122,-2.1636234802437966,-1.6785228691826968,-2.9995628283041604,1.302617244965052,-0.44826329927539665,1.9359837056756497
118,1.1879535342857082,-1.3927057711061386,-0.08255335131465022,-1.908538702377175,2.5276479629943553,0.951394361956972,-2.8287338035478227
119,-2.1493459409065347,1.1467227553224437,2.427191612935801,0.847248033353147,-1.2386259613810464,-2.98751090534607,-0.38977514648210804
120,-1.616555285326224,1.883499029663258,2.793631211401855,0.6284994208579169,-1.0434836701615107,-2.6806912986660234,0.44167242501580595
121,0.5134575324107495,-2.213405741267143,-1.3545078979402536,2.8512740069964213,1.1553936069577824,-0.7256153121940104,2.295904044773147
122,-1.780425990019015,1.672513064416288,2.6700003473424445,1.0962858427572149,-0.8845114649055114,-2.599959486720138,-0.0714643301661262
123,-1.3129721542911585,2.289804881495265,-2.8360241655259055,1.5777029709454828,-0.20063520114751224,-1.936350929195771,0.7056971905949971
124,-0.9960790255499273,2.504011685264829,-2.492622496369612,2.035149804789296,0.2792709748337901,-1.7391396055855879,0.7268999010575331
125,-1.213661304072755,1.8313962181510728,-2.8765649509505278,1.2350220920931636,-0.8712944623159767,-2.2874709330439598,0.9400786059339798
126,1.8337142947528546,-0.9229833700377775,-0.15491263396670327,-1.4268566878742892,2.9109562517133827,1.0313583536360331,-3.0304917030707412
127,1.8403509360937418,-0.6292256705073027,-0.10866263763845982,-2.241578166415315,2.6347090580656314,0.5331560653138506,-2.644018999809553
128,-1.8575912432180557,2.0389438589394517,2.304711688818853,0.13875403900910493,-1.1837294641659737,2.696910884966603,-0.32390145312578766
129,-0.6262912748145284,2.680396323131325,-2.4632280785914857,2.079432571836469,0.20336138804663617,-1.9835169861578927,0.6551846035641289
130,1.895846320834542,-0.692070630449331,0.35711988001366124,-1.7126709588932578,2.9289464683399573,1.2363029996548587,-2.171831657759684
131,2.198281621566352,-0.16768323882656586,0.3659779857840031,-1.2297278989597447,-2.9821826658385073,1.7484632952868202,-2.0581060003279736
132,1.459013747187536,-1.4413381514770032,-0.20920935540616098,-1.99031234101796,2.4099183297459223,0.3237416877553815,3.0085874031568043
133,0.014306821905514262,-3.050388245420027,-2.305022430525582,2.5443482350842537,0.39669066636861366,-1.4666724212919464,1.0450926018559066
134,-2.2914909944446515,1.26582262858551,1.5585481864109925,-0.2860525906428261,-2.0926485845782787,2.1493057383308227,-1.0987643179980335
135,3.0108196512175103,-0.062346132708092715,1.0983645085576768,-0.8799886966677443,-2.898661869950842,1.1951565757636942,-2.0708596578342116
136,-2.6390917651906167,0.9015839291662432,1.8139981015785984,0.10065626503622513,-1.7248493631857609,2.704450469333949,-0.9423551247962576
137,-2.502395746103769,1.0218394293287465,1.4881477957491889,-0.1935944966348871,-2.1678538985434623,2.5994667462666996,-0.8475814941284732
138,2.832255430547082,0.12199960895075496,0.6639823977952337,-1.108754002139933,-2.909147973407905,1.4151926386214218,-2.0106835518850907
139,0.6904239912172276,-1.663115412093551,-1.2620687931448982,3.076508482358162,1.721693600061353,-0.4996288041728748,2.3129370654668056
140,1.6943009831228746,-0.22371025053224752,0.018859685693217144,-2.198944701397051,-2.9495287923889513,1.0613296257357503,-2.4175812716904423
141,0.44384739358667946,-2.0266969922684126,-1.0435531335965078,-2.8645887577540208,1.6267218123906548,0.18882544477370156,2.7081714325710773
142,3.0851826360441255,0.3189279101177021,1.2833066165698255,-0.2799037966922796,-2.267608752338104,2.368380321320911,-1.3926300440958728
143,-0.42051158276497314,2.998424991483688,-2.039853041238487,2.2266968591387624,0.33410413053512433,-1.289522149582638,1.63677711608387
144,-2.9291841371941554,0.7188691386372528,1.5557887623583964,-0.46262901596100625,-1.9384909767123302,1.950584073044119,-1.4918971553968445
145,3.046483222670368,0.21435730265399436,0.597244344881567,-0.8681453225275244,-2.681723955967669,1.3261577091658767,-2.455764190604824
146,1.258019372789834,-1.9409654918884958,-1.0074837325521933,-2.457810895355846,1.6087425154856247,-0.3576239934868872,2.199530216733289
147,-0.04484108313713284,-2.8252666905603228,-1.980213770220058,2.388510888934515,0.7016053418808104,-1.561114753341014,1.2341685266325975
148,0.5782862490000807,-2.3373736259149984,-1.5538932918648467,-2.837249885727032,1.03919135593585,-0.122231617071029,2.318641886148435
149,-1.7931539452637133,1.9107782316143767,2.4072554318129464,0.7467409532326786,-0.8252645201667506,-2.9902534917217976,-0.44586332757125563
150,-0.018786798913165915,-2.807696905022003,-1.8575303936371526,2.798448250399051,0.9192765539888186,-0.9714140413325053,1.5486930922899254
151,2.140376344296122,-0.25360464143786754,1.2102075693134249,-1.2276366377051318,-2.3181620856845697,1.4623190850305279,-2.1334063757236805
152,-0.2335864504385834,-2.9793619114356287,-2.802192925661697,2.2066924662963276,0.14593130579981636,-1.6313778832446735,0.88532542206266
153,-0.35472297174027356,-2.9372285723313007,-2.4910895972304,2.3085163668696245,0.3340159067915771,-1.1166264273984872,1.4071747238708026
154,-0.11103613340347021,-2.6084201348678673,-1.9507526872265866,2.599466001112272,1.0667766922920556,-0.9950829892507834,1.4702942098848018
155,2.6082231280146675,-0.10507852196854052,0.32126616655628804,-1.2308863580193021,3.0855008298246633,1.3823507006326663,-2.189044653067551
156,1.2385280877285536,-1.541821073360713,-0.352186279353408,-1.9759486241298776,2.054966481289455,1.0742864325960357,-2.6792527729608584
157,-1.1132544638325061,2.435862377803817,-3.1304737598155814,1.7656004419244815,-0.07710190993266651,-2.023624488723483,0.2576648428997984
158,0.9490138856695772,-1.8563853536200077,-1.1899711786633453,3.0198748494012313,1.222905507487622,-0.7268131132154164,2.3965641567479787
159,1.0359979765754728,-1.794437688856608,-0.805597167497805,-2.566641797950062,1.960364054428474,-0.2555694524689404,2.3556581051857464
160,1.9000245590963976,-0.5863262501984574,-0.20696414150028286,-2.25000280411075,2.5395242421233846,0.2908803991411126,-2.8759074680798093
161,0.8006700009901049,-1.3497800697005549,-1.3263768198244723,-3.0140496324781068,1.890275278460865,-0.19855335567472684,2.4941105449714227
162,-2.901021811634581,0.7784221651099416,1.1966488301843907,-0.3667448453089249,-2.208791391204353,2.3212590877880013,-1.3024947307380719
163,-1.9530028852779495,1.4196252133384142,2.2944623354825717,0.46162333220970886,-1.5030058311112138,3.0625879378177996,-0.3434699690932447
164,-1.5442903384476454,2.11833792829427,2.8306217131966913,0.9496844769135107,-0.6530293769169015,-2.732483634775996,0.03201950382585361
165,-2.8150874896844904,0.4546043034106795,1.4692960032135807,-0.3556744701630626,-2.4219291400464904,2.1551395154551614,-1.2224707280527511
166,2.7390129087164494,-0.22554521924879448,0.5029586102338747,-0.5801175528029433,-2.9229300514879286,1.8148846834736558,-2.1151026066152285
167,-1.0175595276919311,2.226166485723118,-2.7909081255543544,1.6304152796992057,-0.44820483191194593,-2.0965497884927924,0.7776652610874121
168,3.0979466007196916,0.4318061353400718,1.5002317141899018,-0.5172147823061158,-2.107136228622376,2.0650008526435037,-1.4030037488972376
169,1.8553113531494456,-1.3048857430861818,0.09089284633535362,-1.7382491388284502,2.33806464302657,0.5105117063166272,-2.8283628369771705
170,-1.55869101147946,1.7673996312519011,2.7922772879372477,0.8550629282006331,-1.1130220020753587,-2.752987426264527,0.1995829221716951
171,3.1060644256864682,0.09373387117088575,1.212451880570813,-0.4568392549604293,-2.516015813659487,1.8694829721354143,-1.6743675572229022
172,1.1843728384945122,-1.3603467957623383,-0.680811055101503,-2.8015937045323285,1.9776685539810486,-0.047882090547225115,2.997004905520705
173,0.15317626180064023,-2.860399990893212,-2.1396576475733844,3.0804750532752525,0.5896146328765984,-0.705426638150888,1.6222417660472663
174,-2.2957637470486914,1.3574038495476701,2.117862598498083,0.18885236998285157,-1.2705888296309125,2.6328824116258334,-0.9312375829503474
175,0.92596241932646,-1.8545916916966407,-0.6722281251600395,-2.6581833814215305,1.800778959082833,0.009793407139756365,2.8735258063775646
176,-2.6349639335893995,0.8405165962051385,1.347850865278322,0.20594379666838317,-2.176192494048588,2.939733544038046,-0.9574240272527659
177,-0.5573733662547786,2.848779965293752,-2.2597351433784203,2.3312215655378603,0.5102283527063003,-1.575429570485012,0.9261351490465453
178,-0.09252098384454631,-2.3472311110343633,-1.9306555534979482,2.014023667901715,0.9948991648627205,-1.5747637889121326,1.5965817167985226
179,2.886858073701209,0.0002857705305706968,1.0010259910369506,-0.8800258046474098,-2.765551638480165,1.5174066340085555,-1.872343900672487
180,0.376433002639709,-2.2044162062933617,-1.719463054137506,2.548325481132261,0.9633675442059102,-1.0740615774333004,1.957371716368781
181,-2.403702247807815,1.4405436172683674,2.036257080152487,0.038203478817854644,-1.3846126337180542,2.8893818511188933,-0.5438533343857563
182,2.1948876000145487,-0.4266737864734165,0.6007130343911647,-1.5886620423860083,-3.0261896341557466,0.8118488148746636,-2.5308775402442456
183,-0.126430891251853,-2.8238562324034673,-1.8886196091117036,2.220409272287001,0.6374789120779425,-1.5520597600966297,1.4903310489344388
184,-2.5711518260792214,1.0916708958538293,1.7718252756760033,0.6316821251835221,-1.5024052095559308,-2.9216296363933143,-0.7780675571176212
185,-0.9572292642729437,2.5580304056548213,-2.825611504474243,2.047734876240976,-0.023222621844415547,-1.5817847969027945,0.7924906387666182
186,2.865753414655689,-0.23270718976312937,0.6887112077841804,-0.9641794608388282,-3.053319045272115,1.1535639894689818,-2.391429399700513
187,0.7774537381643235,-2.1626921757691155,-0.8867183585514075,-3.046846214017711,1.3439441524540443,-0.43091940493474673,2.684488541038734
188,-2.121673347568131,1.1936886100990303,1.779517300958121,0.6836807090185203,-1.6962933492751693,-3.11280456706296,-0.729766473373805
189,1.1194095042202283,-1.5766867754983913,-0.5877746759417962,-2.663589115782608,1.9450283501554875,-0.011729406280378713,2.944725385586166
190,3.0306017908612546,0.23195961665675546,0.7530055966729028,-0.9330716364206145,-2.7731566940808,1.3633768704983358,-2.1453418467111227
191,-1.2125382708840542,2.561016941521454,-2.613666192572635,1.4689289894217543,0.14341758107964145,-2.0740586963438807,0.6815766683400877
192,-0.2698706207140183,-3.009054620272727,-2.2529057762337943,1.8999014796163585,0.23244368772551888,-1.594454739114472,1.5080757067157091
193,2.1371092862652112,0.0027488301797295193,0.5020994650850947,-1.4713487713080424,-2.6850184916215416,1.6287622073809298,-2.043619499932071
194,1.3201381003545143,-1.64019671990667,-0.6577461686769358,-2.5147425395700957,1.8530818722568734,-0.34887987362581424,2.487803045952892
195,3.0364716512547756,0.1933040199569338,0.6235431797004555,-1.0846087916334068,-2.9558611611684174,1.0989475801424475,-2.3621424425750623
196,0.05653518765226835,-2.6722381442247753,-1.8160684657174186,2.410493234925279,0.7556521849582467,-1.4120642088892845,1.5536731303626226
197,-0.3979552064173551,2.746589940514197,-2.2357225768288247,2.349860264161285,0.05109010447353661,-1.3170095304361402,1.470904261834282
198,0.4872579100297025,-2.817719836619022,-1.5607605961970392,-3.008285005791729,0.832654322089949,-0.7809204986181072,1.8974794819444243
199,-0.5340283475424282,-2.860097416618832,-2.4032522733235777,1.6687007098043989,0.5213101561222788,-1.829544427295894,1.203612016382219
