weight logl k1 k2 k3 k4 k5
0.000000000000000000e+00 -3.625189970409826189e+07 6.410428128557688066e-02 1.124080655710362198e-01 6.867087122557725687e-01 2.992285901814901727e-01 5.171318515413492189e-01
0.000000000000000000e+00 -3.625189970409826189e+07 1.210812054567200757e-02 4.273188505260224757e-01 2.302967393067529844e-01 3.336273797360387317e-01 1.554643260401002980e-01
0.000000000000000000e+00 -3.625189970409826189e+07 9.836265546668738757e-01 3.309892084662358069e-01 2.774500224433784634e-02 1.242466044361564270e-01 8.027806075775772987e-01
0.000000000000000000e+00 -3.625189970409826189e+07 4.663932126998743266e-01 2.236016721134186369e-01 6.230340362839916768e-01 8.524268143458474389e-01 8.699051404472215587e-01
0.000000000000000000e+00 -3.625189970409826189e+07 5.020294405006398009e-03 1.332405436648427255e-01 1.301132507266316019e-01 7.366894208791685550e-01 2.588625714997969673e-01
0.000000000000000000e+00 -3.625189970409826189e+07 9.959867536264872534e-01 9.552114209289964686e-01 5.141722261256195248e-01 2.651182675144035938e-01 5.126392137353730227e-02
0.000000000000000000e+00 -3.625189970409826189e+07 9.383682165904313477e-01 3.295581239711711241e-01 5.634496263165769125e-01 1.139605369122933531e-01 2.676815075403845556e-01
0.000000000000000000e+00 -3.625189970409826189e+07 9.272594225061268070e-01 5.927113699108453870e-01 6.961608460583683655e-01 2.287721522695955745e-01 5.331294139777634777e-01
0.000000000000000000e+00 -3.625189970409826189e+07 4.427963815192408337e-01 5.750516702984763695e-01 8.769177653861713884e-01 1.949188359302166385e-01 7.833210636540383076e-01
0.000000000000000000e+00 -3.625189970409826189e+07 8.303833757153842310e-01 1.197640932659331803e-01 6.077076551665878679e-01 3.103417524674145778e-02 5.618491528680098490e-01
0.000000000000000000e+00 -3.625189970409826189e+07 9.688456775514606711e-01 8.246551909903460098e-01 2.067125493198931352e-01 8.151574917375159490e-01 7.526885093822180961e-01
0.000000000000000000e+00 -3.625189970409826189e+07 6.083166349225488378e-02 9.860565522122836102e-01 7.501061217239798351e-01 1.910641376814312675e-01 4.154094398570683522e-01
0.000000000000000000e+00 -3.625189970409826189e+07 5.860511037869893247e-01 6.067470177339401305e-01 7.688191233212688935e-01 6.566503560931746808e-02 6.991894224406938196e-01
0.000000000000000000e+00 -3.625189970409826189e+07 1.468016024616652926e-01 9.481506431953435898e-01 3.038514571149472099e-01 1.224254718616700766e-01 6.342798470435087044e-01
0.000000000000000000e+00 -3.625189970409826189e+07 7.678384734627732300e-01 5.225477642740083972e-02 1.205183322623386566e-01 4.382489800061322160e-01 9.720822323962485800e-01
0.000000000000000000e+00 -3.625189970409826189e+07 2.893762396483128274e-01 3.571563993546378324e-02 6.248945427024404919e-01 1.572831110215512362e-01 6.731606886640658649e-01
0.000000000000000000e+00 -3.625189970409826189e+07 7.982569016585272514e-02 2.978890224801442610e-01 5.206147969652913376e-01 3.316163477010802829e-02 6.636215378931672459e-01
0.000000000000000000e+00 -3.625189970409826189e+07 8.591486139942009492e-01 2.168230781570371635e-01 9.195096968957401362e-01 5.567766150583829399e-01 3.827224130090710608e-01
0.000000000000000000e+00 -3.625189970409826189e+07 6.414512206519950022e-01 3.619948377151003260e-01 7.444047898747974124e-01 9.117975513550146127e-01 5.866938596111759274e-03
0.000000000000000000e+00 -3.625189970409826189e+07 6.820067707558070680e-01 3.653367740768250771e-01 8.840262263149959443e-01 6.715937884213762921e-02 2.673436324899103322e-01
0.000000000000000000e+00 -3.625189970409826189e+07 2.202397329010187255e-01 3.126725872640900850e-02 6.359054813080213808e-01 3.489646317821500920e-01 4.072962065295534506e-01
0.000000000000000000e+00 -3.625189970409826189e+07 2.063064020103969609e-01 9.140580748017749224e-01 3.927439898033940890e-01 4.398555953051297429e-02 8.085357441418079549e-01
0.000000000000000000e+00 -3.625189970409826189e+07 3.548318655079076844e-01 9.205639021532606714e-01 2.950739715988013323e-01 1.975522661260797896e-02 3.021759053861098332e-01
0.000000000000000000e+00 -3.625189970409826189e+07 5.867744373888400533e-01 2.409704117894699849e-01 9.515689853882215443e-01 6.605724932334161581e-01 6.864565588588367184e-01
0.000000000000000000e+00 -3.625189970409826189e+07 2.550096071682622645e-01 7.856901832937374097e-01 8.604619132999191677e-02 7.554735909925108794e-01 8.559679630499681391e-01
0.000000000000000000e+00 -3.625189970409826189e+07 1.454811112221602309e-01 2.093021221289046441e-01 1.581298118649743234e-02 8.734525491185272106e-01 1.112003634410348996e-01
0.000000000000000000e+00 -3.625189970409826189e+07 1.497832945668211568e-01 7.860978751996435809e-01 8.269079950514105493e-01 5.339676771599994876e-01 2.925520529442260376e-02
