"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup", "k4_mean", "k4_stdev", "k4_median", "k4_errlo", "k4_errup", "k5_mean", "k5_stdev", "k5_median", "k5_errlo", "k5_errup"
6.358981938877288076e-02,-8.346407119206878875e-03,1.923666157354396531e-03,-3.661192352154694256e-04,1.458048895506331852e-05,7.471446009060987931e-04,7.890162894743052262e-04,7.749525003947926351e-04,7.871107916175529122e-04,7.657024646004462719e-04,6.358423006532751276e-02,-8.348982044859051821e-03,1.909058830017601460e-03,-3.498144812854597774e-04,2.117966820218419866e-05,6.284491936516137245e-02,-9.136529897674522394e-03,1.141477838895885166e-03,-1.179202886731317568e-03,-7.487732722808032593e-04,6.435462852446696691e-02,-7.545659696209863765e-03,2.699512493779060440e-03,4.513172538192361527e-04,7.691288079227642793e-04
