weight logl k1 k2
0.000000000000000000e+00 -1.381551055796427280e+07 6.715546919590734132e-02 -9.787122002848214208e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.232561250302945277e-02 -8.152805358593724627e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -7.979478765945952068e-02 -8.330049914876758166e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.322060272594456798e-02 -7.202841795784767354e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.662383415245204277e-02 -9.133968884724913417e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.251126130163792038e-02 -6.728065505101291088e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -9.358658212008211241e-02 -7.485182800814667303e-02
0.000000000000000000e+00 -1.381551055796427280e+07 8.906736659167685533e-02 -9.071186226982735912e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -8.263933751527725857e-02 -8.448422149898678069e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -7.706890443869614249e-02 -9.304774789632293264e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -7.769699012751610234e-02 -9.319031586278314627e-02
0.000000000000000000e+00 -1.381551055796427280e+07 8.279327060606456179e-02 -9.610417630064803374e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.215448308402082733e-02 -9.506827056294471501e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -7.629283643560269557e-02 -8.922006358853379338e-02
0.000000000000000000e+00 -1.381551055796427280e+07 8.795032110604045217e-02 -8.034940795396838809e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.563184482876141423e-02 -8.859072616173709058e-02
0.000000000000000000e+00 -1.381551055796427280e+07 7.947532098847429061e-02 -9.615097466741465149e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -9.666632392497875870e-02 -9.684264184656628249e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.853968177784430682e-02 -9.380950898619949685e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -9.788815888626306583e-02 -6.439347281591092931e-02
0.000000000000000000e+00 -1.381551055796427280e+07 9.999705103124578720e-02 -8.248476705307412893e-02
0.000000000000000000e+00 -1.381551055796427280e+07 7.145871687106544745e-02 -9.597294433533028191e-02
0.000000000000000000e+00 -1.381551055796427280e+07 -9.547869307914956527e-02 -8.597435087375815410e-02
0.000000000000000000e+00 -1.471173414533053874e+05 -7.833386859588385709e-02 -8.071023482310790698e-02
0.000000000000000000e+00 -1.466288072453285276e+05 -6.911966775938349627e-02 -9.001578979010356474e-02
0.000000000000000000e+00 -1.407025764904320240e+05 -7.646936047214132615e-02 -8.034760939756742382e-02
0.000000000000000000e+00 -1.403539846959501738e+05 -6.662035630154442001e-02 -9.084484068018686131e-02
0.000000000000000000e+00 -1.361168118937930267e+05 -8.610766343977514781e-02 -6.439859101104256078e-02
0.000000000000000000e+00 -1.349651899625550141e+05 -8.953100442583193652e-02 -5.816576962380575616e-02
0.000000000000000000e+00 -1.349198038798368943e+05 -9.201468561685322012e-02 -5.483141872244726156e-02
0.000000000000000000e+00 -1.331317037882662844e+05 -7.040644440811028026e-02 -7.894112646345417816e-02
0.000000000000000000e+00 -1.298071178735219291e+05 -6.253985928099914382e-02 -8.213667105547009517e-02
0.000000000000000000e+00 -1.296524100328416680e+05 -5.301791763511021216e-02 -9.336198162979614246e-02
0.000000000000000000e+00 -1.285661015550716838e+05 -8.449713662076069332e-02 -4.854125344206943610e-02
0.000000000000000000e+00 -1.281455563612778788e+05 -9.429993517510400214e-02 -3.054294425949928560e-02
