13:07:36 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./m-values/N64/S32/M64/T029/P02/NF2/sample_rho, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
13:07:36 [ultranest] [INFO] Sampling 400 live points from prior ...
13:07:38 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.0010, min_ess=400
13:07:38 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
13:07:38 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
13:07:38 [ultranest] [DEBUG] Plateau detected at L=-4.347281e+07, not replacing live point.
13:07:38 [ultranest] [DEBUG] Plateau detected at L=-4.347281e+07, not replacing live point.
13:07:38 [ultranest] [DEBUG] Plateau detected at L=-4.347281e+07, not replacing live point.
13:07:38 [ultranest] [DEBUG] Plateau detected at L=-4.347281e+07, not replacing live point.
13:07:38 [ultranest] [DEBUG] Plateau detected at L=-4.347281e+07, not replacing live point.
13:07:38 [ultranest] [DEBUG] Plateau detected at L=-4.347281e+07, not replacing live point.
13:07:38 [ultranest] [DEBUG] Plateau detected at L=-4.347281e+07, not replacing live point.
13:07:38 [ultranest] [DEBUG] Plateau detected at L=-4.347281e+07, not replacing live point.
13:07:38 [ultranest] [DEBUG] Plateau detected at L=-4.347281e+07, not replacing live point.
13:07:38 [ultranest] [DEBUG] Plateau detected at L=-4.347281e+07, not replacing live point.
13:07:38 [ultranest] [DEBUG] Plateau detected at L=-4.347281e+07, not replacing live point.
13:07:38 [ultranest] [DEBUG] Plateau detected at L=-4.347281e+07, not replacing live point.
13:07:38 [ultranest] [DEBUG] Plateau detected at L=-4.347281e+07, not replacing live point.
13:07:38 [ultranest] [DEBUG] Plateau detected at L=-4.347281e+07, not replacing live point.
13:07:39 [ultranest] [DEBUG] iteration=14, ncalls=401, regioncalls=40, ndraw=40, logz=-43472809.91, remainder_fraction=100.0000%, Lmin=-43472806.56, Lmax=-339139.49
13:07:39 [ultranest] [DEBUG] iteration=27, ncalls=414, regioncalls=560, ndraw=40, logz=-413133.87, remainder_fraction=100.0000%, Lmin=-411088.48, Lmax=-339139.49
13:07:39 [ultranest] [DEBUG] iteration=38, ncalls=427, regioncalls=1080, ndraw=40, logz=-400582.72, remainder_fraction=100.0000%, Lmin=-398893.95, Lmax=-339139.49
13:07:39 [ultranest] [DEBUG] iteration=40, ncalls=429, regioncalls=1160, ndraw=40, logz=-396164.74, remainder_fraction=100.0000%, Lmin=-395614.83, Lmax=-339139.49
13:07:39 [ultranest] [DEBUG] iteration=51, ncalls=442, regioncalls=1680, ndraw=40, logz=-390671.43, remainder_fraction=100.0000%, Lmin=-390599.38, Lmax=-339139.49
13:07:39 [ultranest] [DEBUG] iteration=64, ncalls=455, regioncalls=2200, ndraw=40, logz=-387906.45, remainder_fraction=100.0000%, Lmin=-386999.72, Lmax=-339139.49
13:07:39 [ultranest] [DEBUG] iteration=76, ncalls=468, regioncalls=2720, ndraw=40, logz=-384048.16, remainder_fraction=100.0000%, Lmin=-383658.57, Lmax=-339139.49
13:07:39 [ultranest] [DEBUG] iteration=80, ncalls=473, regioncalls=2920, ndraw=40, logz=-383182.12, remainder_fraction=100.0000%, Lmin=-382988.66, Lmax=-339139.49
13:07:39 [ultranest] [DEBUG] iteration=88, ncalls=487, regioncalls=3480, ndraw=40, logz=-380804.70, remainder_fraction=100.0000%, Lmin=-380383.60, Lmax=-339139.49
13:07:39 [ultranest] [DEBUG] iteration=100, ncalls=500, regioncalls=4000, ndraw=40, logz=-376592.86, remainder_fraction=100.0000%, Lmin=-376373.41, Lmax=-339139.49
13:07:39 [ultranest] [DEBUG] iteration=101, ncalls=501, regioncalls=4040, ndraw=40, logz=-376379.63, remainder_fraction=100.0000%, Lmin=-376240.91, Lmax=-339139.49
13:07:39 [ultranest] [DEBUG] iteration=114, ncalls=514, regioncalls=4560, ndraw=40, logz=-374133.63, remainder_fraction=100.0000%, Lmin=-374018.07, Lmax=-339139.49
13:07:39 [ultranest] [DEBUG] iteration=120, ncalls=520, regioncalls=4800, ndraw=40, logz=-373026.62, remainder_fraction=100.0000%, Lmin=-372999.06, Lmax=-339139.49
13:07:40 [ultranest] [DEBUG] iteration=131, ncalls=534, regioncalls=5360, ndraw=40, logz=-371570.96, remainder_fraction=100.0000%, Lmin=-371170.15, Lmax=-339139.49
13:07:40 [ultranest] [DEBUG] iteration=143, ncalls=547, regioncalls=5880, ndraw=40, logz=-369910.53, remainder_fraction=100.0000%, Lmin=-369848.97, Lmax=-339139.49
13:07:40 [ultranest] [DEBUG] iteration=156, ncalls=560, regioncalls=6400, ndraw=40, logz=-367566.81, remainder_fraction=100.0000%, Lmin=-367368.89, Lmax=-339139.49
13:07:40 [ultranest] [DEBUG] iteration=160, ncalls=567, regioncalls=6680, ndraw=40, logz=-367189.21, remainder_fraction=100.0000%, Lmin=-367161.31, Lmax=-339139.49
13:07:40 [ultranest] [DEBUG] iteration=170, ncalls=580, regioncalls=7200, ndraw=40, logz=-366122.10, remainder_fraction=100.0000%, Lmin=-366067.04, Lmax=-339139.49
13:07:40 [ultranest] [DEBUG] iteration=181, ncalls=593, regioncalls=7720, ndraw=40, logz=-364944.05, remainder_fraction=100.0000%, Lmin=-364732.07, Lmax=-339139.49
13:07:40 [ultranest] [DEBUG] iteration=188, ncalls=601, regioncalls=8040, ndraw=40, logz=-364327.65, remainder_fraction=100.0000%, Lmin=-364096.74, Lmax=-339139.49
13:07:40 [ultranest] [DEBUG] iteration=197, ncalls=614, regioncalls=8560, ndraw=40, logz=-363505.13, remainder_fraction=100.0000%, Lmin=-363431.97, Lmax=-339139.49
13:07:40 [ultranest] [DEBUG] iteration=200, ncalls=617, regioncalls=8680, ndraw=40, logz=-363318.29, remainder_fraction=100.0000%, Lmin=-362947.33, Lmax=-339139.49
13:07:40 [ultranest] [DEBUG] iteration=211, ncalls=630, regioncalls=9200, ndraw=40, logz=-362401.46, remainder_fraction=100.0000%, Lmin=-362339.84, Lmax=-339139.49
13:07:40 [ultranest] [DEBUG] iteration=220, ncalls=643, regioncalls=9720, ndraw=40, logz=-361654.05, remainder_fraction=100.0000%, Lmin=-361544.73, Lmax=-339139.49
13:07:41 [ultranest] [DEBUG] iteration=232, ncalls=656, regioncalls=10240, ndraw=40, logz=-360990.66, remainder_fraction=100.0000%, Lmin=-360972.51, Lmax=-339072.31
13:07:41 [ultranest] [DEBUG] iteration=240, ncalls=664, regioncalls=10560, ndraw=40, logz=-360177.56, remainder_fraction=100.0000%, Lmin=-360013.16, Lmax=-339072.31
13:07:41 [ultranest] [DEBUG] iteration=249, ncalls=677, regioncalls=11080, ndraw=40, logz=-359491.74, remainder_fraction=100.0000%, Lmin=-359467.90, Lmax=-339072.31
13:07:41 [ultranest] [DEBUG] iteration=258, ncalls=690, regioncalls=11600, ndraw=40, logz=-358773.04, remainder_fraction=100.0000%, Lmin=-358726.51, Lmax=-339072.31
13:07:41 [ultranest] [DEBUG] iteration=270, ncalls=704, regioncalls=12160, ndraw=40, logz=-358047.08, remainder_fraction=100.0000%, Lmin=-357948.18, Lmax=-339072.31
13:07:41 [ultranest] [DEBUG] iteration=280, ncalls=715, regioncalls=12600, ndraw=40, logz=-357229.00, remainder_fraction=100.0000%, Lmin=-357201.20, Lmax=-339072.31
13:07:41 [ultranest] [DEBUG] iteration=288, ncalls=729, regioncalls=13160, ndraw=40, logz=-356466.13, remainder_fraction=100.0000%, Lmin=-356411.65, Lmax=-339072.31
13:07:41 [ultranest] [DEBUG] iteration=298, ncalls=742, regioncalls=13680, ndraw=40, logz=-355693.90, remainder_fraction=100.0000%, Lmin=-355642.46, Lmax=-339072.31
13:07:41 [ultranest] [DEBUG] iteration=308, ncalls=755, regioncalls=14200, ndraw=40, logz=-355325.23, remainder_fraction=100.0000%, Lmin=-355272.04, Lmax=-339072.31
13:07:41 [ultranest] [DEBUG] iteration=319, ncalls=768, regioncalls=14720, ndraw=40, logz=-354664.94, remainder_fraction=100.0000%, Lmin=-354578.33, Lmax=-339072.22
13:07:41 [ultranest] [DEBUG] iteration=320, ncalls=769, regioncalls=14760, ndraw=40, logz=-354585.11, remainder_fraction=100.0000%, Lmin=-354526.31, Lmax=-339072.22
13:07:42 [ultranest] [DEBUG] iteration=329, ncalls=781, regioncalls=15240, ndraw=40, logz=-354233.89, remainder_fraction=100.0000%, Lmin=-354192.85, Lmax=-339072.22
13:07:42 [ultranest] [DEBUG] iteration=338, ncalls=795, regioncalls=15800, ndraw=40, logz=-353746.75, remainder_fraction=100.0000%, Lmin=-353735.48, Lmax=-339072.22
13:07:42 [ultranest] [DEBUG] iteration=346, ncalls=808, regioncalls=16320, ndraw=40, logz=-353444.81, remainder_fraction=100.0000%, Lmin=-353384.45, Lmax=-339072.22
13:07:42 [ultranest] [DEBUG] iteration=356, ncalls=821, regioncalls=16840, ndraw=40, logz=-352955.12, remainder_fraction=100.0000%, Lmin=-352943.86, Lmax=-339072.22
13:07:42 [ultranest] [DEBUG] iteration=360, ncalls=832, regioncalls=17280, ndraw=40, logz=-352828.05, remainder_fraction=100.0000%, Lmin=-352820.44, Lmax=-339072.22
13:07:42 [ultranest] [DEBUG] iteration=362, ncalls=836, regioncalls=17440, ndraw=40, logz=-352806.16, remainder_fraction=100.0000%, Lmin=-352740.94, Lmax=-339072.22
13:07:42 [ultranest] [DEBUG] iteration=371, ncalls=849, regioncalls=17960, ndraw=40, logz=-352449.12, remainder_fraction=100.0000%, Lmin=-352401.84, Lmax=-339072.22
13:07:42 [ultranest] [DEBUG] iteration=382, ncalls=862, regioncalls=18480, ndraw=40, logz=-352021.52, remainder_fraction=100.0000%, Lmin=-352011.78, Lmax=-339072.22
13:07:42 [ultranest] [DEBUG] iteration=393, ncalls=875, regioncalls=19000, ndraw=40, logz=-351773.94, remainder_fraction=100.0000%, Lmin=-351727.72, Lmax=-339072.22
13:07:42 [ultranest] [DEBUG] iteration=400, ncalls=882, regioncalls=19280, ndraw=40, logz=-351657.90, remainder_fraction=100.0000%, Lmin=-351629.26, Lmax=-339072.22
13:07:42 [ultranest] [DEBUG] iteration=413, ncalls=897, regioncalls=19880, ndraw=40, logz=-351104.59, remainder_fraction=100.0000%, Lmin=-351067.71, Lmax=-339072.22
13:07:43 [ultranest] [DEBUG] iteration=423, ncalls=910, regioncalls=20400, ndraw=40, logz=-350720.31, remainder_fraction=100.0000%, Lmin=-350659.81, Lmax=-339072.22
13:07:43 [ultranest] [DEBUG] iteration=430, ncalls=924, regioncalls=20960, ndraw=40, logz=-350481.79, remainder_fraction=100.0000%, Lmin=-350460.68, Lmax=-339072.22
13:07:43 [ultranest] [DEBUG] iteration=439, ncalls=938, regioncalls=21520, ndraw=40, logz=-350180.09, remainder_fraction=100.0000%, Lmin=-350117.33, Lmax=-339072.22
13:07:43 [ultranest] [DEBUG] iteration=440, ncalls=939, regioncalls=21560, ndraw=40, logz=-350124.42, remainder_fraction=100.0000%, Lmin=-350085.87, Lmax=-339072.22
13:07:43 [ultranest] [DEBUG] iteration=449, ncalls=950, regioncalls=22000, ndraw=40, logz=-349935.87, remainder_fraction=100.0000%, Lmin=-349837.56, Lmax=-339072.22
13:07:43 [ultranest] [DEBUG] iteration=460, ncalls=963, regioncalls=22520, ndraw=40, logz=-349460.54, remainder_fraction=100.0000%, Lmin=-349357.41, Lmax=-339072.22
13:07:43 [ultranest] [DEBUG] iteration=472, ncalls=976, regioncalls=23040, ndraw=40, logz=-349066.22, remainder_fraction=100.0000%, Lmin=-349057.71, Lmax=-339072.22
13:07:43 [ultranest] [DEBUG] iteration=480, ncalls=986, regioncalls=23440, ndraw=40, logz=-348815.00, remainder_fraction=100.0000%, Lmin=-348806.09, Lmax=-339072.22
13:07:43 [ultranest] [DEBUG] iteration=491, ncalls=999, regioncalls=23960, ndraw=40, logz=-348491.71, remainder_fraction=100.0000%, Lmin=-348429.14, Lmax=-339072.22
13:07:43 [ultranest] [DEBUG] iteration=500, ncalls=1012, regioncalls=24480, ndraw=40, logz=-348104.16, remainder_fraction=100.0000%, Lmin=-348068.96, Lmax=-339072.22
13:07:43 [ultranest] [DEBUG] iteration=512, ncalls=1026, regioncalls=25040, ndraw=40, logz=-347728.97, remainder_fraction=100.0000%, Lmin=-347697.71, Lmax=-339072.22
13:07:44 [ultranest] [DEBUG] iteration=520, ncalls=1038, regioncalls=25520, ndraw=40, logz=-347565.80, remainder_fraction=100.0000%, Lmin=-347537.42, Lmax=-339062.01
13:07:44 [ultranest] [DEBUG] iteration=529, ncalls=1051, regioncalls=26040, ndraw=40, logz=-347191.94, remainder_fraction=100.0000%, Lmin=-347106.98, Lmax=-339062.01
13:07:44 [ultranest] [DEBUG] iteration=536, ncalls=1061, regioncalls=26440, ndraw=40, logz=-347029.51, remainder_fraction=100.0000%, Lmin=-347004.42, Lmax=-339062.01
13:07:44 [ultranest] [DEBUG] iteration=546, ncalls=1074, regioncalls=26960, ndraw=40, logz=-346811.26, remainder_fraction=100.0000%, Lmin=-346787.66, Lmax=-339062.01
13:07:44 [ultranest] [DEBUG] iteration=558, ncalls=1087, regioncalls=27480, ndraw=40, logz=-346569.74, remainder_fraction=100.0000%, Lmin=-346520.16, Lmax=-339062.01
13:07:44 [ultranest] [DEBUG] iteration=560, ncalls=1089, regioncalls=27560, ndraw=40, logz=-346496.96, remainder_fraction=100.0000%, Lmin=-346481.21, Lmax=-339062.01
13:07:44 [ultranest] [DEBUG] iteration=570, ncalls=1102, regioncalls=28080, ndraw=40, logz=-346321.60, remainder_fraction=100.0000%, Lmin=-346309.19, Lmax=-339062.01
13:07:44 [ultranest] [DEBUG] iteration=579, ncalls=1115, regioncalls=28600, ndraw=40, logz=-346062.35, remainder_fraction=100.0000%, Lmin=-346052.22, Lmax=-339062.01
13:07:44 [ultranest] [DEBUG] iteration=587, ncalls=1131, regioncalls=29240, ndraw=40, logz=-345912.63, remainder_fraction=100.0000%, Lmin=-345831.63, Lmax=-339062.01
13:07:44 [ultranest] [DEBUG] iteration=597, ncalls=1144, regioncalls=29760, ndraw=40, logz=-345713.72, remainder_fraction=100.0000%, Lmin=-345697.06, Lmax=-339062.01
13:07:44 [ultranest] [DEBUG] iteration=600, ncalls=1149, regioncalls=29960, ndraw=40, logz=-345625.92, remainder_fraction=100.0000%, Lmin=-345616.66, Lmax=-339062.01
13:07:45 [ultranest] [DEBUG] iteration=611, ncalls=1162, regioncalls=30480, ndraw=40, logz=-345478.04, remainder_fraction=100.0000%, Lmin=-345464.95, Lmax=-339062.01
13:07:45 [ultranest] [DEBUG] iteration=621, ncalls=1175, regioncalls=31000, ndraw=40, logz=-345260.90, remainder_fraction=100.0000%, Lmin=-345239.63, Lmax=-339062.01
13:07:45 [ultranest] [DEBUG] iteration=623, ncalls=1177, regioncalls=31080, ndraw=40, logz=-345244.95, remainder_fraction=100.0000%, Lmin=-345213.62, Lmax=-339062.01
13:07:45 [ultranest] [DEBUG] iteration=634, ncalls=1190, regioncalls=31600, ndraw=40, logz=-345127.05, remainder_fraction=100.0000%, Lmin=-345118.69, Lmax=-339062.01
13:07:45 [ultranest] [DEBUG] iteration=640, ncalls=1196, regioncalls=31840, ndraw=40, logz=-345055.86, remainder_fraction=100.0000%, Lmin=-345031.90, Lmax=-339062.01
13:07:45 [ultranest] [DEBUG] iteration=651, ncalls=1209, regioncalls=32360, ndraw=40, logz=-344814.75, remainder_fraction=100.0000%, Lmin=-344786.15, Lmax=-339062.01
