k1 k2
6.339446328597775349e-02 -8.881009352684168801e-03
6.456353216033405840e-02 -1.133366649151820726e-02
6.347803371386262494e-02 -8.966548844320076928e-03
6.460700752581435835e-02 -9.276018260873084009e-03
6.322437171699510361e-02 -1.075836480353878355e-02
6.141951899132244708e-02 -8.394242707159493833e-03
6.507390463994330854e-02 -1.042825174222902773e-02
6.363083924813373038e-02 -1.091242310386239533e-02
6.441864182018625096e-02 -8.801909431816926088e-03
6.150811172176728903e-02 -1.068746084244130701e-02
6.370673582648639366e-02 -1.114700917188390927e-02
6.330876067997023848e-02 -1.196292779285397512e-02
6.221495254157682897e-02 -1.128276710930505022e-02
6.019591941014015846e-02 -1.067248641055276726e-02
6.434313689142898141e-02 -1.122959292690242639e-02
6.290353371723550469e-02 -1.048660370404773390e-02
6.251941939093191847e-02 -1.128637869210614986e-02
6.509735427857624157e-02 -9.075901031642658046e-03
6.358057230204725019e-02 -9.757732203681021566e-03
6.296953349613795825e-02 -9.678818429000535239e-03
6.416359478832286967e-02 -1.046393325954619868e-02
6.349827381402997628e-02 -9.862397288454199940e-03
6.486599485374100471e-02 -1.030947528758811849e-02
6.431471405174191136e-02 -1.006116007399247836e-02
6.236847206406850863e-02 -1.057452005955775154e-02
6.237869144958346768e-02 -1.067921369919576369e-02
6.209251305861268611e-02 -1.052850761561201220e-02
6.470284826598482475e-02 -7.789574059589410293e-03
6.314647154571331744e-02 -1.237025336195848868e-02
6.426208317267936843e-02 -8.896507831993930027e-03
6.358892053494447083e-02 -7.962456858663466419e-03
6.294557283810997550e-02 -9.988735964110137533e-03
6.237869144958346768e-02 -1.067921369919576369e-02
6.470681220421650726e-02 -8.720204144134061086e-03
6.509837142786570330e-02 -1.019886881515015553e-02
6.464982543110495139e-02 -9.363402041839608003e-03
6.275959891938695523e-02 -1.060505067460240647e-02
6.319143330171506090e-02 -1.195668117070290692e-02
6.366333338676943843e-02 -9.182373504537960640e-03
6.593503957144891681e-02 -9.276883801364210758e-03
6.307571283067112122e-02 -8.926299444798752036e-03
6.522936905850570954e-02 -1.196562376701834629e-02
6.503206394886945629e-02 -9.180137783641864613e-03
6.319092715026800033e-02 -1.171995509108801625e-02
6.256432750562004874e-02 -9.160808408017528937e-03
6.275274392188401329e-02 -1.004879207273191855e-02
6.370787839692446108e-02 -1.056118169119756034e-02
6.404922004308008510e-02 -1.237598033763771810e-02
6.503206394886945629e-02 -9.180137783641864613e-03
6.385944123625619806e-02 -9.412018099075741828e-03
6.268453991264655301e-02 -9.701341836609117530e-03
6.249294397981811078e-02 -1.026604039377425337e-02
6.389589664385364465e-02 -8.428449624139675023e-03
6.472574219090598824e-02 -8.897672487877192338e-03
6.307312521416724715e-02 -1.011514453958504978e-02
6.436444349549738653e-02 -1.100512227753761008e-02
6.472801425897078964e-02 -9.765223246455637107e-03
6.500965931978691659e-02 -9.666624383151495303e-03
