,sweep,permcount,dH,pdeconfined,pconfined,action,wilson,acceptance,nmat,ndec,ntime,ntau,udtau,adtau,temperature,pdec,pdec_var,pcon,pcoeff,utau,atau,mdtu,freq
0,1.0,0.0,0.19531897433626,0.005168712026859088,0.0,35.71280855723322,0.4443969212166196,1.0,32,32,24,100,0.002,0.001,0.29,0.0,0.005,0.005,10000000.0,0.2,0.1,0.2,
1,2.0,0.0,-0.152851039354573,0.0012698764904998587,0.0,35.90719239680005,0.43689231240247905,1.0,32,32,24,100,0.002,0.001,0.29,0.0,0.005,0.005,10000000.0,0.2,0.1,0.4,0.2
2,3.0,0.0,0.16141844137746375,0.0014060245304726754,0.0,35.712543261552256,0.42704321710598075,1.0,32,32,24,100,0.002,0.001,0.29,0.0,0.005,0.005,10000000.0,0.2,0.1,0.6000000000000001,0.20000000000000007
3,4.0,0.0,-0.015145363417104818,0.003808128197310395,0.0,35.686595486224846,0.42506213945382826,1.0,32,32,24,100,0.002,0.001,0.29,0.0,0.005,0.005,10000000.0,0.2,0.1,0.8,0.19999999999999996
4,5.0,0.0,0.1874607999343425,0.004058452197272983,0.0,35.27894794771615,0.4176981483235792,1.0,32,32,24,100,0.002,0.001,0.29,0.0,0.005,0.005,10000000.0,0.2,0.1,1.0,0.19999999999999996
5,6.0,0.0,-0.031105004367418587,0.003730262509077694,0.0,35.416801058363944,0.4097638933151777,1.0,32,32,24,100,0.002,0.001,0.29,0.0,0.005,0.005,10000000.0,0.2,0.1,1.2000000000000002,0.20000000000000018
6,7.0,0.0,-0.13376230603898875,0.003897849398609206,0.0,35.793805977049736,0.3976156378743397,1.0,32,32,24,100,0.002,0.001,0.29,0.0,0.005,0.005,10000000.0,0.2,0.1,1.4000000000000001,0.19999999999999996
7,8.0,0.0,0.04474485792161431,0.001729370612157398,0.0,35.85277083460662,0.38817739142173036,1.0,32,32,24,100,0.002,0.001,0.29,0.0,0.005,0.005,10000000.0,0.2,0.1,1.6,0.19999999999999996
8,9.0,0.0,-0.062297581825987436,0.0007639706887156033,0.0,35.87256348290058,0.3805766789365389,1.0,32,32,24,100,0.002,0.001,0.29,0.0,0.005,0.005,10000000.0,0.2,0.1,1.8,0.19999999999999996
9,10.0,0.0,0.05859661832801066,0.005150482039888268,0.0,35.87657612027052,0.3714114875512258,1.0,32,32,24,100,0.002,0.001,0.29,0.0,0.005,0.005,10000000.0,0.2,0.1,2.0,0.19999999999999996
