,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,theta23,theta24,theta25,theta26,theta27,theta28,theta29,theta30,theta31,theta32,theta33,theta34,theta35,theta36,theta37,theta38,theta39,theta40,theta41,theta42,theta43,theta44,theta45,theta46,theta47,theta48,theta49,theta50,theta51,theta52,theta53,theta54,theta55,theta56,theta57,theta58,theta59,theta60,theta61,theta62,theta63,theta64,theta65,theta66,theta67,theta68,theta69,theta70,theta71,theta72,theta73,theta74,theta75,theta76,theta77,theta78,theta79,theta80,theta81,theta82,theta83,theta84,theta85,theta86,theta87,theta88,theta89,theta90,theta91,theta92,theta93,theta94,theta95,theta96,theta97,theta98,theta99,theta100,theta101,theta102,theta103,theta104,theta105,theta106,theta107,theta108,theta109,theta110,theta111,theta112,theta113,theta114,theta115,theta116,theta117,theta118,theta119,theta120,theta121,theta122,theta123,theta124,theta125,theta126,theta127
269,-2.77161908601992,1.27535314766043,1.46204680767212,0.98751094882586,-2.57750321705666,1.50825256523393,-0.368691930223647,-0.04762713325624963,-2.49882848161577,0.305774185339282,3.0943186806609,1.65733952057736,-2.58848744134212,-1.22542263744803,1.19703959398428,-2.38736741789963,-0.677448945741867,0.120571387386098,0.194781543693416,-3.11559067350879,-1.15383872445751,-0.939747691110632,-0.580082455159097,2.95309007043745,0.792408048481156,-1.96416932246156,2.09323335992824,-2.68460588901206,1.03814735828347,2.48260829363392,1.9406223050392,1.2823180352591,2.72228706081363,0.444287590907226,-2.47960033998105,0.308030256133395,2.83568680799429,-1.49074384544447,-2.82402466668045,1.41778310697574,-1.52836095897155,0.54707628862466,-0.310674158564058,-2.21902330525844,0.950146035323616,0.728969796010243,2.87090077998972,2.5967164847465,-2.11482083650568,-3.0704732701881,-0.02042835816475755,0.235475782189742,-1.78195052229103,3.03276599551327,-2.65819561093983,1.74394893859935,2.31656593847055,-0.785597422584787,-1.66796862620492,2.68773938618051,-1.79729272638382,-3.03795196372943,-2.03769214347564,-0.461997229041049,0.480540321356639,2.61812403081053,0.04927274122894234,-1.46295817875789,-2.40959199980714,-1.99597132352973,-2.30572928565476,2.33827226416773,-2.88224931871829,-1.37039602467826,1.54157833415176,-2.26241639227969,-0.124380380495852,1.89762966560262,1.02019823644779,-1.06087522690293,-0.186329509367472,-1.91991219294978,2.22390209890764,2.04799330245076,-1.60438159717215,1.14246841468758,1.40342688989848,0.395779682472198,-2.91090440154374,0.926870607609939,1.86689858006893,2.78579212624642,1.7748603990617,-1.17262316284857,-1.55930815715958,-1.71169243225701,3.11584087787309,2.92255466859642,-0.414275608820506,2.52198831660187,-0.488205852877044,0.824567220197554,1.96472893203618,1.31660581540034,-0.819780563096008,0.663625416271972,-0.228141617506123,2.14495832675369,0.110807316741816,-0.900849883781859,-0.66593521247301,-1.24579686637122,-2.95899736627748,2.26699615573621,-0.723499702652506,-2.2017021059986,-0.631326361727159,0.159874167892332,0.839163104910743,-1.83724497523654,0.610393003078371,1.60854895008803,-1.39482574750656,-0.08686674058452203,-1.31620194796214,2.4015764070261,-0.964586469718353,1.78883318240586
270,-2.36973377227311,1.6496616304845,1.87020022321681,1.38459703521777,-2.14748601025033,1.90391652719747,0.02331651761535865,0.327707491217651,-2.11687576879787,0.698593620380854,-2.83457314570447,2.0763412987513,-2.22969726659503,-0.772598124539454,1.57781100274853,-1.96239632026078,-0.287139856061179,0.541261690770219,0.627740375075622,-2.72359351900528,-0.700703500781044,-0.496016437918437,-0.137153844816128,-2.87915423996025,1.184972226158,-1.52177654539538,2.55526605193284,-2.31041676440825,1.47353288424713,2.91608073188816,2.39490362722654,1.69865274815394,-3.11153942873422,0.859695071490794,-2.06600359996351,0.786496593779134,-3.02497823298402,-1.05584997500533,-2.41870600368533,1.79117995068779,-1.07654688381563,0.959880660821317,0.08094337317109064,-1.83174001956207,1.32694269313619,1.08233991224206,-2.94041215106258,3.03098475779867,-1.71290270084542,-2.6553014332784,0.38750331250374,0.668119618930514,-1.35087177742344,-2.86187683452492,-2.28823114736943,2.13411443159371,2.75934018588613,-0.380211823205594,-1.23526899753916,3.13322409280038,-1.38754969589003,-2.6066395099316,-1.63768253334173,-0.08488723323139223,0.897619493405574,3.0832830146024,0.439120895452049,-1.0349241523487,-2.00209943137245,-1.59048446374593,-1.92615504228545,2.85385533617219,-2.46571114833204,-0.896442813817038,1.95542854545398,-1.85861266560694,0.250669010526983,2.32717659917803,1.43675237430741,-0.597455595208727,0.201859606254426,-1.49959947423687,2.67233736665085,2.51717264346317,-1.201530776646,1.53617588101007,1.75486467488886,0.807729193123241,-2.51509933414794,1.31880088373985,2.28372693695115,-3.08749175368089,2.18073895401005,-0.714827700079254,-1.14950708664997,-1.24650603514414,-2.74836500104187,-2.90928858310944,-0.0223518230955509,2.94885527962336,-0.107378312510785,1.23454284854861,2.41744682796397,1.73170015830558,-0.424109450011415,1.05470190688089,0.146168781595768,2.60160896979259,0.488897588831852,-0.476332804104689,-0.243087109606215,-0.799928191393759,-2.55991150665847,2.7172278817484,-0.324101384178845,-1.75214484447475,-0.176742183557403,0.593622270422725,1.26633108257965,-1.45965042410809,0.997288008474559,2.04515936868632,-0.977280451992659,0.28213191481639,-0.838364655226223,2.88157973089886,-0.564739678320916,2.25016643336903
271,-1.27777757744841,2.69674847292644,2.96656139306062,2.44818668179828,-1.12388346152638,3.02866652329781,1.05929364777746,1.40956069051799,-1.0551354564418,1.77857735912221,-1.70445657866502,-3.11946455956812,-1.16646894805295,0.285711386846646,2.6456072234126,-0.907767338824657,0.749866467111685,1.54935588463728,1.67809942455615,-1.61517891249043,0.35092483947998,0.510974740930753,0.886528197962418,-1.77692683409396,2.20645609531598,-0.515213772768989,-2.67630042118574,-1.25983192307166,2.53374800405042,-2.3554796823351,-2.82267930884308,2.77157663217557,-2.06883304278035,1.93472911311884,-1.00407086003057,1.83420160222171,-1.97242791763536,-0.02801624224074635,-1.30233169424878,2.908137861761,-0.06422266575105293,2.05195170264488,1.09196992959526,-0.780345678306067,2.40200122439925,2.14796702581769,-1.91289164863389,-2.24131272182919,-0.667052866485212,-1.58250528373298,1.41735245254144,1.76522475593118,-0.321062161064066,-1.74474709114868,-1.21603013239532,-3.08026556635166,-2.46135801113539,0.662953770397117,-0.18303700280802,-2.09973753041065,-0.342095806086919,-1.51368529709194,-0.602329630438237,0.945024296281482,1.99498808452472,-2.1459938171473,1.4483995639286,0.03560859571343294,-0.97502603328555,-0.572681913483079,-0.860827740995574,-2.44441055726862,-1.39631613750355,0.13262808254317,3.06550940758522,-0.837284413978482,1.27683752988811,-2.85681023639929,2.50417655242933,0.396534569171693,1.23022655661704,-0.44615807758464,-2.57256909440647,-2.7184869178961,-0.136867138601193,2.57370349429537,2.84876529617855,1.85486820053429,-1.40836450976736,2.35901493066462,-2.91642777513469,-1.99129327407394,-3.02456863713151,0.307997987510567,-0.100655849783269,-0.253098998471515,-1.65053316612428,-1.84301829944641,0.985393861035137,-2.28199032359533,0.922911730555795,2.25871983446173,-2.77398697289957,2.79257101286064,0.625745401190583,2.14216631470442,1.21892291660891,-2.60096127625403,1.53486185159059,0.538977307367914,0.779605435818617,0.231644606621984,-1.4902049142946,-2.50246653349322,0.681886911207288,-0.711961534357635,0.813765156085833,1.62318279266301,2.31965774727385,-0.411225977052475,2.09516702787321,3.13311156209238,0.06682813330248788,1.37278973609837,0.197938204243929,-2.40202134592667,0.43584446460477,-2.94820412474429
272,0.287972825260524,-1.94607680173672,-1.73775873882395,-2.23359762432149,0.439395150390699,-1.68598028851318,2.65915524341125,2.94649216775645,0.486442805757999,-2.91988612398772,-0.178326151899973,-1.57569334624032,0.402639172403124,1.8026454088248,-1.98952114446197,0.661957739130119,2.30787171027756,-3.11587338937993,-3.0076332990989,-0.07852642506340377,1.90988623763172,2.01806764152247,2.43352525440472,-0.265415677523995,-2.51092298913531,1.01566996793657,-1.12261849249648,0.32146267643552,-2.14753669465534,-0.788343403631733,-1.27195833266593,-1.90187999878619,-0.55106233903607,-2.804741808494,0.570660506595489,-2.89131325281384,-0.432885376149492,1.47831364714144,0.255825459700616,-1.76560428009237,1.42453029492508,-2.70437389591217,2.7022418960312,0.814082007720859,-2.28391330700198,-2.5834356764392,-0.381310898058393,-0.685457895733333,0.875205981509196,-0.04213995684195129,2.98946847579717,-2.95555705121777,1.21651567284418,-0.230655518414792,0.364325367613909,-1.5048141896438,-0.935832307731478,2.17387785745767,1.30335479833495,-0.581867887960279,1.1508861267494,0.02759976644614943,0.926387328898147,2.55716371471869,-2.75867071220523,-0.658693362317301,3.02193393911718,1.54174760098621,0.586977489865683,0.970014329727896,0.691130888239247,-0.912370186795098,0.197030804048153,1.64960094136217,-1.66338749011738,0.72225952785618,2.87503660351827,-1.2993409767425,-2.1945566544861,1.94591843959948,2.81497741571327,1.05577850144234,-1.01931073559996,-1.17132243142477,1.32923397874225,-2.05478779870504,-1.83452708953155,-2.83626963955686,0.131594807338721,-2.31247898537107,-1.36139297844831,-0.469503279947409,-1.4451069049999,1.87966066408416,1.38660355804507,1.25069751991506,-0.157176047759714,-0.344345659922435,2.62185977356636,-0.752673476607325,2.55023571418311,-2.44882246524546,-1.21592844325654,-1.87628783177073,2.15860376427241,-2.63363828949815,2.77980933041449,-1.07674122523277,3.08199117248052,2.07158970380318,2.36691731477645,1.75612563049895,0.06945886615242078,-0.980329766322725,2.26361717941547,0.827433747721402,2.41240529333695,-3.08216417123211,-2.38022911231992,1.12065785991143,-2.69534030338143,-1.60496951761436,1.60611127661724,2.90946075851741,1.7068194966559,-0.858362120058871,1.98908245895865,-1.41539582798875
273,0.769502787357364,-1.47052436240617,-1.19312484028285,-1.741476352936,0.966319928380957,-1.13961502785558,-3.09128243397721,-2.78535669958493,1.02256611117035,-2.41844847373161,0.313555671102674,-0.957061255988724,0.906367016701621,2.3185498908602,-1.54051494908365,1.16812867384394,2.80566171492235,-2.65446685551813,-2.52186287599385,0.386382737073185,2.4319148372961,2.57018116304725,2.99092963400941,0.223865472026543,-1.97467141030771,1.52156213114612,-0.600347856599831,0.817404626995088,-1.64706202655218,-0.258256507069362,-0.745169669707919,-1.39438344625006,-0.03590002070768916,-2.24963131307739,1.09514021240114,-2.40035122649976,0.06382805273618387,2.0463984816171,0.713156473514806,-1.27137213132828,1.98610746901897,-2.182402368991,-3.06034218101484,1.26896381308394,-1.7905270652894,-2.03690213417002,0.110726671279177,-0.201452189877895,1.39250288517621,0.450371928963157,-2.76252229575043,-2.46520543834114,1.71468123501886,0.246587271712124,0.856844372191869,-0.926154655154188,-0.403175852418913,2.72974726068781,1.82330682086446,-0.10680634749145,1.69477411319342,0.489773803096299,1.4479687144555,3.1030180842833,-2.23536397339673,-0.169369022498065,-2.7305039392888,2.06077263562442,1.11202240056373,1.51072539310264,1.23824791602222,-0.356826086805648,0.632995263189608,2.17077465555766,-1.12227730216032,1.25016511736497,-2.9166652899619,-0.778324068926657,-1.65885888726716,2.50714445229891,-2.96214274980793,1.55784480217551,-0.489263311117298,-0.647290616215732,1.89184769917295,-1.60288040791209,-1.30598562468107,-2.32008973672411,0.59759324550399,-1.82255964351085,-0.795207063955839,0.007487236182707886,-0.869150729526064,2.35693633770804,1.92923229552653,1.75324400230509,0.34165494250691,0.169468441602674,-3.11483824604355,-0.248970227953687,3.02064471549292,-1.95613361920197,-0.681115150772181,-1.3547947998209,2.66725532581135,-2.07721250439151,-2.99000534384879,-0.557270848868856,-2.67766302181358,2.60124889287068,2.8583616498518,2.26681654183013,0.534294529389312,-0.44652543987836,2.76344150924027,1.34884605783064,2.94792143048815,-2.54958045537034,-1.89754164276765,1.64943115370672,-2.11954516928234,-1.09247513715276,2.10782460169909,-2.84458070178575,2.22767507665358,-0.302165344381035,2.54125191496562,-0.840511468439468
274,-0.07613019103803176,-2.29554984043214,-2.03913134742285,-2.53908040400775,0.116586254812687,-1.99935319721082,2.25907959342635,2.61563593445975,0.189075369474017,2.97238093930604,-0.506121318514879,-1.84595331374635,0.05079342457889248,1.43452133936947,-2.34439162927852,0.280746983591426,1.92512264527656,2.80622997166851,2.88207238866138,-0.407579901065899,1.56212972953702,1.70847092871087,2.06558754990393,-0.573353778611482,-2.8020122288616,0.685597408308545,-1.37817702464965,-0.04379637358240551,-2.4375160459941,-1.09204556012742,-1.54590484198884,-2.27182570422009,-0.87338202584981,-3.12359272013589,0.210006331728341,3.0246611940658,-0.781045920442628,1.16327447671721,-0.115630263915115,-2.09091902887781,1.09660452137222,-3.00607404740588,2.32907184316814,0.447101729236352,-2.63740523537498,-2.88068141427295,-0.722382626087579,-0.968934523748536,0.547275412143892,-0.343418948283018,2.65217321396518,2.91653587090809,0.855741975009804,-0.553179752876487,0.006869344560554227,-1.80467649651908,-1.20255082034061,1.85537119975314,0.943042216829623,-0.912077585464872,0.807388034855617,-0.293615882999741,0.58020767695609,2.17034238570259,-3.04917746650379,-0.939447000771328,2.71656991999098,1.21810886344839,0.263664502306056,0.609528503998059,0.326018713247642,-1.14251464631114,-0.177929762976462,1.28482319245059,-1.95760426084795,0.36493689109986,2.46548188146478,-1.60714708579159,-2.504317000441,1.6066960169527,2.4225725163246,0.730804039010025,-1.29331239963277,-1.40958668004287,1.00131920466763,-2.38374248725511,-2.12955625451134,3.07099264502606,-0.235691476345711,-2.67968750556777,-1.64466861590471,-0.814789830147407,-1.71714321596161,1.47199129291626,1.05954024166637,0.914516016356025,-0.470631406963223,-0.64790810959926,2.2376075162608,-0.99646266203002,2.11652106026432,-2.7618105157016,-1.45381153733775,-2.20011926003758,1.75699508357329,-2.90909039455709,2.37810745737632,-1.3357416476912,2.74074647710708,1.72557903237364,1.97237934650992,1.40693461059126,-0.272015297961236,-1.26601932933369,1.88544727824857,0.486205432474122,1.98861479452219,2.85643198227473,-2.71921047450438,0.757696218280819,-2.95693688574201,-1.87126768754861,1.24250726498258,2.54265407066065,1.34415703940478,-1.1119988838782,1.65829189217946,-1.68139627226018
275,0.384812430142324,-1.82419979938564,-1.57872760489113,-2.05980906696051,0.566407861057567,-1.50907433525589,2.79356146351613,3.13008883976726,0.654781422683343,-2.76690388947009,-0.0278120263296856,-1.40523779145036,0.54939285963995,1.93504724201723,-1.87981035020082,0.740700513524834,2.3958052550261,-2.9968372003799,-2.85151994388437,0.03988761509919961,2.06718193423464,2.17742613079803,2.59216277271808,-0.146983770575903,-2.34645644008488,1.16211094177407,-0.917360856763822,0.436828267798669,-1.97032088295278,-0.644368695458515,-1.07973477529737,-1.77185386355463,-0.369322871910302,-2.65168131798147,0.699459781833248,-2.73200496141233,-0.228050059492304,1.63827287063498,0.348898661753041,-1.60222928047801,1.56399249476599,-2.52089098235439,2.88065712628503,0.945164096419325,-2.16208456525201,-2.37491144173844,-0.202785433666162,-0.551636389020793,1.05163794430644,0.06214764149914114,-3.13121320208102,-2.79552676801783,1.35610131713231,-0.06882422793319218,0.506420297104906,-1.37651293235158,-0.784835128243222,2.30453230299994,1.47969098630722,-0.447778728773806,1.29616310836711,0.112386187268215,1.07808144289254,2.70520007991622,-2.59967867088766,-0.482840520603646,-3.05935330775214,1.68030920452392,0.728594057928785,1.13546944119263,0.814305521625582,-0.701823990642936,0.314429048791648,1.75502536451036,-1.48396560561581,0.886779581211347,3.01981588772289,-1.16074669829125,-2.04069094507439,2.12202864454798,2.95646231809091,1.19657277358906,-0.861267740747966,-0.958115421286201,1.50395110127356,-1.95499626311528,-1.6350613215934,-2.70400736066287,0.244217978042844,-2.19599452394513,-1.20167886071227,-0.314793207300008,-1.31537821821599,2.00998015983947,1.54516826274857,1.42520379813554,-0.001402868214942875,-0.172331055590007,2.73843677332766,-0.582563457929242,2.63284845811733,-2.27234143958301,-1.03556813362765,-1.71071890632115,2.24103700524872,-2.41191867023687,2.921104777396,-0.877682767549822,-3.01546749588325,2.22043831291891,2.45645293944432,1.85330369115678,0.164550919487393,-0.810357962846279,2.36714739326428,0.999385374672368,2.54549703417569,-2.9312791255511,-2.2188303013765,1.26040284556127,-2.46027329257179,-1.43840352875389,1.73510752170388,3.0944543700593,1.78285352650909,-0.68427982790897,2.13996135229092,-1.2764830139991
276,1.50187395492936,-0.670259317269276,-0.452548069445834,-0.918931027177522,1.7198006646007,-0.379654681902338,-2.34778301047217,-2.00202409243033,1.774328031229,-1.59786569666105,1.07093444335768,-0.252236076405379,1.67904033719436,3.12701822609202,-0.725300687304826,1.95363217810361,-2.64620658019428,-1.80687632774618,-1.71597392572549,1.16733295422674,-3.08682702993049,-2.92592450316548,-2.49422105515807,0.99895854085629,-1.16673557170156,2.31222474573487,0.169233737807488,1.58262303012801,-0.84196398290204,0.478393813983741,0.0206518283825508,-0.647310424899273,0.733229672992016,-1.47885680708213,1.82718448532911,-1.57011642466002,0.834433412837761,2.83984522976211,1.49193510570524,-0.473768148718265,2.78272140005719,-1.34110336643726,-2.27186852512329,2.08083573418898,-0.959145577011598,-1.23421103754526,0.884113018042599,0.636547755809611,2.17604262911631,1.25099650076646,-1.94231312567763,-1.67282257300045,2.53366065641859,1.02722500506568,1.64208416442369,-0.194768157277712,0.351412007369231,-2.76231902767498,2.60362834321156,0.699451877332052,2.47843931851149,1.28526051430742,2.23565652480109,-2.43522114529909,-1.42506454285093,0.678748295389521,-1.87504183019054,2.87274672030914,1.89361926969006,2.27640091183268,2.00199319299788,0.410858421333417,1.419292955748,2.94918242719001,-0.357854407749804,2.03353133094956,-2.10455895810623,0.007300722953041113,-0.893836135369312,-3.0194350398251,-2.12759065999214,2.36889063475268,0.246954488421807,0.124107835542628,2.66690148125648,-0.789990029633792,-0.538917753117869,-1.54113315685674,1.38496971607777,-0.999852975187793,-0.006951801318759033,0.772359587485477,-0.170240658095534,-3.12085474713475,2.74263664796904,2.5628380397293,1.13934521612566,0.933829654787925,-2.37723835781204,0.545415354637965,-2.45116710242262,-1.13653132147807,0.09418895285991169,-0.590656282095037,-2.83544621133056,-1.2816467748277,-2.15827308140367,0.191800849409652,-1.85246559399422,-2.87934951055878,-2.59630871968513,3.0923776214208,1.30740130066691,0.310212019932272,-2.72510702711479,2.15224757926859,-2.52978510483755,-1.75575784742861,-1.10397820151507,2.39848372759979,-1.30067293301677,-0.32403851373935,2.93001094809984,-2.01600019145623,3.00691032184201,0.458201334638572,-2.96334611431979,-0.08170697392365352
277,2.20785465436643,-0.04199331119443104,0.21139432628866,-0.298385089274398,2.35072746602295,0.25022439743058,-1.57867254373817,-1.34415296598163,2.40471905360303,-0.923860487400584,1.72988021367358,0.413358663174224,2.31845716958387,-2.44810601751868,-0.08331965482395542,2.59342208911709,-1.96353056832227,-1.15452772727547,-1.0443412487151,1.82778300459462,-2.36946213351482,-2.20703165183977,-1.82199780099229,1.63405016135031,-0.513343629086711,3.03181261954105,0.812221933629407,2.2364237754749,-0.185815276952177,1.1348508434642,0.658402029585747,0.005377698059862284,1.44686597064104,-0.782616723467595,2.46976298360918,-0.867563603698455,1.51792361550765,-2.75701761103522,2.12672311290209,0.144924260413749,-2.86291304360898,-0.671251522921768,-1.54553858702222,2.71147928657067,-0.318432983035667,-0.535964560803421,1.55823113287892,1.23587121045619,2.85776070824426,1.87118556755844,-1.30217324900637,-0.994852353574059,-3.0833894073995,1.66070271664243,2.26761656783376,0.442035288646274,0.999453218417581,-2.04776140911916,-2.99809797457337,1.36472872858727,-3.12629896364299,1.93547532179302,2.89979525888925,-1.73753884343445,-0.739868474630374,1.28406115776148,-1.27297399493941,-2.72115865505261,2.53670590308648,2.96054900313102,2.64147433167765,1.04718411831906,2.07234037343158,-2.59445144004673,0.276976576852635,2.68269111714587,-1.41734723301056,0.624964644297438,-0.227174250754655,-2.33148403561429,-1.47833535926788,3.07143804304431,0.901233395152744,0.768241055056326,-2.93290391537512,-0.107754980224208,0.0941299073825765,-0.824058990846085,2.02255098276396,-0.386764867820227,0.596777991151586,1.45760299923399,0.499334310460273,-2.41429053001891,-2.89205596331823,-3.05139648351086,1.76877672814907,1.57394889733301,-1.70348975235105,1.18900138331481,-1.79327870876408,-0.475139782119885,0.749851372869065,0.03572045208209496,-2.11859053213129,-0.591606990915362,-1.50363589045246,0.868036531649822,-1.19099677541334,-2.14800826380215,-1.9132330752658,-2.49757725916279,2.00520350342185,0.959563016368606,-1.98380465824228,2.84844114826369,-1.85317843055534,-1.10143876393878,-0.441694871727168,3.10755966370414,-0.662080416460919,0.339405403079263,-2.67967803235829,-1.36503791559193,-2.52820189274392,1.08019766073371,-2.2657419960626,0.558694509817599
278,2.25281543748891,-0.0272600778977455,0.195620746772607,-0.259394885840342,2.38489842050412,0.245280101053693,-1.60693888245106,-1.29618077854719,2.43391711769639,-0.937830014916452,1.82469338849703,0.408888570204359,2.35740410620459,-2.46054943720076,-0.08740228853458594,2.6419240737841,-1.94900509459769,-1.10405648035488,-1.00565546102334,1.91097706749025,-2.37802359455441,-2.22758575782237,-1.79743057384622,1.70214732465091,-0.485470036279676,2.99665555554665,0.795103194446627,2.29626906916085,-0.167357383854323,1.19865347747392,0.675955059338441,0.04048169610678588,1.44376510314288,-0.76681257735663,2.50233983024089,-0.89203287551063,1.57273197368319,-2.78447722771619,2.18776508310302,0.150319693259153,-2.84559096980793,-0.67590346447961,-1.55212746661783,2.78338043257122,-0.303226747277576,-0.556538440655333,1.62826993884173,1.27467995331411,2.87282896178386,1.94308245881531,-1.26048080236975,-0.972831290585224,-3.08212148149432,1.77690202546963,2.32638182098823,0.461078038955221,0.984442137492707,-2.09653307833446,-2.96951878950118,1.42915833473889,3.13551133802121,2.00466484652555,2.93679851370583,-1.68931441055535,-0.737978660049738,1.3809428591264,-1.19679126661625,-2.73632197804426,2.53420631388079,2.98595706018647,2.68379950279909,1.04729988059489,2.14051997705513,-2.60657183119493,0.307525203032086,2.72295261286907,-1.42495840209748,0.631591540406906,-0.186842593216131,-2.30613458196773,-1.46163867964835,3.02693218918494,0.884600527859399,0.74554686665505,-2.95914231892328,-0.12265781420816,0.11585048324451,-0.856375331130719,2.11820714904145,-0.36689583193388,0.591135299340567,1.4899017756475,0.478235064210864,-2.42438903143113,-2.89263620572628,-3.01090362415993,1.84575737846485,1.65359420655803,-1.6573754373391,1.22315072462333,-1.74555914238886,-0.426370483320265,0.697359057512686,0.05928654330900077,-2.13846133688917,-0.592199778348907,-1.50900568709498,0.830946006757836,-1.14255405660831,-2.17726386090728,-1.91426500169169,-2.48811429160855,2.0610434121988,0.943605520993656,-2.03127322627722,2.81544906446888,-1.87765891229796,-1.07210865748509,-0.38427934916228,3.04360159775268,-0.632985515027116,0.369138241902056,-2.68659591198468,-1.35321309838943,-2.57871731722218,1.1021103830015,-2.25999499809033,0.550769614455592
