weight logl k1 k2
0.000000000000000000e+00 -2.177324463935169578e+07 -8.508562123327972904e-02 -7.503027323610003685e-02
0.000000000000000000e+00 -2.177324463935169578e+07 -8.714861909978083299e-02 -8.178003004812631205e-02
0.000000000000000000e+00 -2.177324463935169578e+07 9.891555373921889771e-02 -6.393458335607810072e-02
0.000000000000000000e+00 -2.177324463935169578e+07 -9.196686548242004322e-02 -6.791414820954551346e-02
0.000000000000000000e+00 -2.177324463935169578e+07 7.627442391942196309e-02 -9.051828558609485709e-02
0.000000000000000000e+00 -2.177324463935169578e+07 -7.407863921174269450e-02 -9.170533960159697739e-02
0.000000000000000000e+00 -2.177324463935169578e+07 -8.897374290452796097e-02 -8.807105818470804814e-02
0.000000000000000000e+00 -2.177324463935169578e+07 -7.931112875320343869e-02 -9.727112937950033178e-02
0.000000000000000000e+00 -2.177324463935169578e+07 7.709134444803220076e-02 -9.289450461286481719e-02
0.000000000000000000e+00 -2.177324463935169578e+07 9.642859188155611383e-02 -9.375401421592227669e-02
0.000000000000000000e+00 -2.177324463935169578e+07 8.151457429855921144e-02 -8.628922229670069055e-02
0.000000000000000000e+00 -2.260415849943603389e+05 -9.590788484589074514e-02 -5.870554365537856978e-02
0.000000000000000000e+00 -2.200129814646040031e+05 -7.568678802283985985e-02 -7.907409611057623910e-02
0.000000000000000000e+00 -2.116898328984380059e+05 -6.130770331006252238e-02 -8.997667314703264307e-02
0.000000000000000000e+00 -2.092881952929888794e+05 -9.336809903064174909e-02 -4.316520154141778587e-02
0.000000000000000000e+00 -2.083626596020041907e+05 -8.462378341091639222e-02 -5.490226182730424676e-02
0.000000000000000000e+00 -2.058682795684123121e+05 -9.103496884416457935e-02 9.853468283532959560e-02
0.000000000000000000e+00 -2.056748723218335945e+05 -8.717594344177180543e-02 -4.551875201116908909e-02
0.000000000000000000e+00 -2.049228831354057183e+05 -9.913174655797124535e-02 -2.124569558460547014e-02
0.000000000000000000e+00 -2.047485712514169281e+05 -8.835711989573125091e-02 9.744635107250992911e-02
0.000000000000000000e+00 -2.040702604451511579e+05 -9.841282396820461020e-02 8.328157424602863901e-02
0.000000000000000000e+00 -2.036049594819726190e+05 -9.255046224587780423e-02 8.892226261799329734e-02
0.000000000000000000e+00 -2.029363821488989342e+05 -7.947238261381939228e-02 -5.170206791612650538e-02
0.000000000000000000e+00 -2.024583828640668071e+05 -9.016069491426821625e-02 8.714052238101938075e-02
0.000000000000000000e+00 -2.021560517225922667e+05 -6.079988218940990397e-02 -7.809205363528548549e-02
0.000000000000000000e+00 -2.018158691496648826e+05 -6.733420431978046072e-02 -6.804808767040060324e-02
0.000000000000000000e+00 -2.016756419358003768e+05 -9.625624392873698143e-02 -1.443954448220996500e-02
0.000000000000000000e+00 -2.006505045062387653e+05 -9.750669147480280075e-02 6.567276063539770337e-02
0.000000000000000000e+00 -2.003032923741017003e+05 -9.986374556488138154e-02 5.615665048881327004e-02
0.000000000000000000e+00 -2.001869657159385388e+05 -6.625013630043405377e-02 -6.606473790053399298e-02
