logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867639840167016e+07 nan -2.503130218118530294e-03 3.990000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867570525448769e+07 nan -5.012541823544281946e-03 3.980000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867529978937656e+07 nan -7.528266420791573932e-03 3.970000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867501210730523e+07 3.958507731423481779e-01 -1.005033585350144018e-02 3.960000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867478896375746e+07 3.451055612907619197e-01 -1.257878220686011773e-02 3.950000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867460664220154e+07 3.602832744549020472e-01 -1.511363781004817011e-02 3.940000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867445249152184e+07 2.890242573343391741e-01 -1.765493523872075157e-02 3.930000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867431896013021e+07 2.367110157514925317e-01 -2.020270731751944854e-02 3.920000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867420117709786e+07 2.601008900723815742e-01 -2.275698712261621515e-02 3.910000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867409581658244e+07 2.380385026531477155e-01 -2.531780798428987650e-02 3.900000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867400050640106e+07 2.108745200184205804e-01 -2.788520348953569400e-02 3.890000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867391349502653e+07 1.738871870101140193e-01 -3.045920748470854617e-02 3.880000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867383345232159e+07 1.652359708987692355e-01 -3.303985407820018289e-02 3.870000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867375934434682e+07 1.481937401544913269e-01 -3.562717764315112556e-02 3.860000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867369035147130e+07 1.128107101019922426e-01 -3.822121282019776134e-02 3.850000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867362581294775e+07 9.087124711310853864e-02 -4.082199452025513098e-02 3.840000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867356518832594e+07 7.443424497508276116e-02 -4.342955792733600023e-02 3.830000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867350802991539e+07 9.278994949447988416e-02 -4.604393850140681144e-02 3.820000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867345396269113e+07 1.113813454469091968e-01 -4.866517198128102878e-02 3.810000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867340266939998e+07 1.109803432005638524e-01 -5.129329438755053650e-02 3.800000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867335387923568e+07 1.079642944795131260e-01 -5.392834202555564505e-02 3.790000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867330735921860e+07 9.007471721808839316e-02 -5.657035148839430205e-02 3.780000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867326290745288e+07 9.985179802162373608e-02 -5.921935965997122964e-02 3.770000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867322034783661e+07 1.049328087127766318e-01 -6.187540371808748080e-02 3.760000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867317952584475e+07 9.701825768240769643e-02 -6.453852113757117814e-02 3.750000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867314030513167e+07 1.168855770771468766e-01 -6.720874969345005945e-02 3.740000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867310256480426e+07 1.247828202591992064e-01 -6.988612746416644761e-02 3.730000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867306619715691e+07 1.203930645430425217e-01 -7.257069283483542910e-02 3.720000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867303110583872e+07 1.285348758959550530e-01 -7.526248450054684458e-02 3.710000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867299720428884e+07 1.222350437781694055e-01 -7.796154146971186194e-02 3.700000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867296441446245e+07 1.304881801399863372e-01 -8.066790306745480477e-02 3.690000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867293266576529e+07 1.210289493973887714e-01 -8.338160893905106896e-02 3.680000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867290189410746e+07 1.109145965243504561e-01 -8.610269905341172425e-02 3.670000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867287204114348e+07 9.967268563127869296e-02 -8.883121370661574423e-02 3.660000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867284305360913e+07 1.084256324317599551e-01 -9.156719352549048951e-02 3.650000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
