k1 k2 k3 k4 k5
8.006692306396523406e-02 -1.248460069589316102e-02 3.628916404231574688e-03 -8.970664454617527372e-04 4.265480464732407384e-04
7.815593306932999695e-02 -1.274451165565503030e-02 4.115135450300330677e-03 -1.858806594167899950e-03 -7.683513394857593992e-04
7.868332236237679522e-02 -1.262220100263324041e-02 4.427768419424271684e-03 -1.962605997318608853e-03 1.540591205401398156e-03
7.871792932536350595e-02 -1.286608090679972061e-02 3.040446425783341344e-03 -1.372396670580450229e-03 9.825743140010056997e-05
7.866432046975344039e-02 -1.283546449435643555e-02 3.579413124415231628e-03 -4.211696097559392005e-04 2.861979436429989976e-04
7.835077996931130717e-02 -1.220032131764593741e-02 4.250019627271423017e-03 -1.587697357665548981e-03 -1.932304499352721638e-04
7.884851255867006414e-02 -1.205862394292493700e-02 4.453769762613732364e-03 -1.484075444291410584e-03 -2.728064877342839534e-04
7.891520462546960935e-02 -1.228534634485842214e-02 2.398276741192056916e-03 -1.954845399951485319e-03 5.127364888697777401e-04
7.847163330717790708e-02 -1.230562341721125330e-02 3.826458081166397851e-03 -8.408516215453881726e-04 8.006978339014370061e-04
7.938832808214671410e-02 -1.144054286470073956e-02 2.781905586535765584e-03 -2.366953984782330100e-03 1.746303161589968234e-05
7.788134934683968447e-02 -1.180413185623241379e-02 4.340582266478043572e-03 -1.497723378138693384e-03 4.503435102709563154e-04
7.900653728053852465e-02 -1.205782238776756388e-02 3.785076757274616344e-03 -1.345272393033655756e-03 3.513912037728522675e-04
7.889076384611598547e-02 -1.226711409544310738e-02 3.021923193199008151e-03 -1.773380418019013249e-03 3.892686262839950562e-04
7.785831561154843428e-02 -1.355772275466370080e-02 3.433328479853919868e-03 -1.966771190942045999e-03 5.401203547851646247e-04
7.875721232037144470e-02 -1.288549504557059966e-02 2.822172317122159657e-03 -5.569528654098543363e-04 2.945929365558291879e-04
7.930310533499082548e-02 -1.175359016834412462e-02 3.379424589136093005e-03 -8.486065984913832017e-04 4.151140237516059983e-04
7.906613676439464000e-02 -1.233024863880090305e-02 4.072340567997684291e-03 -3.591867143651200633e-04 3.060444589844391050e-04
7.956375910773758053e-02 -1.288065664754295403e-02 2.795068332261216315e-03 -1.613502600354935201e-03 3.872273827618261111e-04
7.799652371071294499e-02 -1.308308448417370984e-02 3.436794764356848608e-03 -1.536243069531623151e-03 -6.018401933474831766e-04
7.865192165828213677e-02 -1.176106496917590782e-02 2.691018484339030570e-03 -1.505404879950850150e-03 4.289335518617570786e-04
7.914099175378516704e-02 -1.228378175999521316e-02 3.569064144319206155e-03 -4.650115113140895762e-04 5.814496156855419873e-04
7.833919083741378020e-02 -1.241237337027512044e-02 3.363536983655018853e-03 -1.197354251031540473e-03 3.054998225015259639e-04
7.967020120371867686e-02 -1.190349426165490665e-02 3.174843786082834352e-03 -1.225308562281965385e-03 2.005133688183641238e-04
7.854665118121026413e-02 -1.253214501591339014e-02 4.196041887688115035e-03 -9.065424664912724584e-04 1.154927939717192986e-03
7.922372889382997552e-02 -1.245962419327537041e-02 2.957485571486756504e-03 -1.186205954925731443e-03 2.822202438317739093e-04
7.869155262692095754e-02 -1.283456264181767614e-02 3.321573618960321772e-03 -5.800100348329617628e-04 1.194135933620416035e-03
7.854371237442195341e-02 -1.328785239280877439e-02 3.658745006965322122e-03 -9.980976164969956876e-04 7.845002751896562598e-04
7.823432612689976140e-02 -1.234259072673092594e-02 3.469721349155463486e-03 -1.640876830455814672e-03 4.807895330256189981e-04
7.858111999997358099e-02 -1.340677448520913306e-02 3.367721712991905703e-03 -1.064857897200205405e-03 4.284383688561987924e-04
7.892437857114478761e-02 -1.349599144321070310e-02 2.649030497669027651e-03 -5.077550454366114296e-04 9.578713522764986665e-04
7.963080383504933524e-02 -1.282496300762707431e-02 2.996780099238788297e-03 -2.063487765198684931e-03 7.846606062095196066e-06
7.862210229876614997e-02 -1.318906544120410085e-02 2.935470640686804744e-03 -1.042850867398886772e-03 3.388269318496534011e-04
7.799148725544940985e-02 -1.310319746323745926e-02 3.668347948714095752e-03 -8.140725247130775610e-04 7.715666336019638694e-04
