weight logl k1 k2 k3 k4 k5
0.000000000000000000e+00 -3.978867040693712234e+07 6.640909240736982966e-01 5.432279059186938541e-01 7.145104537296120828e-02 9.213470496768507711e-01 2.908658860970528837e-01
0.000000000000000000e+00 -3.978867040693712234e+07 7.985751213669064486e-01 1.599513977893880501e-01 2.229817136841116820e-02 8.783302984313196005e-01 9.828183845017365305e-01
0.000000000000000000e+00 -3.978867040693712234e+07 2.304997481203180376e-01 8.351076037826331566e-01 9.613521327482735801e-01 7.237232120021103166e-01 1.578206964471652318e-01
0.000000000000000000e+00 -3.978867040693712234e+07 3.133336214170846512e-01 6.934815044235492776e-01 9.948292640667549813e-01 6.573047194383829783e-02 7.720093814673099075e-01
0.000000000000000000e+00 -3.978867040693712234e+07 4.416549128954649905e-02 7.551035671659255266e-01 9.591053489216766481e-01 6.048222009597310489e-01 7.497522417713204934e-01
0.000000000000000000e+00 -3.978867040693712234e+07 2.884235613292027711e-01 9.797029011830460377e-01 9.214928718188821755e-01 9.572912677676237436e-02 2.753042553375961710e-02
0.000000000000000000e+00 -3.978867040693712234e+07 7.349412148428484670e-01 7.562773337582748834e-01 1.859255154823249434e-01 8.119107036854288362e-01 1.534723655777014972e-01
0.000000000000000000e+00 -3.978867040693712234e+07 5.658243205002519982e-01 2.136070207957818656e-01 3.251449493199634055e-01 4.778471525825531696e-01 4.641171539411792502e-03
0.000000000000000000e+00 -3.978867040693712234e+07 6.639532985663665343e-02 1.530917476125173149e-01 7.586069854753055841e-01 2.202116133522862285e-01 4.553617621552802364e-01
0.000000000000000000e+00 -3.978867040693712234e+07 1.874479397633639355e-01 1.795773150313233479e-01 3.128393233258771611e-01 2.906906450112343165e-01 4.996007433136441245e-01
0.000000000000000000e+00 -3.978867040693712234e+07 3.252541860958291231e-01 1.197009754088457223e-01 9.199362098153140987e-02 6.977745127696055594e-01 8.720705149323082495e-02
0.000000000000000000e+00 -3.978867040693712234e+07 1.317456113373027815e-02 1.070181291703727888e-01 6.879567842186568027e-01 6.713740567610928522e-01 6.891318267688834043e-01
0.000000000000000000e+00 -3.978867040693712234e+07 9.836233203915847323e-01 6.568768175581267688e-01 4.169509955640436916e-01 4.962524329165465264e-01 3.777609993382280429e-03
0.000000000000000000e+00 -3.978867040693712234e+07 3.650264718907645367e-01 2.135319547411975716e-01 2.473589343863886736e-01 7.579277684575638219e-01 1.207711610980510830e-02
0.000000000000000000e+00 -3.978867040693712234e+07 7.626100396026336270e-02 1.406610783518857932e-02 3.951537539760316964e-01 2.567803022509228539e-01 8.276055153969837930e-01
