,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9
0,-0.08585819249430195,-1.5376791664940161,-1.1067548373058134,-2.4477571014005717,0.5912544599201396,-1.0248324543180782,2.0800816394756225,2.3686146975177187,1.459599778214387,2.7829719544894465
1,0.7997053232834861,-1.2804461112911145,-0.5221039702615693,-1.7442204299885742,1.2273337367271568,0.10381544853156544,2.852106272055524,-3.009484120012743,1.6951461908540941,-2.656217993546315
2,2.6666484853903105,1.015891560467202,1.637090894485669,0.4734827564560377,-2.78606556719038,2.26712436873307,-1.5331956984044082,-0.872544384828753,-1.9843181752467638,-0.5226496252959445
3,-2.903628480963918,1.9120114416321803,2.3535644056855047,0.997583909124643,-2.1840626373155754,2.898118850167259,-0.7252143910325553,-0.25982173424652066,-1.2016734476652886,0.1746811237578235
4,-0.09223698929780678,-2.349081850274086,-1.4352642716382984,-2.4119604880244347,0.8561295589179061,-0.839725404868541,1.3172095684196086,2.5026483494489975,0.9682604992801509,3.079022398452727
5,-1.8419784685101401,2.2956634317482307,-2.8076927195282875,1.960946282623765,-1.2219358908144056,-2.633195515854275,0.1672966775821517,0.2957594760470644,-0.4260508826952745,1.5997764056017694
6,-0.8570384209950395,-2.755184865609418,-2.2477219070880117,2.6205008210051757,-0.31692793667088054,-1.8336653807830343,1.003232185112692,1.6568465191299797,-0.08936053124320024,1.9146233834962123
7,2.778738456368331,0.5080328015170488,1.3361084900024236,0.338130017690331,3.060955720762751,2.0308754638168676,-1.8999847390037787,-1.2612190241944263,-2.126665025102863,-0.38339499987013187
8,2.131703695943239,0.4303286973897932,0.7196747126564835,-0.48796037200260245,2.7110855047771394,1.057731470139009,-2.503881733907365,-1.6270111174729165,-2.9461915086637185,-1.2693054512607846
9,1.899173068422207,-0.12824770564207355,0.16040547145396555,-0.7590168589993237,2.5380649215286604,0.5521838846848964,-3.0884700755606374,-2.335899354302902,2.777259430213326,-1.302397458400443
10,-3.038923558924629,1.0552675272905008,1.7275601643521863,0.6607717482789666,-2.545152110008385,2.3670271940459684,-1.593794008761402,-0.6836956927132115,-1.8865393884993804,0.07532329213324988
11,2.8234443307865162,1.0251214444411545,1.448699025797263,0.603222517246092,-2.774401783407755,2.0827601092690378,-1.4866446732279226,-1.0495882648178916,-2.1061137446153424,-0.5426918389642635
12,-2.7928114699361775,1.5947792097189635,2.3659342633186244,1.3654057924308363,-1.9526710000294365,3.0951281876650794,-0.800565005331496,0.009757378054810596,-1.3467864648401364,0.22940621678144815
13,2.9925406320297205,1.3947623200592558,1.6516660491097044,0.6257152159211335,-3.0293653000249106,2.7139316943965612,-1.123132513022939,-0.8907188800000607,-1.537079769250005,-0.3466944984581196
14,-2.7005437922027027,1.4858894055710352,2.06701115711802,0.959828483015917,-2.2590190836465642,2.511929930963163,-0.9669316042377538,-0.4512943583828569,-1.8289593111426878,0.1421268956562431
15,-3.088002688742355,1.323774204798218,2.024205070954081,0.56712741376704,-2.5217704578478277,2.6538293921628346,-1.2660184071216776,-0.38303173802883433,-1.70210840453329,0.07910943615802969
16,2.2762924463531284,0.35610106415593656,1.1679413191665198,-0.28802356036251203,2.8688402414138516,1.5404251493801593,-2.125817696618488,-1.6330029849377135,-2.578616618964412,-0.6855022571737861
17,-1.8084129739214359,1.9985373187047157,2.5967661183167547,1.5148369858336335,-1.5611215756291654,-2.5893315793266156,-0.7840386947028688,0.6389583850813929,-0.9288130554099033,1.3732640626522568
18,-1.5678765584988275,2.652598996332732,-2.7287038549302274,1.9546746365594574,-0.8795211345845027,-2.321728591914607,0.23530148656139613,0.9484111185025527,-0.5548682645184564,1.732293722816216
19,-1.231976163034373,3.002387714287051,-2.5141772496682977,2.491098751366298,-0.691196664313537,-1.6659127663340407,0.3910552095390225,1.2993238107713987,0.24307763387039885,2.1560466371582363
20,2.67637223867942,0.8202792376057271,1.6362773117001228,0.38326837000280084,-2.7242062134241687,1.9034871556139292,-1.7642139999015918,-1.051112847050442,-2.1775926799946683,-0.43427465075400395
21,0.3535925767081432,-1.295293031872556,-0.9838826695402393,-2.4187612699515855,0.951929269322363,-0.35054600584614226,2.457750988611602,2.9516619229422054,1.3120214195853717,-2.9928309674994273
22,-3.130518768963115,1.0697836194490076,2.027795686724223,0.5176140096507355,-2.8666219303388294,2.371828656207365,-1.1064997669953776,-0.6629064498469922,-1.9633111090592652,-0.2518143665646162
23,0.36997325947477017,-0.9822087894762065,-0.6095833291570061,-1.825382174773298,1.4538827237216843,-0.16800011093581713,2.3791543305846212,3.0995548057459743,2.0997916508984185,-2.717427064428521
24,-2.9966141134401583,1.194072370049316,1.9485712974036633,0.4301433719820074,-2.67678273109494,2.0974940784023643,-1.1493166523911846,-0.7137783933408481,-2.2849055491027706,-0.2272049514042143
25,-2.2295864167490462,1.8668757458619285,2.3805549934947052,1.375700988653281,-1.6779506847055752,2.944828837971639,-0.776337662212667,-0.08263662829932672,-1.3912862791744098,0.8175265586840076
26,0.02089257000175742,-1.9362180278348193,-1.5962190714107924,-2.163717972312641,0.7353203013481916,-0.7166820506056398,1.7029121765183102,2.349288995829834,1.2702894301994185,3.071848416223762
27,0.44661393671756555,-1.613136661646808,-0.8325611927779113,-1.897643221387734,1.216971031742162,0.07082769659925128,2.4672754565618753,3.024318839634107,1.428755924221334,-2.633840035466934
28,-1.8348817373279027,2.6180970456005555,-2.940657340589767,2.050223976554854,-1.277660133278124,-2.241847074248267,0.13401965582322953,0.6708005437328229,-0.2229731968576559,1.3925549321270279
29,-2.1411358153364164,2.5807526530849976,2.7984586404140632,1.8837770328018686,-1.2096552003117627,-2.4993157344584445,-0.08839533008886502,0.41171981697128546,-0.7048278636875257,1.1027941628702929
30,-0.3199622909137713,-2.039310106442837,-1.2495861478581773,-2.2505101263465215,0.7762478661967814,-0.749859738555239,1.9183879366974848,2.198845471033315,1.2857203624012823,2.934827001936462
31,2.3237371365015855,0.4282881377178887,0.8337651340557685,-0.3450564517674919,2.870243120101563,1.4907389453919289,-2.3439568362594665,-1.442473265374956,-2.827234768514806,-0.919586209609039
32,0.6534078504744236,-1.4476459191853126,-0.888696407010684,-2.0308389563552462,1.0153512623622833,-0.6196071285588969,2.3222474580038366,2.7748045354766906,1.4304850603144434,-2.8456662927869285
33,-1.1128122637525193,-2.7250506284777836,-2.432592287964087,2.556824515274525,-0.33207494557549844,-1.8431336404038037,0.6599445390316746,1.4812895688895857,0.17489862096730582,2.0062295613298664
34,2.092253026439965,-0.09330255612733371,0.31757531231533176,-0.22867111913734753,2.682750686398846,0.9923377706314922,-2.6113929330638572,-2.2965518257139945,-3.127644430012723,-1.0594219339787658
35,2.696625723630191,0.5669110995055944,1.6653607667640646,0.13857295045949133,-2.963664914935731,2.0019545275568467,-1.8409396230340405,-1.0794887030124907,-2.221172778954179,-0.19249212736807048
36,0.6238763405411876,-1.4601315145497409,-0.5340391255840486,-1.5516050337563299,1.514196701245307,-0.06257260403223107,2.499313310111774,-3.065659988693193,1.742426787254593,-2.587925979997778
37,-2.275670216984563,2.595075877972392,3.056946325458811,1.6442174754309127,-1.2421651632754656,-2.6722170010476947,-0.15059630804171895,0.4641201299334017,-0.6393191263048766,1.031329845399664
38,-2.4197205677253284,1.9339923449913339,2.174830369989983,1.150508563190934,-2.2458076133539344,3.0137766996470496,-0.894001523625901,-0.026079382846471762,-1.180188420998469,0.3828569664467854
39,-1.126162115604834,-3.101312471878467,-2.433960389163218,2.7615908589438387,-0.3196976432619474,-1.8577215331473356,0.6582136191676567,1.198823044458871,0.11431850318715861,2.147685490599649
40,-2.1464698841528156,2.2272311412471617,2.609942680094399,1.5015219613098234,-1.7669254525254874,-2.6593254107935618,-0.16560118670144058,0.19490567649114435,-1.0276421539806557,0.9509475620365091
