"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup"
6.264852473206164452e-02,-6.867495115857392626e-03,1.417813549573232598e-03,4.383927195708772350e-04,4.578985537464379577e-04,4.436499338346779411e-04,6.266593251863003533e-02,-6.861499164171995513e-03,1.408533271152756505e-03,6.219120106908462842e-02,-7.326829747957896988e-03,9.838521605193273345e-04,6.308691874746233386e-02,-6.405707672138644289e-03,1.866155069236791197e-03
