k1 k2 k3 k4 k5
6.331683708966645563e-02 -6.989191843940312232e-03 2.124818288661761700e-03 7.687488415226706451e-04 1.744182047787964929e-03
6.428458105881970641e-02 -7.568660792693790440e-03 7.428046167033686142e-04 9.268800975393842734e-04 -6.426859941868062753e-04
6.382419964017158054e-02 -8.456172952360105355e-03 -1.015562856202634201e-03 1.809764693287974069e-04 1.054812291128581769e-03
6.410549206835366998e-02 -7.656571217343741131e-03 5.628043522376280361e-04 5.675125997066238215e-04 1.479439209700214586e-03
6.354434524092786307e-02 -8.078616214201556067e-03 2.874653275979882627e-03 -7.093151013979753783e-04 -7.606731422915291585e-04
6.250195298971536473e-02 -6.461778246887012189e-03 3.522435651568553427e-03 1.765119171902279627e-03 6.165174165072839774e-04
6.344808036144930496e-02 -7.447283468674473217e-03 2.307024829983100878e-03 8.207189769053602202e-05 4.552261958342268544e-04
6.325918271255859260e-02 -8.685737402079951597e-03 1.614455279620785610e-03 6.584190375658743877e-04 -1.539483750765929804e-03
6.432335454479279346e-02 -6.997680534624420301e-03 2.322945476977311685e-03 1.132632644211220563e-03 -3.268839867852924019e-04
6.412555189398841393e-02 -7.188424470113419229e-03 -3.812759549405575488e-04 -6.900939089483221212e-04 -2.961819856585334865e-04
6.322977052386802299e-02 -6.027730786251114803e-03 2.135975396443459684e-03 2.411178219855883431e-03 -1.345488794246840758e-04
6.378919409903913151e-02 -7.984657673785089393e-03 1.528287912228670775e-03 7.243878703932782326e-04 -1.101192123492425456e-03
6.471107949284321537e-02 -7.599015320861837730e-03 2.105394509281308113e-03 6.287354500140035496e-04 -3.652963666581909852e-04
6.317889768362155989e-02 -7.081146936341611853e-03 1.777278004762489205e-03 3.384935748592249327e-04 1.046400099116134852e-03
6.387938999478068314e-02 -8.994457116722004431e-03 8.374065360628180077e-04 8.479210808358950135e-04 4.959150574338905271e-04
6.316575150396219751e-02 -7.441354173086806023e-03 8.243277514896618641e-05 1.166472581651062379e-03 8.167666847722215850e-04
6.298944496668271165e-02 -7.374326352364665715e-03 2.193993901522819923e-03 8.344514592775603701e-04 -1.915629362542331515e-04
6.428364406715111889e-02 -7.089382575653238594e-03 1.549793079871547574e-03 1.419511205955362176e-03 1.193388925731841965e-03
6.362216831602127143e-02 -9.472630648594854152e-03 1.265291670067697494e-04 3.797226635735145850e-04 -8.038765469257913576e-05
6.319279897075277819e-02 -6.762564199397413933e-03 3.311517096756810830e-03 1.024137509427008874e-03 4.438032807273506464e-04
6.237866910809936050e-02 -8.647613658131714232e-03 1.478661083723922798e-03 3.434739842878425931e-04 -2.943391391503763499e-04
6.542109939826099008e-02 -6.940045324632854173e-03 1.184233001104484373e-03 -5.553349055290590641e-04 -5.251827235983885789e-04
6.230102318546701379e-02 -8.608240714547021888e-03 2.350582867753400751e-03 4.941883499585963957e-04 3.572350427525627925e-04
6.281819873927155240e-02 -5.943544926451396759e-03 3.005433791306730273e-03 1.660708418918771523e-03 1.188376773022858934e-03
6.492895945780771672e-02 -6.111995891835864114e-03 2.417879941200989924e-03 -3.945317487926980338e-04 3.578571507754924053e-04
6.444414917776580820e-02 -5.936711468953942417e-03 1.535541864453773830e-03 8.562653372457817991e-04 2.383437666468868343e-04
6.306684945210036530e-02 -7.833015755875291641e-03 1.515873719915641904e-03 -8.466953260385934321e-05 -1.717045279206741437e-03
6.275439331853902014e-02 -5.590268013708793449e-03 3.363354217841979521e-03 3.534404321216683131e-04 3.117007768833612857e-04
6.398310236214929669e-02 -7.771969087673691323e-03 2.452267807625502227e-03 -6.455462264846473230e-04 -1.098256704411965101e-04
6.274028967822239955e-02 -9.135672003668438013e-03 8.056557143881759586e-04 4.773981755423067908e-04 3.383912620370244095e-04
6.387571771840513946e-02 -7.303716504335880377e-03 1.459267737202216142e-03 8.106134895565358933e-04 -7.620152973239063821e-04
6.350838807260203445e-02 -8.037201653853923156e-03 1.780652747293665072e-03 2.240722493820762606e-04 -3.558822477985057464e-05
6.405801539420749591e-02 -5.677325040604641604e-03 1.522482195652583026e-03 1.928928664833157169e-04 6.804391005753168686e-04
6.389162882542817612e-02 -7.471807270746769203e-03 2.651139757662873686e-03 1.441551810488439500e-03 1.141587482739625514e-03
6.359118909790714702e-02 -6.297760158526816143e-03 2.448824306253080674e-03 -6.942267202938723347e-04 1.170934012699326177e-04
6.259917414554899695e-02 -8.223258399941535401e-03 1.493512706799052236e-03 -1.388012378574998706e-03 7.038568626271946016e-05
6.530629767524628870e-02 -9.091730066658268439e-03 -4.507400734761329852e-04 3.450528614473008515e-04 1.154656155817751495e-03
6.261372544996401945e-02 -6.706305160609798977e-03 2.585447251987588180e-03 5.589919427788359041e-05 1.353563707785304659e-03
6.285671929390945767e-02 -6.899017502257631662e-03 2.655895891285925403e-03 2.531473393825506291e-03 -3.196359730887055051e-04
6.670385885019555761e-02 -5.126045664258657708e-03 9.937355682089477060e-04 -1.271185726435627994e-03 8.494524848679380069e-04
6.287294074477764450e-02 -5.837221237811843211e-03 1.287750146383229155e-03 7.896276929010570544e-04 -5.845365754062192831e-04
6.401256581637540521e-02 -6.155077004662529161e-03 1.661531545934596954e-03 2.195813330478496583e-04 -6.222970423699902831e-06
6.334890557518002563e-02 -7.217813668200803723e-03 2.773076196627075052e-03 1.559668017369203463e-03 4.183999112123693020e-04
6.341651985528895530e-02 -7.216613556794454487e-03 2.056708826969802506e-03 -1.320628098462298117e-03 -9.467750159690146994e-04
6.319767622773450610e-02 -7.647154232766406601e-03 1.989436975593950052e-03 2.508323590887900911e-03 -5.248775052936749397e-04
6.320546815507482874e-02 -9.503850112821329854e-03 9.143395569517070998e-04 -5.725823401336455065e-04 2.362483244975621677e-04
6.449616728221879702e-02 -7.029793284357738203e-03 2.710392544501297185e-03 2.077407023462179980e-03 1.183152706863727088e-03
6.227990399839314350e-02 -6.535306245795846625e-03 2.261978710634909850e-03 2.505991652288208638e-04 9.454695396901025006e-04
6.532403071797568406e-02 -6.359445946211253475e-03 3.445358073046161929e-03 7.353022077228182907e-04 -7.896154650168518696e-04
6.511841908428020465e-02 -6.139564629722801814e-03 6.800489115180441413e-04 -2.818633529647895930e-04 -1.585527595487717933e-03
6.433035067904879778e-02 -6.549449747152297219e-03 1.839064090437436683e-03 7.810373948395066268e-04 8.659307331556204135e-04
6.412555189398841393e-02 -7.188424470113419229e-03 -3.812759549405575488e-04 -6.900939089483221212e-04 -2.961819856585334865e-04
6.291349371770402210e-02 -9.014033958442857486e-03 2.600794329447847497e-03 -1.652369723055033268e-03 2.789980845476075499e-04
6.392037696107155664e-02 -6.878549380539139557e-03 4.424437031149475175e-03 1.504352054632063229e-04 -8.356479478156819685e-04
6.409853677694263285e-02 -7.016830197779239109e-03 9.603267666786485801e-04 1.057562110871934635e-03 -9.954358074135971624e-04
6.290722642309476420e-02 -7.671156933814066159e-03 -7.049525545219093026e-05 -9.412665194232783250e-04 7.891631518790187538e-05
6.433266297208589668e-02 -5.936642066605241075e-03 1.067180995066169258e-04 6.099881515539279375e-04 -1.946992665258162614e-03
6.329023854216389577e-02 -7.073336283443795725e-03 2.402685647109367717e-03 -2.586733681621267156e-04 -1.456672170764436447e-03
6.427894154374796942e-02 -9.095359755809467872e-03 1.585729763075610643e-03 2.846475945120580109e-03 2.048771786039058074e-03
6.359776237445677327e-02 -8.124227245886267434e-03 3.845627963884684641e-03 1.418549800642113223e-03 -5.847019857944391052e-04
6.525416947538034695e-02 -6.254322683546850725e-03 2.726560829036661637e-03 -3.666488101077697292e-04 9.583044522867983916e-04
6.240438579560822485e-02 -4.977282831745505343e-03 3.070706172947718082e-03 3.779877650172125403e-04 9.373656467869667663e-04
6.409668364494233717e-02 -6.657853228101043297e-03 1.091436007097018601e-03 1.095798719647780861e-03 8.728483323459379495e-04
6.454341350743059147e-02 -7.195310620706663052e-03 8.119101566660125169e-04 -1.277527405968065244e-03 -8.162216437975072791e-04
6.274028967822239955e-02 -9.135672003668438013e-03 8.056557143881759586e-04 4.773981755423067908e-04 3.383912620370244095e-04
6.283343739716598653e-02 -7.367470314077237403e-03 1.812402232258827905e-03 1.337701721369766172e-04 3.489222184514806369e-04
6.281349909434991163e-02 -7.176393533294328497e-03 2.683600456675233614e-03 1.590568139446218998e-03 -3.579765913480220663e-04
6.309852273697899583e-02 -7.671571187181730478e-03 2.188313204529127032e-03 -5.094681551198743108e-05 2.551435153354403296e-04
6.460026628261936188e-02 -8.315551092240178188e-03 2.183818451506280844e-03 1.449970905083919348e-03 -1.874874946109023055e-03
6.301217568313854933e-02 -6.238672210809911856e-03 1.709661476205215358e-03 7.359239850330545618e-04 4.460280861269538821e-04
6.351937487332390275e-02 -8.881174621647128231e-03 3.254909990288656907e-03 3.806137410186788417e-04 5.297636543845352097e-04
6.410275989787200812e-02 -8.038002347708753104e-03 1.723047583257170112e-03 5.056797500158083380e-05 1.266207055566417883e-03
6.252514602565456547e-02 -7.616160010531142222e-03 2.814447184232446442e-03 1.898140637096812355e-03 2.147681254514102744e-03
6.539481655410675498e-02 -6.040988789864643049e-03 1.597867557296100971e-03 -6.965001254968516964e-04 6.975505096278727946e-04
6.333443016178558205e-02 -9.674828029083107350e-03 1.601471731827605605e-03 1.287822239045444128e-03 2.519334115103410987e-03
6.222281862989079149e-02 -7.758322743059112292e-03 2.932640991305232592e-03 3.126120917178731862e-04 -1.626491150085646042e-03
6.333443016178558205e-02 -9.674828029083107350e-03 1.601471731827605605e-03 1.287822239045444128e-03 2.519334115103410987e-03
6.450340134682175375e-02 -7.256478599648605310e-03 2.189137230562646086e-03 1.085779827180527457e-03 3.099416215348593795e-04
6.524896941609154011e-02 -7.310889001781062380e-03 1.898012766532203299e-03 8.310003992373360404e-05 -1.453605252203588050e-03
6.328546951681121580e-02 -7.372500132476061951e-03 2.189618585246910776e-03 -4.789040478546530144e-04 5.987176423154216831e-05
6.347571143545044370e-02 -6.688603674846901881e-03 3.059457724169156734e-03 -1.407208642755314321e-03 4.252679855746982485e-04
6.273477224712223355e-02 -8.552761780904943878e-03 -1.268407167069607322e-03 1.235873585517827111e-03 -2.888181746384249626e-04
6.347424428783302042e-02 -8.450178451164733207e-03 7.262588465908326185e-04 -1.353263977713778377e-03 1.067801980630667114e-04
6.308557105288264966e-02 -7.423685759197412581e-03 1.677818704255540361e-03 -8.117914799758707556e-04 -1.000358265659556656e-03
6.269685110651690430e-02 -6.873959567216009203e-03 3.208113131520515249e-03 -1.989911898100105159e-04 2.763421012941941202e-04
6.491510999723101860e-02 -5.480387753759738412e-03 1.728740096535757997e-03 2.381091940583807132e-04 1.874235393906895086e-03
6.403430264574558328e-02 -5.717370064538013219e-03 1.496580346007927997e-03 3.750259455579663115e-04 1.495637262455912220e-03
6.449699958372764885e-02 -7.960657634540763139e-03 8.037598195950179658e-04 -1.230402533513863528e-04 1.610445937508891978e-03
6.297990113780191357e-02 -7.565379273466760202e-03 1.141435892548697817e-03 5.822484597648447391e-04 7.722539491710478377e-04
6.387253417879051876e-02 -6.438392340256393620e-03 2.109563492436739018e-03 -2.296701137840945206e-04 -3.863087335827936064e-04
6.333705543898171531e-02 -6.919415906310358300e-03 7.646193400105694149e-04 7.028130386103476068e-04 -1.777025302553414399e-04
6.437463223954825731e-02 -8.369334799316646700e-03 1.834132578690222948e-03 -1.772757784521128421e-05 9.007846992071799619e-04
6.402959481705938760e-02 -6.582344582582000392e-03 1.569175427971192249e-03 1.478379245863539748e-03 -9.321703935852299061e-05
6.440906924758116325e-02 -7.459551821979229502e-03 2.190144116094125404e-03 5.825910231434250353e-04 -1.306557641319733287e-04
6.317766219634052272e-02 -8.056696105891214543e-03 6.235287191066890555e-04 1.560238622660678476e-03 7.201519952215046372e-04
6.377525277583448449e-02 -7.402075773757926802e-03 1.370992772228629697e-03 1.299614454875613889e-04 1.102915589482195147e-04
