k1 k2 k3 k4 k5
8.017527173332464341e-02 -1.547571826407226347e-02 3.909922601875642778e-03 -2.303903005713384133e-03 6.982750599711928796e-04
8.057216689298241086e-02 -1.531647368711371027e-02 4.117529108255885140e-03 -2.228417454801817632e-03 1.354283908707648587e-03
7.913727420284794034e-02 -1.583331907618754086e-02 4.285571888210576441e-03 -2.167431069406783317e-03 1.797401665720954611e-03
8.025508857158289433e-02 -1.582206527798815654e-02 4.407866845169944314e-03 -1.778940608499285370e-03 1.385910459569733577e-03
8.000560249087368403e-02 -1.587418943359317214e-02 4.595183573218308837e-03 -2.166215554391365261e-03 2.680590536671412227e-04
8.064139491052554898e-02 -1.431166294982028075e-02 5.599797476600248958e-03 -1.352764691808006070e-03 1.491903844105357813e-03
7.917358899811230422e-02 -1.602730086878595417e-02 4.262185320429809354e-03 -1.277885805738329661e-03 1.208940337901490136e-03
7.989477807999179060e-02 -1.528503338590500582e-02 4.165972188592464986e-03 -1.899573627350423233e-03 1.424222280749648517e-03
8.013405986519414603e-02 -1.557824407258071031e-02 4.693501005112718505e-03 -7.425513849909914921e-04 5.264041323149032392e-04
7.927448965249042634e-02 -1.509174719106129436e-02 4.964360701003034393e-03 -1.670458802343718907e-03 1.695221506397823208e-03
7.928261357528479381e-02 -1.503188407948777283e-02 4.026039493401856184e-03 -2.686156647280196763e-03 9.699470075144461800e-04
7.915876040079178333e-02 -1.661198006421898965e-02 4.741718794827320949e-03 -1.408904178064121493e-03 1.493200255040516566e-03
7.879764840152750360e-02 -1.563805910305346436e-02 4.069777856481687772e-03 -2.351915186390274304e-03 1.085455795002382429e-03
7.941628316795429354e-02 -1.646503062931270467e-02 5.076205209129769358e-03 -1.781798727751804368e-03 7.145101979871143483e-04
7.895398617867052660e-02 -1.512259709722757473e-02 5.122931064873340046e-03 -2.562206699141894584e-03 8.851647751107749595e-04
7.876685792853960200e-02 -1.619677504334079976e-02 4.920631957010840329e-03 -3.164499660908592915e-03 7.840137702172372824e-04
7.890519887290567413e-02 -1.587784684620281717e-02 4.945617320116377225e-03 -1.849672702663424095e-03 1.655403561572121873e-03
7.996301141175529703e-02 -1.543862996829152567e-02 4.274925999399353804e-03 -1.022867365902874193e-03 1.586270671551259781e-03
7.880110774671814089e-02 -1.683094778189410390e-02 5.118930683325834119e-03 -1.028671810063025438e-03 1.737142415226849979e-03
8.021968717562064088e-02 -1.585536993528958993e-02 4.289368357918266206e-03 -6.351844531080896861e-04 2.382623154416771416e-03
7.953768448410519776e-02 -1.685017774585367833e-02 4.579842548355236853e-03 -1.698317066556501165e-03 1.475560440363343773e-03
7.944998008239173570e-02 -1.596417807451243343e-02 4.118475075064270685e-03 -2.305223540640333191e-03 2.582044458582510860e-04
7.999616814417298549e-02 -1.576758860417581953e-02 5.096795611809201709e-03 -1.454859065598668177e-03 1.292346776379835194e-03
7.950920115913301389e-02 -1.474573268942157289e-02 5.238892465333516713e-03 -2.078505866045812778e-03 2.824648105808319487e-03
7.881554365615983659e-02 -1.494046545884145094e-02 4.700745816769630325e-03 -2.769951260400457804e-03 1.766015433152065550e-03
7.911525071368338824e-02 -1.602475388268823075e-02 3.984378999746573946e-03 -2.634785547012824525e-03 1.090334878368667826e-03
7.880110774671814089e-02 -1.683094778189410390e-02 5.118930683325834119e-03 -1.028671810063025438e-03 1.737142415226849979e-03
8.028365837321699283e-02 -1.479035277349870225e-02 5.528472690538202561e-03 -2.472746371749545702e-03 1.541188235749113566e-03
7.961725065484506758e-02 -1.462708145920053882e-02 5.802493486543297552e-03 -1.180513325557713822e-03 5.874649229880013479e-04
7.965155704597406960e-02 -1.549209067282705798e-02 6.188963624232490801e-03 -1.393150465455073039e-03 1.595052318946216241e-03
7.882477577758773002e-02 -1.599486304194094877e-02 5.403978274405002447e-03 -1.693092550264035934e-03 7.889892541045745444e-04
7.969488620920570088e-02 -1.698248772203111989e-02 3.662726708418342914e-03 -1.778393868132360778e-03 1.368189736616870489e-03
7.938893675521596638e-02 -1.579723823690346030e-02 4.024048418731496213e-03 -2.117473326455412974e-03 1.188339596834481204e-03
8.002834889785326311e-02 -1.433779653973525636e-02 3.846984500072703206e-03 -3.437594504623595060e-03 3.455838488146401044e-05
7.937773250938801040e-02 -1.629750874750335310e-02 4.400072277886274419e-03 -2.456550403873908328e-03 1.167426817865052646e-03
8.097176185056295661e-02 -1.549282878115079698e-02 4.809153262536544626e-03 -2.663929525910435636e-03 3.782654815009667271e-04
8.018480472484965094e-02 -1.518997534190909271e-02 4.534166285948021402e-03 -2.235655425332078172e-03 1.442549627976297266e-03
8.078073159802801051e-02 -1.434266357985307383e-02 4.610493876136795288e-03 -1.534186997127928720e-03 3.571780639139987557e-04
7.988918889280877123e-02 -1.529597874209789876e-02 5.066064790767502157e-03 -1.536945019880456287e-03 1.860291636015004579e-03
8.036577371694728078e-02 -1.571157895103517110e-02 4.621522724700996565e-03 -2.352261063228819338e-03 9.136843185934828693e-04
7.932470641248023924e-02 -1.576692111242397609e-02 5.456631884529467014e-03 -2.415065183019010631e-03 1.227968836356896354e-03
8.070609685597499028e-02 -1.563905718136796019e-02 4.188004136107162378e-03 -1.307639018103767814e-03 1.658054394563304723e-03
7.871382144864408348e-02 -1.640000796356634594e-02 4.548404964737587375e-03 -9.236115654763649152e-04 1.436775003631290959e-03
7.857240716761476618e-02 -1.599943276908707968e-02 3.631518754853083064e-03 -1.812646179660787338e-03 1.455633061660230321e-03
