weight logl k1 k2 k3 k4 k5
0.000000000000000000e+00 -2.763102111592854559e+07 3.075206570442249321e-01 3.895048231574581576e-01 4.668491566220923650e-01 1.920243160795062076e-01 1.974341480491165202e-01
0.000000000000000000e+00 -2.763102111592854559e+07 3.534700608068644945e-01 8.515337425531509519e-01 3.041833989513932357e-01 3.051667119431000774e-02 5.552912757620324102e-01
0.000000000000000000e+00 -2.763102111592854559e+07 5.196681622596222017e-01 7.671864225820455019e-01 1.762695493120109980e-01 5.586273728309598674e-02 9.659466871571137370e-01
0.000000000000000000e+00 -2.763102111592854559e+07 3.631735762037031634e-01 9.683266949269213608e-01 3.923256994965202971e-01 7.956162698851165782e-02 8.419102276162606646e-01
0.000000000000000000e+00 -2.763102111592854559e+07 5.943743574059358048e-01 4.880677181485635341e-01 6.510684221591422904e-01 1.390063770895253459e-01 8.999536593334319656e-01
0.000000000000000000e+00 -2.763102111592854559e+07 4.101515635248842440e-01 6.023437138122341716e-01 8.700246710739656386e-01 1.273561405935011992e-01 8.624452453471379565e-01
0.000000000000000000e+00 -2.763102111592854559e+07 1.000704368511882159e-01 2.399876333258841310e-01 4.494182422921066955e-02 1.928694473069639814e-01 9.772233393446642102e-01
0.000000000000000000e+00 -2.763102111592854559e+07 4.571684377673559396e-01 1.158174348325776704e-01 2.026689256031299902e-01 8.099965523347034679e-01 1.899479317199248563e-03
0.000000000000000000e+00 -2.763102111592854559e+07 9.526251562603749168e-01 3.818205400622542989e-02 5.154086550991243687e-02 3.217840411725804151e-01 6.573900269413016639e-01
0.000000000000000000e+00 -2.763102111592854559e+07 5.835399026243165421e-01 9.153821247697269126e-02 9.353444653807316822e-01 3.020432627983747897e-01 8.327026807980135725e-01
0.000000000000000000e+00 -2.763102111592854559e+07 7.507899919324168003e-02 7.218722195298254984e-02 1.719411315634060688e-01 1.546583732288447921e-01 4.656328460188092766e-01
0.000000000000000000e+00 -2.763102111592854559e+07 1.068844310823828803e-01 8.397383078437000714e-01 5.952390323811390660e-01 6.110632186951824307e-01 1.564672088284648765e-01
0.000000000000000000e+00 -2.763102111592854559e+07 9.448663914407928743e-02 8.235487349510562938e-01 6.536358962601401812e-01 1.903786787703258820e-01 1.794958919441391743e-02
0.000000000000000000e+00 -2.763102111592854559e+07 2.460086439578172968e-01 1.319664743049872024e-01 5.538909709053525532e-01 9.030808984223076541e-01 6.460934775964444210e-01
0.000000000000000000e+00 -2.763102111592854559e+07 3.287523665120772876e-02 4.171559279799353925e-01 7.919867334674874915e-01 2.693001343270106096e-01 7.259685977702989845e-02
