weight logl k1 k2 k3 k4 k5
0.000000000000000000e+00 -2.763102111592854559e+07 -3.849586859115501636e-02 -2.209903536850836570e-02 -6.630168675581527005e-03 -6.159513678409875986e-02 -6.051317039017670152e-02
0.000000000000000000e+00 -2.763102111592854559e+07 -2.930598783862710388e-02 7.030674851063020703e-02 -3.916332020972135286e-02 -9.389666576113800400e-02 1.105825515240647927e-02
0.000000000000000000e+00 -2.763102111592854559e+07 3.933632451924434781e-03 5.343728451640911148e-02 -6.474609013759780041e-02 -8.882745254338081375e-02 9.318933743142274184e-02
0.000000000000000000e+00 -2.763102111592854559e+07 -2.736528475925936732e-02 9.366533898538428882e-02 -2.153486010069594059e-02 -8.408767460229767121e-02 6.838204552325213847e-02
0.000000000000000000e+00 -2.763102111592854559e+07 1.887487148118716096e-02 -2.386456370287295958e-03 3.021368443182845254e-02 -7.219872458209493360e-02 7.999073186668639868e-02
0.000000000000000000e+00 -2.763102111592854559e+07 -1.796968729502315676e-02 2.046874276244683988e-02 7.400493421479312217e-02 -7.452877188129976294e-02 7.248904906942760240e-02
0.000000000000000000e+00 -2.763102111592854559e+07 -7.998591262976235960e-02 -5.200247333482317658e-02 -9.101163515415787442e-02 -6.142611053860720649e-02 9.544466786893285315e-02
0.000000000000000000e+00 -2.763102111592854559e+07 -8.566312446528806523e-03 -7.683651303348447426e-02 -5.946621487937400752e-02 6.199931046694071024e-02 -9.962010413656015306e-02
0.000000000000000000e+00 -2.763102111592854559e+07 9.052503125207497781e-02 -9.236358919875492512e-02 -8.969182689801752373e-02 -3.564319176548391699e-02 3.147800538826034389e-02
0.000000000000000000e+00 -2.763102111592854559e+07 1.670798052486330287e-02 -8.169235750460546175e-02 8.706889307614634754e-02 -3.959134744032504621e-02 6.654053615960273116e-02
0.000000000000000000e+00 -2.763102111592854559e+07 -8.498420016135166399e-02 -8.556255560940349836e-02 -6.561177368731879733e-02 -6.906832535423104713e-02 -6.873430796238144680e-03
0.000000000000000000e+00 -2.763102111592854559e+07 -7.862311378352343505e-02 6.794766156874001983e-02 1.904780647622780765e-02 2.221264373903648892e-02 -6.870655823430701914e-02
0.000000000000000000e+00 -2.763102111592854559e+07 -8.110267217118415084e-02 6.470974699021125875e-02 3.072717925202803069e-02 -6.192426424593482776e-02 -9.641008216111722484e-02
0.000000000000000000e+00 -2.763102111592854559e+07 -5.079827120843654481e-02 -7.360670513900256784e-02 1.077819418107051064e-02 8.061617968446152527e-02 2.921869551928887865e-02
