k1 k2 k3 k4 k5
6.306124493273143616e-02 -8.147319648184242480e-03 2.437117912040223655e-03 -8.870510208436183097e-04 -6.166550770773659984e-04
6.486455577020497354e-02 -8.458859013636008117e-03 2.401926519543601257e-03 -1.211136606584783948e-04 -1.968629902873414439e-03
6.328638270047490244e-02 -7.848986500362531427e-03 1.618544549506870101e-03 -5.368329542021349488e-04 -5.259289632171815221e-04
6.416199041290879257e-02 -9.550800287891014761e-03 2.970662294948619997e-03 6.008636441089398872e-04 2.930970174468139344e-04
6.346658291777262928e-02 -8.853153282931985890e-03 9.533372956903318762e-04 -4.683598333472815956e-04 -5.023425265040931675e-04
6.559871777063361331e-02 -7.094256559144154761e-03 2.466075982949941792e-03 -1.415041234652317237e-03 5.996423720899812793e-07
6.172941635410486572e-02 -8.006138745616647734e-03 2.406947386615246320e-03 7.093273632238494830e-04 8.878870742518446546e-04
6.274917943662142172e-02 -7.649195470693120891e-03 2.397941828495536720e-03 3.336794282499389031e-04 -2.767869805992695387e-04
6.313555142796506425e-02 -8.884387911380339786e-03 2.031950366904955452e-03 -2.231152902392105619e-03 -1.291461797113563348e-03
6.520735584406942009e-02 -7.968231518262175461e-03 1.777540346866141041e-03 4.143035676306416892e-04 8.934449372761943398e-05
6.319718538269011865e-02 -7.982801115228588262e-03 2.238787415233936540e-03 -6.411346914140247932e-04 -2.256519950589730428e-04
6.283042715864875505e-02 -8.142572519926255525e-03 2.635941789578641337e-03 -7.204408476148838059e-04 -1.381339817557364347e-03
6.348784067852719648e-02 -8.939817282678202970e-03 1.678409517258797057e-03 -8.519989599999888696e-04 -4.408432120302369084e-04
6.412126431649167735e-02 -7.325730051736742410e-03 2.414142016162787452e-03 4.951478110046814152e-04 7.781041454995862860e-04
6.160160290147745354e-02 -8.891642635583674181e-03 2.677294487242160015e-03 -1.756152011655326417e-03 5.677996039726435074e-04
6.326970048793306711e-02 -8.287817072025666087e-03 2.294619566283587209e-03 8.435848703352288869e-04 1.147740737745706063e-03
6.282621429056575724e-02 -9.838493548500665264e-03 2.127711814330995876e-03 -6.476782904095562676e-04 -1.591570208214071469e-04
6.270377826367243279e-02 -7.776426045493736727e-03 1.736750870787465151e-03 -1.507123606805826910e-03 9.790920354785237478e-04
6.444943774793096547e-02 -7.840618608336097362e-03 2.419559226266881913e-03 -9.303758734891393045e-04 4.995171074657911436e-05
6.385838318061187735e-02 -8.393080918647294331e-03 2.013721851931785101e-03 -3.303290833459870957e-04 1.932197373391786321e-03
6.656265412485609656e-02 -7.936761459468949509e-03 2.785538126218220500e-03 -5.049201998766628119e-04 1.919919579355999772e-03
6.402543524781020845e-02 -7.935614944368313273e-03 2.905883291843130989e-03 -4.342103690134491156e-04 1.941805183143949232e-03
6.436831789146010840e-02 -7.873242209233660693e-03 2.915120505503826509e-03 -3.401316563407252858e-04 2.080955716398380506e-04
6.341138375196417321e-02 -8.100126396932388895e-03 2.095611616408449285e-03 -6.946958612858572524e-04 1.958889851950654237e-03
6.302197832174094572e-02 -8.561712268287460792e-03 2.211675542138566430e-03 -2.722160872039580681e-04 3.963537735749422808e-04
6.436911423473126725e-02 -8.647982335362874862e-03 3.671415904880959147e-03 9.462944050935701013e-04 3.505247307344500074e-04
6.286304906664760828e-02 -8.825664967205729128e-03 4.339151287087644748e-03 -1.424545833489554436e-03 -1.435398221327210955e-03
6.438196684203384423e-02 -8.592467727006808387e-03 1.976781165221708214e-03 -4.353766404788239619e-04 2.232749933445965507e-04
6.264786626652402157e-02 -8.503634983878988196e-03 2.178896131437513262e-03 -7.890680344000144952e-04 3.724379342248396174e-04
6.457965332284507087e-02 -7.063488851762639298e-03 2.388397385827217834e-03 6.659883128146415476e-04 3.663756264412204589e-04
6.445261145568856320e-02 -8.155709919391310181e-03 2.747050677011447783e-03 8.293392713280278716e-04 7.832380320889481551e-04
6.525064495504381834e-02 -6.970860461576675049e-03 4.438277919264876914e-03 -3.085597090505126650e-04 -3.358628576393130061e-04
6.371225458246862483e-02 -8.011928497900416835e-03 1.833518834748887327e-03 1.756427801049967319e-03 2.044021583084948412e-03
6.333297882616203966e-02 -7.983407723036670123e-03 1.615258470888503162e-03 -4.045816787865280650e-04 1.523530204372500196e-03
6.364898165567386967e-02 -8.186347642238217537e-03 1.888283152556777256e-03 -6.350781283767092944e-04 -1.131136675227573107e-04
6.440591337791115589e-02 -7.204940815880661598e-03 3.759173673945556682e-03 -5.233520491061682822e-05 3.127868990679266714e-04
6.348795335388895955e-02 -7.175341595411416362e-03 3.401806221917880180e-03 3.491148341302485747e-04 1.374209787741581534e-04
6.382444120137209520e-02 -6.692087139035851617e-03 1.751236365820862950e-03 -1.083219887224221023e-03 1.202826552763783252e-03
6.365064557629346309e-02 -8.099288901841181221e-03 3.122417962634543853e-03 5.336444819124264161e-04 7.329942200727107560e-04
6.318990682904307432e-02 -9.748425059189935737e-03 2.449406660159761384e-03 -4.823501187199985552e-04 4.196312620522724135e-04
6.256642437379469901e-02 -9.074998687232299632e-03 1.447036525365125170e-03 4.668210444660897407e-04 2.145936740962361977e-04
6.260295191107251300e-02 -1.015666759447694800e-02 1.623102710632970402e-03 1.401665585941264114e-04 -8.892312917157668695e-04
6.342497626038262615e-02 -7.288561124208545183e-03 3.047774808125500168e-03 -1.023264545291516225e-03 1.080391334025432304e-04
6.284186636605504361e-02 -8.155163638034840234e-03 1.683305436845514147e-03 -3.082943746358923764e-05 5.135525070226742983e-04
6.506911311933294417e-02 -7.444690774763645935e-03 1.335659820736759262e-03 -4.233031466613218496e-04 -8.382180406682204765e-04
6.411574101940475945e-02 -8.461934711092800043e-03 2.449122557559732516e-03 6.731793727110524372e-04 5.312211863124638445e-04
6.403311734453254189e-02 -8.771124337992958209e-03 2.956996489025698338e-03 -1.672975933608294996e-04 -7.574342118703142335e-04
6.269741000465448022e-02 -8.508048669868720215e-03 2.461429687223071205e-03 4.773873062468014794e-04 -2.439584787955195733e-04
6.299884051801984963e-02 -1.013635618468322619e-02 2.083255347894510945e-03 -9.029197615861572768e-04 -1.347053863264072171e-03
6.559871777063361331e-02 -7.094256559144154761e-03 2.466075982949941792e-03 -1.415041234652317237e-03 5.996423720899812793e-07
6.260295191107251300e-02 -1.015666759447694800e-02 1.623102710632970402e-03 1.401665585941264114e-04 -8.892312917157668695e-04
6.387017483829687814e-02 -8.752350436870379169e-03 1.369167451379646461e-03 8.032177962369324575e-05 -4.784731910328077209e-04
6.335649188074002347e-02 -8.034754250736256265e-03 2.095790367372840635e-03 -3.302012720718117134e-04 2.481535130354206586e-04
6.253233119404807971e-02 -8.790576083484227810e-03 2.762509207459198923e-03 -2.387387541624569343e-04 -1.649702685289772264e-04
6.280610415861428986e-02 -7.555655575647815536e-03 1.740512819374193110e-03 -9.125708780391844632e-04 9.445254353056126151e-04
6.350466194578091583e-02 -7.523444172343282665e-03 2.554948140521678956e-03 -6.249145622379964626e-04 1.184653499185284176e-03
