weight logl k1 k2 k3 k4 k5
0.000000000000000000e+00 -1.808910849056122452e+07 -2.653056564691103070e-02 -9.442022342079453567e-02 6.009466852167880124e-02 -8.254658807524116459e-02 -1.707863450151325679e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -8.906336622740151920e-02 -8.041401721879948283e-02 -8.694922114574850369e-02 -1.496463357791724680e-02 -6.294104974453036683e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -5.598169710819805855e-03 6.579481500142025929e-02 9.561151882598092899e-02 -8.479603386389239494e-02 8.917319912457041808e-02
0.000000000000000000e+00 -1.808910849056122452e+07 9.843378794545445953e-02 -1.810036336953739500e-02 -8.809330881078168696e-02 -9.910303279146537303e-02 5.524183009954389267e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -4.727944826489432345e-02 -9.468533161990562441e-02 7.191845307903660389e-02 -7.820228558325981183e-03 4.778984804552910415e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -1.484485039026484099e-02 -2.921387909390420201e-02 9.376619027141078200e-02 -1.875621487477678595e-02 4.253086305246206456e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -2.452037712110881340e-02 -3.983696147385729081e-02 9.494726908023684575e-02 8.505152600489537806e-02 -6.956662171734756539e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -6.038247383041191185e-02 3.465733692334724281e-02 8.059595374348521579e-02 7.831013834742303614e-02 7.185721039590062253e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -8.796516138687296427e-02 -2.813984463141343262e-02 7.110664316223433423e-02 -9.449352549308423499e-02 -9.103048207790065405e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -2.072103084912499393e-02 2.419340414308839005e-02 -5.657407338214717751e-02 7.586021048608770911e-02 -9.348318777901867827e-02
0.000000000000000000e+00 -1.808910849056122452e+07 5.054809823553971238e-02 -8.681233481480166159e-02 6.156712344594264530e-02 1.419594450141975495e-03 9.341804493550084909e-02
0.000000000000000000e+00 -1.808910849056122452e+07 8.982969889864186874e-02 -5.692875641995720493e-02 9.778164063239894177e-02 1.672175900790710823e-02 -9.296851298803915364e-02
0.000000000000000000e+00 -1.808910849056122452e+07 9.615290271361762175e-02 8.608855418784019942e-02 4.744986717029847645e-02 -1.658274225753855746e-02 -9.317711445670998072e-02
0.000000000000000000e+00 -1.808910849056122452e+07 1.969025655360565064e-02 -5.501782484405579737e-02 2.891976101045726222e-02 9.588698675805853999e-02 7.826150219588526302e-02
0.000000000000000000e+00 -1.808910849056122452e+07 4.546429960682341065e-02 7.707532044660014847e-03 -2.729229671412598812e-02 8.306200432956753477e-02 -6.831410398035804576e-02
0.000000000000000000e+00 -1.808910849056122452e+07 3.663519442467716436e-02 -6.189412126775484246e-03 8.520474830601576510e-02 -3.701413054138669168e-02 4.737241127751123937e-02
0.000000000000000000e+00 -1.808910849056122452e+07 9.908354902749716420e-02 1.444113842845111406e-02 -8.457158983555607135e-02 4.626200551915388148e-02 -7.055187831538151100e-02
0.000000000000000000e+00 -1.808910849056122452e+07 7.345588706996811212e-02 -1.577488109615443612e-03 9.365115362212206307e-02 5.672995017633772341e-02 8.890606943820156260e-02
0.000000000000000000e+00 -1.808910849056122452e+07 6.862312182548466200e-02 -9.638736955532248296e-02 -9.144677988608013175e-02 -6.035369650036653127e-02 -6.442491744281977906e-02
0.000000000000000000e+00 -1.808910849056122452e+07 5.926050113325431745e-02 -9.667344600903099439e-02 -3.933127812513153437e-02 -4.591535214911393603e-02 2.681577120200026587e-02
0.000000000000000000e+00 -1.808910849056122452e+07 2.445564033272099036e-02 9.450470046454753636e-02 7.189288428068982273e-02 -5.697128417764427827e-02 -5.215007886827243561e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -1.300202737624048255e-02 -8.105396280684887267e-02 6.199218145977317129e-02 -8.005296832384203864e-02 -8.464543950572055164e-02
0.000000000000000000e+00 -1.808910849056122452e+07 8.911640016628347150e-02 2.645500035871745093e-02 9.867665107035136773e-02 -1.357382459821435128e-02 3.380661676918800262e-02
0.000000000000000000e+00 -1.808910849056122452e+07 8.649582116201642856e-02 -9.940275719161102697e-02 2.594625733384758881e-02 -8.001932914478913916e-02 1.632153132278131580e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -1.365680990571331577e-02 -3.968431107851986411e-02 -7.334269572679684435e-02 -8.650387830905865993e-02 -4.637088836678193715e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -6.260915282666890125e-02 -1.709707148183907399e-02 5.318056562166545431e-02 -9.760018724472258045e-02 5.825660999692899855e-02
0.000000000000000000e+00 -1.808910849056122452e+07 8.805865096579398865e-02 2.714365730584281100e-02 -8.540939792789979668e-02 -1.379832221256897806e-02 7.996706954304264037e-02
0.000000000000000000e+00 -1.808910849056122452e+07 1.818919560684095771e-02 8.664057978735903442e-02 -8.031848841860363131e-02 -7.026936691282721636e-02 7.151006817272609339e-02
0.000000000000000000e+00 -1.808910849056122452e+07 7.217047176056318181e-02 3.296882283446975204e-03 1.073131888577294468e-02 -8.226580369453649622e-02 7.325531201853849317e-02
0.000000000000000000e+00 -1.808910849056122452e+07 3.700266200665963678e-02 -9.056377227907311256e-02 2.201621028297787164e-02 -7.447357638428471482e-02 -8.495604190199737560e-02
0.000000000000000000e+00 -1.808910849056122452e+07 1.726874500849988336e-02 -4.714331644250346898e-02 -9.701399831707163690e-02 6.190929631865305094e-02 -9.448008398818202869e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -2.428294717956895610e-02 5.071714188861381478e-02 9.270001083716730705e-02 9.845368192175993349e-02 -8.037715446495773131e-02
0.000000000000000000e+00 -1.808910849056122452e+07 5.307681001510797247e-02 6.988706469318844983e-03 -6.815513631925035343e-02 -1.711119955816328697e-02 8.475854616787761864e-02
0.000000000000000000e+00 -1.808910849056122452e+07 3.122296009239833303e-02 -8.390617717618149840e-02 7.877377604997920502e-02 1.930914444860265533e-02 6.987454071341367423e-02
0.000000000000000000e+00 -1.808910849056122452e+07 8.305615439361466179e-02 -8.125185811480895026e-02 5.665529187105722286e-02 3.584451763290530391e-02 -7.870624705275504340e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -6.971639756441146141e-02 1.794338227304906330e-02 -2.611731000223738164e-02 -4.957714339881987009e-02 -6.212640446553856916e-02
0.000000000000000000e+00 -1.808910849056122452e+07 8.135770492315352875e-02 -8.300055723424332177e-02 -7.541563165019893322e-02 6.805567175561788584e-02 -7.483691568790758197e-02
0.000000000000000000e+00 -1.808910849056122452e+07 7.919430848647171506e-02 7.347332814863466455e-02 -3.192116926078772399e-02 3.930133030280294482e-02 -8.675843509161083877e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -3.505604393738641356e-02 -3.160210132139644468e-02 8.400931736375127912e-02 6.882078682750644716e-02 4.536866337830869345e-02
0.000000000000000000e+00 -1.808910849056122452e+07 9.702387403603093818e-02 1.944361837810637539e-02 -9.595156507410779190e-02 -1.263691715856966880e-02 -6.864624433908206314e-02
0.000000000000000000e+00 -1.808910849056122452e+07 4.573298988605584148e-02 -2.356120322117509491e-02 -7.452265313291772664e-02 -6.438260966014988651e-02 9.252000881341868044e-02
0.000000000000000000e+00 -1.808910849056122452e+07 6.200692651207476147e-02 -4.560843508468706564e-02 7.559360719784710692e-02 2.735741256291235324e-02 3.677293402884168616e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -7.103182333482478683e-02 -4.328090974850917760e-02 9.444622163066848652e-02 4.678317325655409475e-02 1.173046849195086283e-04
0.000000000000000000e+00 -1.808910849056122452e+07 -2.593451995038290048e-02 8.167286521299765845e-02 -7.002488172901583097e-02 -7.449371524133058253e-02 5.954936283117603923e-02
0.000000000000000000e+00 -1.808910849056122452e+07 3.467623851992243655e-02 -9.609244567292951622e-03 -7.239190037224514651e-02 7.439679167983223596e-02 -3.092886764477191519e-02
0.000000000000000000e+00 -1.808910849056122452e+07 9.893362328505933556e-02 -2.712827456006686178e-02 -2.398238352412179752e-03 -5.651879125465136822e-03 3.878696042516749376e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -9.698003640944537207e-02 -3.269935067041582211e-03 3.581482285894260764e-02 4.566154056786017601e-02 -9.714265321270976195e-02
0.000000000000000000e+00 -1.808910849056122452e+07 1.838959564029556126e-02 -3.290660034106836218e-02 8.990114936779050603e-02 -7.833715935276384934e-02 7.615374562788720936e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -9.352886751538694310e-02 -5.344521248486636122e-02 7.674019606816240291e-02 4.714013420492663142e-02 2.288146054338990876e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -9.406403077581917960e-02 -3.890710431147841736e-02 -4.011717393701866308e-02 3.717524987550363536e-02 8.884549524146775901e-02
0.000000000000000000e+00 -1.808910849056122452e+07 3.849824961942063806e-02 5.196412641793202170e-02 -9.797888594707529486e-02 9.045018307380564559e-02 -5.940598956227587796e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -1.572795378067455563e-02 4.597132696230118998e-02 5.116913608955925286e-02 -8.910758190464151962e-02 9.425828154670176651e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -5.990809462176212297e-02 -7.006217312987324253e-02 -5.990370312874677972e-02 -3.961799167226094653e-02 9.764674044892113214e-02
0.000000000000000000e+00 -1.808910849056122452e+07 5.155125020396755797e-02 -2.264220318981484403e-02 -4.526441138978827550e-02 3.122579195147739961e-02 -9.995340860220978951e-02
0.000000000000000000e+00 -1.808910849056122452e+07 3.203527628798436000e-02 -9.701611593895514973e-02 4.943340689303998836e-02 2.342709386977952224e-02 7.186586184470608596e-02
0.000000000000000000e+00 -1.808910849056122452e+07 6.817487137555550136e-02 -6.917714381937969947e-02 1.580064617623593015e-02 -6.940203532620568827e-02 -5.853400005742781520e-02
0.000000000000000000e+00 -1.808910849056122452e+07 -7.172896476050626136e-02 2.328594143280457440e-02 -7.077227271401127784e-02 9.620971770409078583e-02 8.315722213712864463e-02
