logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867639840167016e+07 nan -2.503130218118530294e-03 3.990000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867570525448769e+07 nan -5.012541823544281946e-03 3.980000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867529978937656e+07 nan -7.528266420791573932e-03 3.970000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867501210730523e+07 5.045715727927114758e-01 -1.005033585350144018e-02 3.960000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867478896375746e+07 3.536759662287337624e-01 -1.257878220686011773e-02 3.950000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867460664220154e+07 3.953737786351589345e-01 -1.511363781004817011e-02 3.940000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867445249152184e+07 3.102183367086075449e-01 -1.765493523872075157e-02 3.930000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867431896013021e+07 2.828193550534242595e-01 -2.020270731751944854e-02 3.920000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867420117709786e+07 2.585565374300120567e-01 -2.275698712261621515e-02 3.910000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867409581658244e+07 1.993336069287205692e-01 -2.531780798428987650e-02 3.900000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867400050640106e+07 2.061750230111955573e-01 -2.788520348953569400e-02 3.890000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867391349502653e+07 2.273684738469393951e-01 -3.045920748470854617e-02 3.880000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867383345232159e+07 2.378344270415255202e-01 -3.303985407820018289e-02 3.870000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867375934434682e+07 2.001559227181149980e-01 -3.562717764315112556e-02 3.860000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867369035147130e+07 2.033177000638654308e-01 -3.822121282019776134e-02 3.850000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867362581294775e+07 2.025112502075536169e-01 -4.082199452025513098e-02 3.840000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867356518832594e+07 1.885630078893651695e-01 -4.342955792733600023e-02 3.830000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867350802991539e+07 1.948381684581967088e-01 -4.604393850140681144e-02 3.820000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867345396269113e+07 1.978534967769874087e-01 -4.866517198128102878e-02 3.810000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867340266939998e+07 1.807095787462607850e-01 -5.129329438755053650e-02 3.800000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867335387923568e+07 1.625761617719627961e-01 -5.392834202555564505e-02 3.790000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867330735921860e+07 1.513948953152257637e-01 -5.657035148839430205e-02 3.780000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867326290745288e+07 1.420174565829818158e-01 -5.921935965997122964e-02 3.770000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867322034783661e+07 1.599923914796763658e-01 -6.187540371808748080e-02 3.760000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867317952584475e+07 1.572738590395925395e-01 -6.453852113757117814e-02 3.750000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867314030513167e+07 1.602146281312964993e-01 -6.720874969345005945e-02 3.740000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867310256480426e+07 1.588330370667399849e-01 -6.988612746416644761e-02 3.730000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867306619715691e+07 1.517387339253764844e-01 -7.257069283483542910e-02 3.720000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867303110583872e+07 1.609099175619974065e-01 -7.526248450054684458e-02 3.710000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867299720428884e+07 1.530724371139243478e-01 -7.796154146971186194e-02 3.700000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867296441446245e+07 1.396157653751649297e-01 -8.066790306745480477e-02 3.690000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867293266576529e+07 1.324008370859564021e-01 -8.338160893905106896e-02 3.680000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867290189410746e+07 1.376867022006910413e-01 -8.610269905341172425e-02 3.670000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867287204114348e+07 1.334802152120694307e-01 -8.883121370661574423e-02 3.660000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
-3.978867284305360913e+07 1.303167055832601673e-01 -9.156719352549048951e-02 3.650000000000000000e+02 -3.978867040693712234e+07 -3.978867639840167016e+07 nan
