"k1_mean", "k1_stdev", "k1_median", "k1_errlo", "k1_errup", "k2_mean", "k2_stdev", "k2_median", "k2_errlo", "k2_errup", "k3_mean", "k3_stdev", "k3_median", "k3_errlo", "k3_errup"
7.945319384252316763e-02,-1.341389607630920182e-02,4.269301912333965839e-03,6.570530059719887446e-04,7.082833099829783947e-04,6.887511865832280679e-04,7.946918467455740820e-02,-1.341802644169828862e-02,4.283688328849691307e-03,7.879756328831652445e-02,-1.412004005941160101e-02,3.564154367321491733e-03,8.009784469711528354e-02,-1.268102323258608888e-02,4.965640960499631551e-03
