weight logl k1 k2
0.000000000000000000e+00 -3.536770702838854492e+07 9.643469471531559978e-02 -7.167967652381851407e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -8.982569352858343903e-02 -9.414791705308263314e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -6.577276773504377172e-02 -9.812873008327374635e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -8.672787669995019044e-02 -7.803054846108775644e-02
0.000000000000000000e+00 -3.536770702838854492e+07 9.465007235555275567e-02 -9.730620425598135448e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -9.995795870923307458e-02 -8.093044040086301572e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -8.855912496969375880e-02 -9.622517665509117135e-02
0.000000000000000000e+00 -3.536770702838854492e+07 8.716208411419176794e-02 -8.286285072063137580e-02
0.000000000000000000e+00 -3.536770702838854492e+07 9.691292849453467251e-02 -8.406308408328831694e-02
0.000000000000000000e+00 -3.536770702838854492e+07 8.436660367210857547e-02 -7.757884213986024347e-02
0.000000000000000000e+00 -3.536770702838854492e+07 7.190179831162457624e-02 -9.095157086957939008e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -9.602139228009712313e-02 -9.581150348138883777e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -9.351685684158964063e-02 -7.027871760279882918e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -9.230814831985234559e-02 -8.197592765841593687e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -7.481619928306038059e-02 -9.793611864688718527e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -9.456395759372537846e-02 -7.795726053922365228e-02
0.000000000000000000e+00 -3.536770702838854492e+07 6.809183306941810065e-02 -9.654765557119787678e-02
0.000000000000000000e+00 -3.536770702838854492e+07 8.248815051355137817e-02 -9.877358820235199177e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -6.679303188172444616e-02 -9.765705370567118182e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -8.302773285832565353e-02 -8.279533763958453474e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -6.336527000001863918e-02 -9.595858174888079184e-02
0.000000000000000000e+00 -3.536770702838854492e+07 7.676203526607991434e-02 -9.331379474668231866e-02
0.000000000000000000e+00 -3.536770702838854492e+07 8.530399841953603679e-02 -9.270018976531393951e-02
0.000000000000000000e+00 -3.536770702838854492e+07 -8.555062425117110347e-02 -9.564475040376865800e-02
0.000000000000000000e+00 -3.467556789288053405e+05 -8.213609302824374792e-02 -6.855965349289358524e-02
0.000000000000000000e+00 -3.420617269542925060e+05 -6.997985440514327415e-02 -8.048822134558511476e-02
0.000000000000000000e+00 -3.381527633834786830e+05 -6.447475335244393091e-02 -8.456884823212772184e-02
0.000000000000000000e+00 -3.375372751780343824e+05 -8.681910828050938556e-02 -5.548362099197728242e-02
0.000000000000000000e+00 -3.330970691400929354e+05 -6.261637950800831576e-02 -8.299888138442075569e-02
0.000000000000000000e+00 -3.314855734782927320e+05 -7.948936083735209934e-02 -5.930799633727390496e-02
0.000000000000000000e+00 -3.313630270816701232e+05 -9.897032877413342034e-02 9.849676135062856996e-02
0.000000000000000000e+00 -3.310220484465465415e+05 -8.129255154404134431e-02 -5.620206841270758424e-02
0.000000000000000000e+00 -3.299373835940790013e+05 -9.745676659151303323e-02 -2.894516810955075070e-02
0.000000000000000000e+00 -3.293915016409470118e+05 -9.584019227027916477e-02 9.740601754132480194e-02
0.000000000000000000e+00 -3.293655382935793605e+05 -4.721533377912967566e-02 -9.830934039576100236e-02
0.000000000000000000e+00 -3.268048973875824013e+05 -9.724258428233145679e-02 -2.310473471602400575e-02
0.000000000000000000e+00 -3.267322904072592501e+05 -4.931600722409786031e-02 -9.342703992198625462e-02
0.000000000000000000e+00 -3.264571916232124204e+05 -9.524777232172004782e-02 9.126416574083548450e-02
0.000000000000000000e+00 -3.263593942571429070e+05 -7.886143293062496118e-02 -5.358547482720515259e-02
0.000000000000000000e+00 -3.261719256632355973e+05 -8.566240168060038074e-02 -4.259741448340750858e-02
0.000000000000000000e+00 -3.241976512223645113e+05 -4.214952049668088674e-02 -9.936895796342729015e-02
0.000000000000000000e+00 -3.233645637617381290e+05 -8.061926208442174446e-02 -4.600580174304096798e-02
0.000000000000000000e+00 -3.233298376053498359e+05 -9.488856495057584883e-02 8.316383877290095539e-02
0.000000000000000000e+00 -3.229671692666835152e+05 -9.668651046040316333e-02 -1.452059331806258846e-02
0.000000000000000000e+00 -3.215087638726442237e+05 -8.103031675960480074e-02 -4.181958636276135455e-02
0.000000000000000000e+00 -3.203054806081661955e+05 -7.810434513112632371e-02 -4.441396667424766381e-02
0.000000000000000000e+00 -3.200589622464532731e+05 -7.783894274193410567e-02 9.327196293216219458e-02
0.000000000000000000e+00 -3.199149108719291980e+05 -8.887960665323846321e-02 -2.310456976654813588e-02
0.000000000000000000e+00 -3.197365478358922410e+05 -9.304256695184168202e-02 -1.295272683530543367e-02
0.000000000000000000e+00 -3.191362233957781573e+05 -6.423568704871462920e-02 -6.413548488390097280e-02
0.000000000000000000e+00 -3.183104637272362015e+05 -4.730660287785753287e-02 -8.601707859480921259e-02
0.000000000000000000e+00 -3.175830195556457038e+05 -9.721588655808675872e-02 1.127485641113216974e-02
0.000000000000000000e+00 -3.173875137462271960e+05 -6.158399823946883456e-02 -6.505469136020822218e-02
0.000000000000000000e+00 -3.173516277614565915e+05 -9.780477677729526587e-02 1.670462248837249752e-02
0.000000000000000000e+00 -3.165961972325571114e+05 -7.310216930849938732e-02 8.899527008396021510e-02
0.000000000000000000e+00 -3.163059732010454754e+05 -8.393086815707731518e-02 7.546096304941873889e-02
0.000000000000000000e+00 -3.161270187718090601e+05 -9.411918088173998331e-02 5.237932850285537123e-02
0.000000000000000000e+00 -3.160798822870192234e+05 -9.121260134779352047e-02 6.085351572943617504e-02
0.000000000000000000e+00 -3.155908891602354124e+05 -6.670389436971863040e-02 9.214976476656255855e-02
0.000000000000000000e+00 -3.154157687676078640e+05 -8.317739465448828473e-02 -2.184749852631355516e-02
0.000000000000000000e+00 -3.150765034826390329e+05 -7.571219639741227914e-02 -3.655200981528212989e-02
0.000000000000000000e+00 -3.150437068436102127e+05 -5.053214581930814270e-02 -7.672643147135944919e-02
0.000000000000000000e+00 -3.147412010678490624e+05 -4.651558045069976999e-02 -8.162786222963590299e-02
0.000000000000000000e+00 -3.144594675038004061e+05 -9.193526032018956018e-02 4.670945505320631130e-02
0.000000000000000000e+00 -3.142301449858730775e+05 -5.775903818111807753e-02 9.583091950819125349e-02
0.000000000000000000e+00 -3.141930306080715964e+05 -9.228804854387745449e-02 1.673615775420064788e-02
0.000000000000000000e+00 -3.140457560117383255e+05 -7.622580422301997172e-02 -3.260160383992327660e-02
0.000000000000000000e+00 -3.137655416768909781e+05 -7.156942858924660034e-02 8.258029214849432753e-02
0.000000000000000000e+00 -3.134382586856547859e+05 -9.146446538850105945e-02 2.287686933873023243e-02
0.000000000000000000e+00 -3.126639530339424964e+05 -9.004024138398891708e-02 2.417415634926826928e-02
0.000000000000000000e+00 -3.123421829111622064e+05 -7.250486168624033223e-02 7.693282716023502887e-02
0.000000000000000000e+00 -3.122157455583515111e+05 -8.664199531893262973e-02 4.588384690419930467e-03
0.000000000000000000e+00 -3.119672148802051670e+05 -8.304384175264629964e-02 5.753312640904315045e-02
0.000000000000000000e+00 -3.118589989901835797e+05 -7.758406763663112937e-02 6.786424278259126086e-02
0.000000000000000000e+00 -3.117881630544111249e+05 -8.794337985985843653e-02 1.808961638224189372e-02
0.000000000000000000e+00 -3.111645781296109781e+05 -5.482228244543756873e-02 -6.298752035971307006e-02
0.000000000000000000e+00 -3.110708278319398523e+05 -6.913465015877265363e-02 7.668871146297914776e-02
0.000000000000000000e+00 -3.100081022800854407e+05 -6.090685775083853198e-02 8.214729943334661555e-02
0.000000000000000000e+00 -3.099649427110291435e+05 -8.030723096719970255e-02 -4.761034822716170289e-03
0.000000000000000000e+00 -3.097424014674203354e+05 -4.165058826509633605e-02 9.613647114230075563e-02
0.000000000000000000e+00 -3.093094507264533895e+05 -4.541125084996933126e-02 -7.295356852684341253e-02
0.000000000000000000e+00 -3.092682571732852957e+05 -7.101905329957497459e-02 -2.762408709250248340e-02
0.000000000000000000e+00 -3.092236669730142457e+05 -3.591729407416865971e-02 9.825748793627095412e-02
0.000000000000000000e+00 -3.091947911543084774e+05 -6.424367734904795624e-02 7.598752657548929479e-02
0.000000000000000000e+00 -3.090313999292110093e+05 -6.746814842726674144e-02 -3.462280754462961074e-02
0.000000000000000000e+00 -3.087547578165415325e+05 -3.224513549172680626e-02 9.917778153614575931e-02
0.000000000000000000e+00 -3.086456147770577809e+05 -8.181719778677450094e-02 2.209324842941080835e-02
0.000000000000000000e+00 -3.085411137573052547e+05 -8.161110342610977675e-02 2.418775378706636281e-02
0.000000000000000000e+00 -3.085042141577812727e+05 -5.349278085370137714e-02 -5.876213639415291123e-02
0.000000000000000000e+00 -3.084311095480686636e+05 -7.863970614373382018e-02 6.661896928310262478e-05
0.000000000000000000e+00 -3.084210114286327735e+05 -8.127348356833259679e-02 2.756778482531316299e-02
0.000000000000000000e+00 -3.081482397967448924e+05 -6.323208469446053859e-02 -4.030828897098844010e-02
0.000000000000000000e+00 -3.078280044456773321e+05 -8.007213632470011611e-02 2.296623490050693495e-02
0.000000000000000000e+00 -3.078277219776712009e+05 -4.428351699226260735e-02 8.976827409051599260e-02
0.000000000000000000e+00 -3.076838931057169684e+05 -6.711669839397289838e-02 6.640080079327934093e-02
0.000000000000000000e+00 -3.076001471898063319e+05 -7.916697396319478941e-02 1.397383017685657758e-02
0.000000000000000000e+00 -3.072294963409480988e+05 -5.611664639487010803e-02 -5.080589940747375771e-02
0.000000000000000000e+00 -3.068682923099818290e+05 -3.079674688775511926e-02 -8.745144672319403456e-02
0.000000000000000000e+00 -3.068377571399708977e+05 -3.891915944268269784e-02 -7.667741742840671060e-02
0.000000000000000000e+00 -3.063635844583831495e+05 -3.567424157329812662e-02 9.170135423785572004e-02
0.000000000000000000e+00 -3.061568447081380873e+05 -6.650675753882240304e-02 6.028369729357715978e-02
0.000000000000000000e+00 -3.060502577038731542e+05 -7.000381053878863835e-02 5.262155210458044352e-02
0.000000000000000000e+00 -3.060021838322491967e+05 -7.539811633869078489e-02 3.181124220919095968e-02
0.000000000000000000e+00 -3.053231346229685587e+05 -7.191500645575410466e-02 4.136203290998619053e-02
0.000000000000000000e+00 -3.051071974247485632e+05 -2.821474470988387384e-02 9.295483408431978734e-02
0.000000000000000000e+00 -3.049646779352415469e+05 -3.412356642825886688e-02 8.909341264842782215e-02
0.000000000000000000e+00 -3.049102277919256594e+05 -6.724378465354813317e-02 5.176270073897190627e-02
0.000000000000000000e+00 -3.048402163586464594e+05 -1.863731458101287874e-02 -9.756865879803783281e-02
0.000000000000000000e+00 -3.044611720207898179e+05 -6.862121905299142788e-02 4.488297394841112009e-02
0.000000000000000000e+00 -3.043255245971750119e+05 -7.155406756175895777e-02 8.314941286042681901e-03
0.000000000000000000e+00 -3.042632419637067942e+05 -6.370703945211966812e-02 5.535926241283242732e-02
0.000000000000000000e+00 -3.040076689950796426e+05 -6.785582438711174058e-02 4.345749376330856895e-02
0.000000000000000000e+00 -3.038807983031772310e+05 -6.406101846384629206e-02 5.236824523189398395e-02
0.000000000000000000e+00 -3.036440073840452242e+05 -6.636725631464709951e-02 -1.094253510398039697e-02
0.000000000000000000e+00 -3.035027287677946151e+05 -3.560277375732508187e-02 -7.325411719148838818e-02
0.000000000000000000e+00 -3.033211849728737143e+05 -4.860739739892654815e-02 7.229906863881527257e-02
0.000000000000000000e+00 -3.030950604479143512e+05 -6.785671569387691227e-02 1.274102917147398872e-03
0.000000000000000000e+00 -3.030888202299694531e+05 -5.791036830759475201e-02 -3.201714929593509062e-02
0.000000000000000000e+00 -3.026138236236357479e+05 -2.329623698117000430e-02 -8.730835067987510745e-02
0.000000000000000000e+00 -3.024023322654754738e+05 -5.869308167673856907e-02 5.434392510660354669e-02
0.000000000000000000e+00 -3.022155604787400225e+05 -2.586073847319210472e-02 -8.314676339867693722e-02
0.000000000000000000e+00 -3.021524750352041447e+05 -6.584745419644119635e-02 1.999130496512638300e-03
0.000000000000000000e+00 -3.021155837194952182e+05 -6.625967088970219354e-02 2.761230248153664912e-02
0.000000000000000000e+00 -3.020845248457291746e+05 -6.667515646389583772e-02 2.212689310099565099e-02
0.000000000000000000e+00 -3.020523039721140522e+05 -6.648022594476910019e-02 9.771445998193614701e-03
0.000000000000000000e+00 -3.018697144567864598e+05 -1.853839355175231074e-02 -9.115956136674636945e-02
0.000000000000000000e+00 -3.017728204169622622e+05 -5.480939229555273351e-02 5.766303322854401947e-02
0.000000000000000000e+00 -3.017047668313591275e+05 -5.616879024031280754e-02 5.500623578564320382e-02
0.000000000000000000e+00 -3.016350610709951143e+05 -2.635299061668149034e-02 8.494500504329458024e-02
0.000000000000000000e+00 -3.015957584322657785e+05 -5.373041505016924735e-02 5.846777564648664161e-02
0.000000000000000000e+00 -3.015433917335825390e+05 -3.189989017014827066e-02 8.092841237049991365e-02
0.000000000000000000e+00 -3.013999356264336384e+05 -2.768260407191651395e-02 -7.866599261044382452e-02
0.000000000000000000e+00 -3.013734061050786404e+05 -6.505901940169918352e-02 1.736856596081168269e-02
0.000000000000000000e+00 -3.013023170557125704e+05 -5.519892686399072851e-02 -2.978538786231355040e-02
0.000000000000000000e+00 -3.011903836387197371e+05 -1.822338222435153365e-02 -8.989201295390394919e-02
0.000000000000000000e+00 -3.010038882650727173e+05 9.896597283902047737e-03 9.921276427737837911e-02
0.000000000000000000e+00 -3.010018062239761348e+05 -2.937969466253087525e-02 8.107681807112510075e-02
0.000000000000000000e+00 -3.008921564540768741e+05 -3.392465813135525643e-02 -6.839077176930082047e-02
0.000000000000000000e+00 -3.008123145451917080e+05 -4.575141348279974235e-02 6.563183497500285624e-02
0.000000000000000000e+00 -3.008066960815027705e+05 -6.319667385588872976e-02 6.189785116715487701e-03
0.000000000000000000e+00 -3.006454940942216199e+05 2.148209858412880591e-03 9.595755256772028896e-02
0.000000000000000000e+00 -3.005932923285267316e+05 -6.308305247280338035e-02 1.733033761448429799e-02
0.000000000000000000e+00 -3.003579235542622628e+05 -8.761818500137824595e-03 -9.798884985842089279e-02
0.000000000000000000e+00 -3.002759742232342251e+05 -1.230620898824141829e-02 8.906177369729206816e-02
0.000000000000000000e+00 -3.002706208151456667e+05 5.697811077974748728e-02 -9.971457427270265239e-02
0.000000000000000000e+00 -3.000818383812864195e+05 4.916663111188837587e-03 9.560849763882775521e-02
0.000000000000000000e+00 -2.999961747304242454e+05 -6.046145022334257352e-02 -2.340394961790198680e-04
0.000000000000000000e+00 -2.999941987345934031e+05 -6.156231451758480827e-02 1.290082592573400799e-02
0.000000000000000000e+00 -2.994154309854453895e+05 -4.595891727137749183e-02 -4.186622066969507977e-02
0.000000000000000000e+00 -2.993839008788726642e+05 -3.481407282157789052e-02 7.134185787530192280e-02
0.000000000000000000e+00 -2.993836122800864978e+05 -2.171442617248038609e-02 8.130835204499026192e-02
