weight logl k1 k2 k3 k4
0.000000000000000000e+00 -1.812594985204912722e+07 8.864201041632617795e-01 7.036797959236382738e-01 4.414842533191876139e-02 9.959947979244864191e-01
0.000000000000000000e+00 -1.812594985204912722e+07 2.723483497890032412e-01 8.726261893717871532e-01 9.675465832971450464e-01 7.313462685631301197e-01
0.000000000000000000e+00 -1.812594985204912722e+07 4.049194623742038424e-01 2.952415839283095700e-02 4.027797015953216153e-02 6.604843697910487421e-01
0.000000000000000000e+00 -1.812594985204912722e+07 8.923579745253248374e-01 1.811907839697612932e-02 3.804367969081696721e-01 1.598327373854463440e-01
0.000000000000000000e+00 -1.812594985204912722e+07 5.777837406394854547e-01 3.526762989822385119e-01 4.292134962125959685e-02 6.452491378355007523e-02
0.000000000000000000e+00 -1.812594985204912722e+07 7.506426157976517910e-01 6.932018159139408109e-02 4.937870310730837486e-01 1.921550769412696535e-01
0.000000000000000000e+00 -1.812594985204912722e+07 8.881017408197581231e-01 3.457118034784267824e-01 9.993196407436490958e-01 5.629390720627973632e-01
0.000000000000000000e+00 -1.812594985204912722e+07 4.376825027746500396e-04 3.185250813386167890e-01 9.940157717292749107e-01 8.812126945062881411e-01
0.000000000000000000e+00 -1.812594985204912722e+07 2.077518896791873404e-01 3.317034316967371055e-01 2.784299791481382735e-01 1.478716059502033220e-01
0.000000000000000000e+00 -1.812594985204912722e+07 1.182939939892486692e-01 2.910340011982491815e-01 9.889082497467969191e-01 7.425700280121080299e-01
0.000000000000000000e+00 -1.812594985204912722e+07 2.492045861574588850e-01 2.636608892482127375e-01 4.600861600576633403e-02 3.770831187364803716e-01
0.000000000000000000e+00 -1.812594985204912722e+07 7.247244709365202597e-01 2.009233779289947286e-01 4.839053027340101121e-02 1.887480827230330060e-01
0.000000000000000000e+00 -1.812594985204912722e+07 8.907537511543683895e-01 2.571146334835404668e-01 4.596870995178584662e-01 1.824758637075596379e-01
0.000000000000000000e+00 -1.812594985204912722e+07 6.207661934107955304e-02 1.509551153417075797e-01 6.629144805922356776e-01 2.015722245242788091e-01
0.000000000000000000e+00 -1.812594985204912722e+07 9.996176996439883888e-01 5.530602882171714585e-01 3.814381830559376851e-02 9.590494967684030092e-01
0.000000000000000000e+00 -1.812594985204912722e+07 6.595267554297491452e-01 3.170326166818508984e-01 9.884790173750972464e-01 4.411400229997063382e-01
0.000000000000000000e+00 -1.812594985204912722e+07 4.801640817862532495e-01 2.389497712707532306e-01 3.837437317901650768e-01 3.702104092291935711e-02
0.000000000000000000e+00 -1.812594985204912722e+07 2.595801264258790209e-01 8.146688113995671499e-01 8.568344454922370845e-01 8.833218108877640695e-01
0.000000000000000000e+00 -1.812594985204912722e+07 9.739852848963964638e-01 6.649118719248773290e-01 7.813066018474676966e-01 9.179849086897395871e-03
0.000000000000000000e+00 -1.812594985204912722e+07 7.739594986561915135e-02 6.055693235889489934e-01 1.527444017002295151e-01 2.847374922742136327e-01
0.000000000000000000e+00 -1.812594985204912722e+07 3.248136640358966210e-01 9.783534463843341911e-01 9.410089621381145797e-01 7.067657515253035205e-01
0.000000000000000000e+00 -1.812594985204912722e+07 7.905518438508993828e-01 9.775224368136520292e-01 1.854900396033226651e-01 7.705485525088648924e-01
0.000000000000000000e+00 -1.812594985204912722e+07 5.964030591878136667e-01 5.796131012273575411e-01 3.961049739586930407e-02 9.679585814140744260e-01
0.000000000000000000e+00 -1.812594985204912722e+07 9.996104363426056016e-01 5.397460627729654403e-01 9.386970810116603836e-01 2.470261206220573102e-01
0.000000000000000000e+00 -1.812594985204912722e+07 1.031979417245526554e-01 7.605127673239329145e-01 9.444338537608676365e-01 5.591791063824008701e-01
0.000000000000000000e+00 -1.812594985204912722e+07 8.033642550847629460e-01 1.084861182889838016e-01 7.689443329291706375e-01 4.303627882428506801e-01
0.000000000000000000e+00 -1.812594985204912722e+07 3.142329368396956646e-02 1.261327994343425241e-01 6.984196606356418702e-01 8.077854230374822420e-01
0.000000000000000000e+00 -1.812594985204912722e+07 2.167945383525604619e-03 5.524825576253582504e-01 2.965909952899855595e-01 3.921944903890850487e-02
0.000000000000000000e+00 -1.812594985204912722e+07 8.102865275603311490e-01 8.481077944969205307e-01 2.195482104808121893e-02 4.051025424293797084e-01
0.000000000000000000e+00 -1.812594985204912722e+07 7.846531493854340678e-01 6.327712823654065843e-01 9.880915852243430386e-01 7.384389850652106624e-02
0.000000000000000000e+00 -1.812594985204912722e+07 4.378370240818235670e-01 9.388474359757220666e-01 8.483208427243448257e-01 2.350524840546861505e-01
0.000000000000000000e+00 -1.812594985204912722e+07 9.554559768094799121e-01 6.590555550875181190e-01 1.346174303312877019e-01 8.195521021281696461e-01
0.000000000000000000e+00 -1.812594985204912722e+07 7.357440014307166098e-01 1.181069952167955739e-01 8.020228286240382864e-01 5.212585321122357174e-01
0.000000000000000000e+00 -1.812594985204912722e+07 4.657957437060816774e-01 2.905279332018846361e-01 1.749360501621480823e-01 2.687069993596727935e-01
0.000000000000000000e+00 -1.812594985204912722e+07 1.353914694248069539e-01 1.075681444120283325e-01 9.676796231152817729e-02 6.904958856889521490e-01
0.000000000000000000e+00 -1.812594985204912722e+07 7.047913413036508423e-01 9.085036923909336481e-01 5.497004937844580663e-01 1.277965480344167570e-02
0.000000000000000000e+00 -1.812594985204912722e+07 1.675126388990720860e-01 9.018741860957735224e-01 9.764205581701357328e-02 5.718741406400662530e-02
0.000000000000000000e+00 -1.812594985204912722e+07 7.093438982199375964e-01 4.209230137548928274e-01 7.681623454311561350e-01 1.591300460597729893e-01
0.000000000000000000e+00 -1.812594985204912722e+07 9.248704518406519748e-01 1.179479392250388781e-01 5.406578157879577962e-01 2.435131505727032852e-01
0.000000000000000000e+00 -1.812594985204912722e+07 5.481191058452660192e-01 5.435862293845517002e-04 8.521300117355185000e-01 5.602805315071684999e-01
0.000000000000000000e+00 -1.812594985204912722e+07 1.813558001466525349e-01 4.190581185642439088e-02 1.442583912475934316e-01 6.140440311865217327e-01
0.000000000000000000e+00 -1.812594985204912722e+07 9.274738978155029345e-01 8.241714918126613609e-01 2.073140923732130769e-02 8.983174559806087478e-01
0.000000000000000000e+00 -1.812594985204912722e+07 2.105504071981351144e-01 6.588665164742140146e-01 9.859947807552226218e-01 9.815538584732886873e-01
0.000000000000000000e+00 -1.812594985204912722e+07 1.843648860896490715e-01 1.565310928866240348e-01 9.904394089264438872e-01 1.194761653540548085e-01
0.000000000000000000e+00 -1.812594985204912722e+07 1.207980305197711157e-01 3.017616490161594278e-01 9.692170578397747427e-01 9.846265917338741236e-01
0.000000000000000000e+00 -1.812594985204912722e+07 7.792507663445373822e-01 8.398923140272475107e-01 2.385604235626337388e-02 5.081013719430523823e-01
0.000000000000000000e+00 -1.812594985204912722e+07 1.467523342253300722e-01 2.898890500664326186e-01 2.278158045477467475e-01 3.925401932827617957e-01
0.000000000000000000e+00 -1.812594985204912722e+07 1.435064682940040415e-01 2.760081701816915478e-01 4.704366198289154921e-01 5.777985310854372170e-02
0.000000000000000000e+00 -1.812594985204912722e+07 9.750112900453501430e-01 4.726275377073713146e-01 7.827895141011461666e-01 2.208043041413255692e-01
0.000000000000000000e+00 -1.812594985204912722e+07 9.537005199887989004e-01 8.083804048502429840e-01 1.506716894358062220e-02 4.755451018363066051e-02
0.000000000000000000e+00 -1.812594985204912722e+07 3.640566054517535566e-02 8.914480056984641632e-02 3.260535882703283761e-01 9.994027871567973120e-01
0.000000000000000000e+00 -1.812594985204912722e+07 1.907399734644468214e-01 9.597853651473586822e-02 2.752334355954649814e-01 3.720914550221763317e-01
0.000000000000000000e+00 -1.812594985204912722e+07 9.249223964265689268e-01 7.973016227763785047e-02 5.722441048116293505e-01 3.072002132533051544e-01
0.000000000000000000e+00 -1.812594985204912722e+07 5.008450922753708845e-01 9.680983394796912611e-01 9.925044400507918585e-01 3.502651909317776591e-01
0.000000000000000000e+00 -1.812594985204912722e+07 4.827464167044954735e-01 5.500750528631881409e-02 6.194601198976681378e-01 2.053269571777631697e-01
0.000000000000000000e+00 -1.812594985204912722e+07 9.608852149604044657e-01 3.832855245367194907e-02 6.032914775716089473e-01 2.119779974888127416e-01
0.000000000000000000e+00 -1.812594985204912722e+07 6.246603967830928195e-01 9.616199972470278468e-01 2.109338552562889380e-02 4.379570550314682009e-02
0.000000000000000000e+00 -1.812594985204912722e+07 7.629278847047837875e-02 8.089593716581181537e-01 8.889130192555237953e-01 6.811729079735727721e-01
0.000000000000000000e+00 -1.812594985204912722e+07 3.431806689274065070e-01 8.524330903613961397e-01 6.780583496808427757e-01 4.976144866804210753e-02
0.000000000000000000e+00 -1.812594985204912722e+07 1.606529964227854101e-01 6.399664947390037995e-02 1.859058768478289991e-01 6.480968440257893759e-01
0.000000000000000000e+00 -1.812594985204912722e+07 7.242246167224920539e-01 3.434789388053371972e-01 8.221488486701254983e-01 1.390226481747051102e-01
0.000000000000000000e+00 -1.812594985204912722e+07 6.809821617311482278e-01 3.842576157455908081e-01 6.831411583502596807e-01 9.279325660706305712e-02
0.000000000000000000e+00 -1.812594985204912722e+07 8.518251211563794278e-01 1.375134767028232119e-01 5.237630825137252755e-01 7.666169100266562175e-02
0.000000000000000000e+00 -1.812594985204912722e+07 8.953321512182066400e-01 4.944503197615268686e-01 1.781260279869609775e-01 9.553607598494991970e-01
0.000000000000000000e+00 -1.812594985204912722e+07 6.573984279864086844e-02 4.353276287010453549e-01 6.078083612492588550e-01 8.457184053563937542e-02
0.000000000000000000e+00 -1.812594985204912722e+07 4.125083217789581314e-01 2.674937746917847026e-01 3.422691277444300795e-02 4.335068708625480216e-01
0.000000000000000000e+00 -1.812594985204912722e+07 2.091890908745832611e-01 5.474695489311937058e-01 7.718632513117711369e-01 9.248303004820858098e-01
0.000000000000000000e+00 -1.812594985204912722e+07 7.076095149285832608e-02 5.356511403787334036e-02 5.571732951766777964e-01 3.024212171866693666e-01
0.000000000000000000e+00 -1.812594985204912722e+07 9.730315421611211990e-01 3.547342309271110938e-01 9.322156928941048859e-01 5.700307329635629916e-01
0.000000000000000000e+00 -1.812594985204912722e+07 1.225009814151245546e-01 1.031615586443849208e-01 4.481835272674619119e-01 9.558843799172267452e-03
0.000000000000000000e+00 -1.812594985204912722e+07 9.822574370521220954e-01 1.630796332101873691e-01 4.572970371230787867e-01 1.886187915298895845e-01
0.000000000000000000e+00 -1.812594985204912722e+07 1.725969533606599438e-01 6.613990037775170361e-01 9.763808277342134190e-02 5.651296267006378216e-02
0.000000000000000000e+00 -1.812594985204912722e+07 2.925647706989775720e-02 3.434727151898925301e-01 7.465844704127400089e-02 4.761549006333606338e-01
0.000000000000000000e+00 -1.812594985204912722e+07 4.299527526721647064e-02 2.821908823904092367e-01 8.601126057170873640e-01 8.511795820997284379e-01
0.000000000000000000e+00 -1.812594985204912722e+07 4.862630902413012102e-02 1.108278043161156079e-01 7.886649419453247711e-01 1.457012816170036862e-01
0.000000000000000000e+00 -1.812594985204912722e+07 1.937973876421152930e-01 6.772894056863931755e-02 2.142986057916622666e-01 6.479399679391028011e-01
0.000000000000000000e+00 -1.812594985204912722e+07 2.366983368798275533e-01 2.140642677119961590e-01 1.430390762061496401e-01 5.582112179476641511e-01
0.000000000000000000e+00 -1.812594985204912722e+07 8.569781061834413904e-01 8.455542091132450810e-02 2.157828664728145274e-02 2.591399110966496888e-02
0.000000000000000000e+00 -1.812594985204912722e+07 4.100457648048447812e-01 8.009633554151054380e-01 9.534694106364433042e-01 8.899744164973558691e-01
0.000000000000000000e+00 -1.812594985204912722e+07 4.902395384042977922e-01 9.376095987216961358e-01 7.894958172851642697e-01 1.423897218414714727e-01
