,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,theta20,theta21,theta22,theta23,theta24,theta25,theta26,theta27,theta28,theta29,theta30,theta31,theta32,theta33,theta34,theta35,theta36,theta37,theta38,theta39,theta40,theta41,theta42,theta43,theta44,theta45,theta46,theta47,theta48,theta49,theta50,theta51,theta52,theta53,theta54,theta55,theta56,theta57,theta58,theta59,theta60,theta61,theta62,theta63
0,2.096861289346,-0.826145084047409,2.19202347638236,1.41452164808344,-0.421132504437862,0.346601795119741,0.901159005201807,1.07441383354963,0.26060300893518,-1.12275148100723,-0.651669341816584,-1.55007582426609,-0.388765046929988,-0.05158304520514684,0.960547468757555,-0.806503599968733,-0.182761138027997,-0.343133615468345,1.28495911814012,-1.20177636521601,0.473137128023043,0.231388127914487,0.158716096728897,0.795960161833948,-1.34110971965236,0.619107774601234,2.90218705535934,-2.6244201701894,1.18735070826405,-2.00814918455874,0.08023001309460842,-1.05321830985495,0.530582698279106,-1.77447121731465,-1.41151086490803,1.80947014712187,-0.595290179651724,-3.10744489352121,0.558535375776531,1.50918473164413,1.8337651314652,-2.73065866851389,-1.66785794209151,-0.212148430485028,1.67102551329603,2.44261368734108,0.04776272612014248,0.733266099107867,-1.96776580447612,-1.36641227240277,-2.15412860914723,-0.122559038943476,-0.537956800583783,-1.84676987451855,-2.5401618818458,0.829462214232622,-2.31531174116437,-0.9268658054617,2.58212511188037,1.57695785328821,1.93686858589664,2.80823168254736,1.32681212295998,-0.95376534740957
1,2.22578331093046,-0.799903368698826,2.40607143133884,1.56214139460023,-0.438733468752834,0.367973835185747,0.962683207749687,1.10521181360914,0.312636303176684,-1.06413600410044,-0.578076100988828,-1.49989544965621,-0.406558146993778,-0.02502028441390267,0.993164696224791,-0.717866928360071,-0.108443230473601,-0.502236135724563,1.23464735100749,-1.15844512375206,0.435630901660114,0.250388165072844,0.219209956539483,0.83462213233454,-1.23009451989273,0.648087887451278,3.02630143353555,-2.4421636762339,1.16890489226794,-2.13413964050689,0.077748751407138,-0.945829679182059,0.454319825553408,-1.68536771644208,-1.4629082211899,1.893417815478,-0.53289880138414,-3.02982549214763,0.586955367340234,1.3983847451277,1.96992243968834,-2.71079136159693,-1.62653784275457,-0.196914778780216,1.75880303439031,2.47313830026,0.156600271718044,0.731091034585314,-1.8640106863956,-1.34122294416413,-2.1858339038455,-0.04775547665910994,-0.274183548429581,-1.75519643441471,-2.38841081947714,0.873527012062492,-2.34622480178026,-0.847177499915024,2.69132494077472,1.62803579065494,2.13143554122397,2.78870349906088,1.28586298307119,-0.919381231246068
2,2.2953965085796,-0.742164366982907,2.35021296205686,1.37153974188965,-0.407927330041376,0.408426975602934,0.980157767183924,1.17327753397326,0.356050437737663,-1.04374965134773,-0.608393138098167,-1.50182740581456,-0.347925307938043,0.02293502550382485,1.08366842052423,-0.704533949625132,-0.166082200992394,-0.465146984148591,1.45828144250656,-1.15263325520187,0.473700783826968,0.272277114845847,0.201855454910299,0.869857049507571,-1.21596647842358,0.710709301663994,-3.13745604990855,-2.41102923580979,1.2401674262783,-1.89879697628167,0.09457810871388762,-0.971851247847938,0.519540048829013,-1.66072218740326,-1.39781921179451,1.90635888293721,-0.558365999867947,-2.75859069828868,0.594266478687684,1.26814654020666,1.99008769826682,-2.63817469389678,-1.55739469607791,-0.211573896017486,1.78592249769949,2.5241871674892,0.138558858673944,0.810797237403461,-1.82988607001469,-1.2768385995116,-2.07045404895868,-0.08769904695579313,-0.283485494480035,-1.72095544753348,-2.57225339852971,0.913730842891892,-2.27992528956397,-0.86051213045687,2.60225627987762,1.73171583763098,2.12737157105457,2.81281514295787,1.6006873092453,-0.891488246434067
3,1.99125752189401,-0.754039903387507,2.31906001739399,1.43480251452566,-0.438960268893396,0.380620291337821,0.949182277186467,1.16949532256516,0.291398135110499,-1.06784636189199,-0.641263710934864,-1.51900960339503,-0.351396696384213,0.0531886456682293,1.05588784245751,-0.671300439967935,-0.297975142906139,-0.484350817375556,1.49285689668312,-1.19049103017026,0.467316530095958,0.254948066951571,0.194685003793084,0.844109698987083,-1.25764008056331,0.635599085786439,3.10651374623478,-2.34573404809985,1.22308642524978,-1.97393482662185,0.09238143526612033,-1.00446715126901,0.525889040373955,-1.65630521283341,-1.47349100723114,1.84314431176288,-0.512764660966268,-2.98450034581177,0.589599499371176,1.3395405312976,1.91976261723959,-2.79286245334016,-1.59232212418867,-0.243194827160962,1.76188199769551,2.48913700674191,0.179120314239868,0.719112547644259,-1.86950262169403,-1.35185006160632,-2.01479523659962,-0.06877959040812621,-0.181994973558075,-1.78378549304245,-2.63691461224176,0.873938749364272,-2.05693120792771,-0.8664284955547,2.68816019581902,1.68031900485066,2.18393465770977,2.91401524098096,1.56261715318422,-0.890851839142058
4,2.06464920490164,-0.775140826534649,2.30466975293978,1.38758291171917,-0.414767365031221,0.348678118969818,1.04993328710133,1.18047193257604,0.319495819744932,-1.01591783392021,-0.653730637799623,-1.47512274655927,-0.357566564551203,-0.04303704012928884,1.08905182436149,-0.695312638357845,-0.29754709375872,-0.524832535423141,1.50165034267693,-1.11833920721739,0.508109797867636,0.257446853557684,0.16249925004735,0.883813074071941,-1.1406666692666,0.697086801177053,3.0208523594181,-2.32320358484305,1.24350410392819,-1.9044135662447,0.0400281856380534,-0.970906292644667,0.558035749326922,-1.72943885820182,-1.41660777337877,1.85574407451257,-0.567725704624547,-2.94326578759231,0.629144434801847,1.30900820448444,1.99701866038618,-2.5781518796418,-1.58355409112743,-0.235782587290399,1.77513756817146,2.49444942598672,0.104164798707447,0.780218473911606,-1.84572413105274,-1.3372254909074,-2.04159403363056,-0.08455554401389219,-0.176225569521901,-1.79030831948028,-2.45495850559289,0.974243774462326,-2.21319213998961,-0.815917189540425,2.63711524622679,1.68917958102979,2.20148463411163,2.74441555857011,1.579038503004,-0.94279662596416
5,2.11902802601765,-0.760178867070221,2.26499139647577,1.41859227758544,-0.45168436097259,0.381112949487192,0.966833424917968,1.16202452673908,0.296822854803795,-1.08337981522341,-0.620176603756417,-1.56915855057444,-0.259813831183334,-0.01184995092321812,1.04249785434694,-0.67167931400314,-0.296866053740513,-0.50986140583191,1.55194597835777,-1.24379787568335,0.438882114931732,0.252817836491064,0.174001495538437,0.712387695449581,-1.29802301953418,0.665741974446933,2.96172791066924,-2.51570033705869,1.2202277972115,-2.0310031932533,0.01759511256529135,-0.978016467160754,0.46675169623673,-1.68477074416628,-1.45771933010241,1.80052233730825,-0.585040783123586,-3.0792152859268,0.573880848213835,1.35688444109013,1.96667926959717,-2.73089647090169,-1.60175809208875,-0.377352005013006,1.74476944494612,2.39153238522381,0.122159296506342,0.684363885540622,-1.88646296491978,-1.35767161836528,-2.12906005406696,-0.137087349770295,-0.216956162385228,-1.78710067323339,-2.59535039977735,0.870593883370094,-2.24448697914615,-0.786188182463488,2.69683173251035,1.60396913012118,2.16734708815921,2.820579221316,1.45355107552277,-0.904667232712723
6,2.08847344980635,-0.797309086600557,2.37613421777966,1.39551214901788,-0.441813238438364,0.37888205279534,0.962922626819938,1.1900704468532,0.287031311836948,-1.03851772043482,-0.652299080709718,-1.52258505085766,-0.196296412705046,-0.07396987154742675,1.07586379793171,-0.722668471687676,-0.302767947205219,-0.530900946520596,1.53122160953084,-1.12381009069347,0.426864455892804,0.237432771068306,0.148448753778517,0.8294492530488,-1.24109959711267,0.688089177824629,2.92917414119396,-2.31902947064596,1.26032291003371,-1.96488840133648,-0.01191568712183556,-1.00022462965612,0.55303656785167,-1.7699255609266,-1.38253150024306,1.86732462861372,-0.585120888277011,-3.14130952775683,0.585046937464064,1.28405451062904,1.95278461414194,-2.76290726106059,-1.62422044798808,-0.382017859711162,1.72208268082618,2.47715310722814,0.04012864659981793,0.763807807245505,-1.91051569614352,-1.32987465405509,-2.12227542295091,-0.104958871235177,-0.158711000396715,-1.79312750108987,-2.46293067399242,0.901646842179339,-2.22345602250536,-0.863120789372353,2.61043328509634,1.64509019162693,2.21678173649088,2.69944703607667,1.46047249340408,-0.897699153177236
7,2.12437361794189,-0.824209299548285,2.4121367686858,1.33900223385408,-0.421823478148694,0.448457588281416,0.953102504271358,1.13194088715288,0.358890599038576,-1.08743901437822,-0.646091638865526,-1.46445568985665,-0.193010837656145,-0.143287613444043,1.0617617625026,-0.74289494199857,-0.277148732977066,-0.461277014432794,1.56546813872205,-1.16683264376832,0.49708130873495,0.277782161160717,0.224667565204429,0.812805694978694,-1.19559713814386,0.660466846911108,-3.10622969337201,-2.4462943056212,1.22161203906453,-2.00705017785884,0.120508975105411,-1.02493774631527,0.541682518397581,-1.59544942244663,-1.34609093514775,1.770214143996,-0.505611001907751,-2.91725156344589,0.591131394714909,1.16652939996695,1.90206414930407,-2.62551965886514,-1.49572950404924,-0.386368309493902,1.68203394796746,2.54018565139903,0.170791901831409,0.711211545114496,-1.9623524964416,-1.24592305876855,-2.11464185048184,-0.04138665518693874,0.02077863957581086,-1.79882754319278,-2.54731503232555,0.925152947505312,-2.29534584036712,-0.887759972753228,2.6585008028208,1.63895712128198,2.2419465319479,2.90622117213073,1.47202047882952,-0.956912143730959
8,2.06613051571824,-0.745786612898123,2.37596141511886,1.44121352945746,-0.40421628477278,0.424958781725685,1.02831558946439,1.13835809408471,0.364600812101834,-1.11096624321522,-0.657046165260703,-1.50799186083679,-0.173518862126948,-0.133584971421975,1.09241343004678,-0.692416666117091,-0.211543150877369,-0.500438049396074,1.61787435642265,-1.15899080977667,0.492333970202558,0.32638016726694,0.239227042427579,0.894193443938711,-1.19944389730678,0.692752394520702,-3.10268316563248,-2.33651023799135,1.37808860050193,-1.92832076807913,0.04129909359340145,-0.927690218429568,0.571268237866696,-1.66213513290755,-1.37423937821693,1.84905669568581,-0.537012944181761,-2.6547250998516,0.633729694651741,1.254470184536,1.94502273548361,-2.88190077882608,-1.53332117337529,-0.369429415055528,1.75620770304393,2.49896600181183,0.180289055920489,0.784686869306533,-1.87658348936726,-1.34622943194438,-2.02871162650484,-0.07841197043314498,0.007477806583302529,-1.73645422927606,-2.34788193465501,0.907890258940803,-2.18143492267316,-0.830896549131858,2.67309464294923,1.66602123463142,2.25806602477994,2.9338682959234,1.46159949874473,-0.970880236894736
9,2.17133220935808,-0.722352063830401,2.4398411475922,1.43826268170937,-0.438431337515882,0.4758389902817,1.05650954265167,1.16803154367254,0.411628778253499,-1.01730151235047,-0.626318185971444,-1.4456756903811,-0.195600444297911,-0.07021439250921627,1.11743980491459,-0.671278540955642,-0.28271823253465,-0.501284129386081,1.63730045838077,-1.10930659037754,0.570204831512738,0.301853953248068,0.253703111361729,0.781958728175168,-1.19557617950309,0.733622828766952,-3.02057571570571,-2.33827685821395,1.29888982222685,-1.88072100214321,0.131509820123126,-0.983597985202069,0.601476851117736,-1.57163925737556,-1.36006687219453,1.96496194046837,-0.579135349518724,-2.55011329487913,0.691679251429162,1.28303837695974,2.05757441292402,-2.76335859004666,-1.49651296140146,-0.342044309934495,1.8442958074233,2.57161457933915,0.171106984110038,0.869765171543035,-1.8058085748679,-1.26600403844159,-2.00380893369519,-0.05285282493442092,0.01970233709118749,-1.6964718285792,-2.41970771507958,0.894942994668709,-2.14005056964826,-0.827552909386201,2.67913332626526,1.69778677019846,2.22433030628176,2.84735663615063,1.57922388390805,-0.890991367278931
